S_Name,Class,Direction,Time 
S_81589,car,route_4,5816.6989901
S_81602,car,route_4,5817.0630636
S_81519,car,route_5,5817.2117822
S_81328,car,route_4,5818.3105526
S_81651,car,route_4,5818.6771462
S_81492,car,route_3,5818.8239418
S_81658,car,route_4,5819.0468012
S_81666,car,route_5,5820.0061774
S_81678,car,route_5,5820.2280906
S_81683,car,route_5,5820.6681101
S_81684,car,route_3,5820.6681583
S_81705,car,route_5,5822.3544015
S_81637,car,route_3,5822.7216609
S_81767,car,route_4,5825.1583009999995
S_81717,car,route_5,5825.3052392
S_81773,car,route_3,5825.598835
S_81780,car,route_3,5826.1190911
S_81793,motorcycle,route_3,5826.8521719
S_81802,motorcycle,route_3,5827.0705735
S_81803,motorcycle,route_3,5827.2158603
S_81806,motorcycle,route_3,5827.2899581
S_81812,car,route_5,5827.4358272
S_81837,car,route_4,5828.4569333
S_81876,car,route_4,5829.9261598
S_81712,car,route_3,5829.9989633
S_81882,car,route_4,5830.2904274
S_81892,car,route_4,5830.6555227
S_81783,car,route_5,5830.8014655
S_81909,motorcycle,route_5,5831.8350769
S_81928,car,route_5,5832.5626715
S_81936,car,route_4,5832.5627214999995
S_81970,motorcycle,route_3,5834.4628152
S_81979,car,route_4,5834.5359091
S_81968,motorcycle,route_4,5834.6815552
S_81903,car,route_3,5834.978572
S_81996,car,route_4,5835.4124918
S_82005,car,route_4,5835.8508188
S_82010,car,route_4,5836.0018051
S_82014,car,route_3,5836.1475147
S_82016,car,route_4,5836.220881
S_82022,car,route_3,5836.3667272
S_81911,car,route_5,5837.1039539
S_82047,car,route_4,5837.615459
S_82076,car,route_4,5838.3494534
S_82051,motorcycle,route_3,5838.4241157
S_82091,car,route_4,5838.7185698
S_82111,motorcycle,route_3,5839.3795457999995
S_82112,car,route_4,5839.4551118
S_82120,car,route_5,5839.8911797
S_82127,car,route_4,5840.1089461
S_81972,car,route_3,5841.1411756
S_82177,motorcycle,route_3,5841.8733973
S_82139,car,route_5,5842.0908702
S_82218,car,route_5,5842.6798198999995
S_82237,car,route_5,5843.332348
S_82251,car,route_4,5843.6252048
S_82267,car,route_4,5844.1370484
S_82295,car,route_3,5844.9388758
S_82241,car,route_3,5845.0115805
S_82303,motorcycle,route_4,5845.3030208
S_82024,car,route_5,5845.7441045
S_82315,motorcycle,route_4,5845.7441892
S_82334,car,route_3,5846.4030942
S_82348,car,route_4,5846.7684897
S_82354,car,route_4,5846.9146
S_82357,car,route_4,5847.1333009
S_82289,car,route_3,5847.2059799
S_82388,motorcycle,route_3,5851.1591907
S_82448,motorcycle,route_3,5852.6905612
S_82457,car,route_4,5852.7629526
S_82413,truck,route_5,5853.3470317
S_82473,car,route_3,5853.8591218
S_82509,car,route_4,5859.4633914
S_82512,car,route_4,5860.1136869
S_82529,car,route_4,5862.7854575
S_82534,motorcycle,route_3,5864.6793265
S_82468,truck,route_3,5865.8461507
S_82545,car,route_3,5867.8016958
S_82558,car,route_4,5868.0232499
S_82561,car,route_4,5868.3841761
S_82564,car,route_4,5868.6767204
S_82569,car,route_4,5869.1153439
S_82572,car,route_4,5869.3304711
S_82577,car,route_4,5869.6191911
S_82579,car,route_4,5869.8400819
S_82536,car,route_5,5870.203991
S_82583,car,route_4,5870.2040461999995
S_82587,car,route_4,5870.5672039
S_82532,car,route_3,5870.6418569
S_82589,car,route_4,5870.714041
S_82609,car,route_4,5873.4917161
S_82618,car,route_4,5874.6542285
S_82630,car,route_4,5875.6761856
S_82605,motorcycle,route_3,5876.0419041
S_82635,car,route_4,5876.2593514
S_82640,motorcycle,route_3,5876.6945297
S_82642,motorcycle,route_3,5876.6945915
S_82606,truck,route_4,5877.1302102
S_82647,motorcycle,route_3,5877.2032403
S_82664,car,route_4,5878.8803686
S_82683,motorcycle,route_4,5880.629205
S_82692,car,route_4,5880.9955457999995
S_82778,car,route_5,5892.1527577
S_82781,car,route_5,5892.3698463
S_82785,truck,route_5,5892.7344131
S_82787,truck,route_5,5892.8793876
S_82789,car,route_5,5893.0259446
S_82780,motorcycle,route_4,5893.5386704
S_82800,car,route_5,5894.2006023
S_82830,motorcycle,route_4,5898.1375817
S_82837,car,route_4,5899.5964236
S_82835,motorcycle,route_4,5899.8147562
S_82840,car,route_4,5899.8148183
S_82845,car,route_4,5900.2568277
S_82851,car,route_4,5900.9090264999995
S_82857,car,route_4,5901.7152979
S_82868,car,route_4,5904.4890517
S_82869,car,route_4,5904.7788072
S_82871,car,route_4,5904.9240656
S_82875,car,route_4,5905.2919824
S_82880,motorcycle,route_4,5906.0175638
S_82885,car,route_4,5906.1689656
S_82888,car,route_4,5906.459557
S_82889,car,route_4,5906.7502735
S_82891,motorcycle,route_4,5907.1137023
S_82906,motorcycle,route_4,5908.4319215
S_82910,motorcycle,route_4,5909.0139575
S_82912,motorcycle,route_4,5909.1593467
S_82914,motorcycle,route_3,5909.5994727
S_82922,motorcycle,route_3,5909.960862
S_82924,car,route_4,5910.0349096
S_82927,motorcycle,route_4,5910.3252286
S_82932,car,route_4,5910.6155398
S_82946,car,route_4,5911.9257723
S_82947,motorcycle,route_4,5912.3672408
S_82952,motorcycle,route_3,5912.7319876
S_82954,motorcycle,route_4,5912.7320467
S_82955,motorcycle,route_4,5912.9528687
S_82956,motorcycle,route_3,5913.026193
S_82957,motorcycle,route_4,5913.2465543
S_82966,car,route_4,5914.922853
S_82971,car,route_4,5915.3653991
S_83007,car,route_4,5918.2905395
S_83011,car,route_4,5918.5074898
S_83014,car,route_4,5918.7312895
S_83019,car,route_4,5919.6801157
S_83025,motorcycle,route_4,5921.2172993
S_83049,car,route_4,5923.9227382
S_83050,car,route_4,5924.0668863
S_83061,car,route_4,5925.1576932
S_83073,motorcycle,route_3,5927.7864985999995
S_83106,car,route_4,5930.7778796
S_83123,car,route_4,5932.0870858
S_83128,car,route_4,5932.4495916
S_83160,motorcycle,route_3,5934.713441
S_83098,car,route_4,5936.6164853
S_83243,motorcycle,route_5,5939.8237739999995
S_83253,car,route_4,5940.1891729
S_83234,motorcycle,route_3,5940.2613841
S_83246,motorcycle,route_3,5940.3349178
S_83258,motorcycle,route_3,5940.4848448
S_83259,car,route_4,5940.7030229
S_83273,car,route_4,5941.8792573
S_83277,car,route_4,5942.0267364
S_83288,car,route_4,5942.5380864
S_83318,car,route_4,5944.6610267
S_83322,car,route_4,5944.9515856
S_83330,car,route_4,5945.5372750999995
S_83320,motorcycle,route_4,5945.6820622
S_83336,motorcycle,route_4,5946.0479468
S_83329,motorcycle,route_3,5946.4152773
S_83342,motorcycle,route_3,5946.6332212
S_83343,car,route_4,5946.6332806
S_83333,motorcycle,route_3,5946.708917
S_83345,motorcycle,route_3,5946.7818325
S_83349,car,route_4,5946.8541826
S_83354,motorcycle,route_3,5947.0711416
S_83368,car,route_4,5947.730565
S_83382,car,route_4,5948.3882629
S_83389,motorcycle,route_3,5949.1923955
S_83393,motorcycle,route_3,5949.3392742999995
S_83398,car,route_4,5949.5612879
S_83400,motorcycle,route_3,5949.7067836
S_83401,car,route_4,5949.7068509
S_83404,car,route_4,5949.923767
S_83402,motorcycle,route_3,5950.146264
S_83450,car,route_4,5952.2680297
S_83466,motorcycle,route_3,5953.4397364
S_83470,motorcycle,route_3,5953.8748214
S_83480,car,route_4,5954.3118244
S_83490,motorcycle,route_3,5955.4845583999995
S_83500,motorcycle,route_3,5955.7735998
S_83502,motorcycle,route_5,5955.9224858
S_83543,car,route_4,5958.1099374
S_83553,car,route_4,5958.4778356
S_83558,car,route_4,5958.7687116
S_83563,car,route_3,5958.9141718
S_83565,car,route_4,5959.0589365
S_83579,motorcycle,route_3,5960.9676077
S_83520,car,route_4,5961.7701888
S_83597,car,route_4,5962.2129187
S_83623,motorcycle,route_3,5964.9928278
S_83645,motorcycle,route_3,5966.3743266
S_83664,car,route_5,5967.5446679
S_83669,car,route_3,5968.4244031
S_83569,car,route_3,5969.6679803
S_83702,car,route_4,5971.7113211999995
S_83708,car,route_3,5972.2958406
S_83709,car,route_3,5972.4403764
S_83723,car,route_4,5974.1135016
S_83740,car,route_4,5976.3008323
S_83755,car,route_4,5978.7888237
S_83756,car,route_3,5979.0802138
S_83729,car,route_3,5979.1565619
S_83762,car,route_3,5979.4475881
S_83763,car,route_4,5979.4476418
S_83764,car,route_4,5979.4476958
S_83767,car,route_4,5979.8118103
S_83770,car,route_4,5980.3905933
S_83773,car,route_4,5980.6874095
S_83777,car,route_4,5980.760261
S_83782,car,route_4,5981.4878523
S_83787,car,route_4,5982.3655245
S_83792,car,route_4,5982.6596747
S_83806,car,route_4,5984.4102184
S_83822,car,route_4,5986.672089
S_83830,car,route_4,5986.9620091
S_83834,motorcycle,route_5,5987.399912
S_83838,motorcycle,route_5,5987.6176392
S_83857,car,route_4,5988.7111091
S_83859,car,route_4,5988.9288478
S_83866,car,route_4,5989.4408757
S_83895,motorcycle,route_5,5992.1526982
S_83900,car,route_4,5993.8299094
S_83911,car,route_4,5995.9444514
S_83932,car,route_4,5997.4771572
S_83951,car,route_4,5999.0785997
S_83970,car,route_4,6000.3182746
S_83988,car,route_4,6002.1388038
S_83986,car,route_3,6002.7224803
S_83984,car,route_3,6003.378673
S_84017,car,route_3,6006.4509481
S_84054,car,route_4,6009.8135256
S_84056,car,route_4,6010.540025
S_84060,car,route_4,6010.8309706
S_84069,car,route_4,6011.7781997
S_84090,car,route_4,6014.6986965
S_84098,car,route_3,6015.8726906
S_84111,car,route_3,6016.4537168
S_84114,car,route_3,6017.2599838
S_84132,car,route_4,6017.9176004
S_84149,car,route_4,6020.1122636
S_84152,car,route_3,6020.1854462
S_84170,car,route_4,6022.0141701
S_84192,car,route_4,6024.0637645
S_84196,car,route_4,6024.4995588
S_84197,car,route_4,6024.7194792
S_84199,car,route_4,6024.8654758
S_84236,car,route_4,6028.8871891
S_84288,car,route_4,6033.3303327
S_84290,car,route_4,6033.8402498
S_84299,car,route_4,6036.3376587
S_84300,car,route_4,6036.4847727
S_84305,car,route_4,6037.0691047
S_84308,car,route_4,6037.6502361
S_84321,car,route_4,6041.096121
S_84325,car,route_4,6041.4632365
S_84333,car,route_4,6042.1183293
S_84339,car,route_4,6042.7031093
S_84344,car,route_4,6043.1464058
S_84346,car,route_4,6043.2926161
S_84348,car,route_4,6043.5093781
S_84353,car,route_4,6044.2413547
S_84380,car,route_4,6048.623629
S_84414,car,route_4,6053.3784838
S_84417,car,route_4,6053.8933587
S_84421,car,route_3,6054.4797278
S_84423,car,route_4,6054.6257678
S_84435,car,route_4,6055.8661753
S_84480,car,route_4,6061.2046905
S_84500,car,route_4,6063.1068416
S_84503,car,route_4,6063.3240989999995
S_84507,car,route_4,6064.3493212
S_84514,car,route_4,6064.3493846
S_84521,car,route_3,6065.2986233
S_84525,car,route_3,6065.7361181999995
S_84528,car,route_4,6065.9569648
S_84530,car,route_3,6066.8361695
S_84540,car,route_4,6068.3773393
S_84573,car,route_4,6074.9578321
S_84618,car,route_4,6083.8006342
S_84621,car,route_4,6084.3878349999995
S_84624,car,route_4,6085.2638787
S_84642,car,route_3,6087.8912709999995
S_84669,car,route_4,6092.4908700999995
S_84697,car,route_4,6095.6418833
S_84709,car,route_4,6096.811912
S_84718,car,route_4,6097.1750710999995
S_84721,car,route_4,6097.3205359
S_84739,car,route_4,6099.0772229
S_84744,car,route_4,6099.3689846
S_84752,car,route_4,6100.0280622
S_84754,car,route_4,6100.1743236
S_84755,car,route_4,6100.6150098
S_84786,truck,route_4,6105.2188478
S_84805,truck,route_4,6106.7520095
S_84810,truck,route_4,6107.0419829
S_84819,truck,route_4,6107.7713017999995
S_84840,truck,route_4,6108.5103593
S_84849,truck,route_4,6109.1631915
S_84854,truck,route_4,6109.3123397
S_84857,car,route_4,6109.4607857
S_84858,truck,route_4,6109.6793583
S_84901,car,route_3,6112.2466702
S_84923,car,route_3,6113.6422618
S_84927,car,route_3,6113.9379607
S_84958,car,route_4,6115.7581509
S_84975,car,route_4,6116.6357956
S_84988,motorcycle,route_4,6117.0031548
S_84991,motorcycle,route_4,6117.1482073
S_84993,car,route_4,6117.2216042
S_85019,car,route_4,6118.0235533
S_85091,car,route_3,6122.2486921
S_85220,car,route_3,6129.9078608
S_85222,car,route_3,6130.0533537
S_85520,truck,route_4,6163.6744777
S_85782,truck,route_4,6163.8212711999995
S_85792,truck,route_4,6164.408305
S_85798,truck,route_4,6164.5539346
S_85915,car,route_4,6169.6791008
S_85910,car,route_3,6169.7517873
S_85927,motorcycle,route_3,6170.0463386
S_85933,car,route_3,6170.4111105
S_85940,car,route_3,6170.5577574
S_85945,car,route_4,6170.7737716
S_85939,car,route_3,6170.9987494
S_85949,motorcycle,route_3,6170.9988019
S_85967,car,route_3,6171.943593
S_85991,car,route_3,6172.6005429
S_86002,car,route_3,6173.0365833
S_85899,car,route_3,6173.2561546
S_86010,car,route_4,6173.2562509
S_86012,car,route_4,6173.3293635
S_86015,car,route_4,6173.4017796
S_86021,car,route_4,6173.5485165
S_86032,car,route_3,6174.2084436
S_86039,car,route_4,6174.3545716
S_86051,car,route_4,6174.9403811
S_86054,car,route_3,6175.0850185
S_86061,car,route_3,6175.4485965
S_86076,car,route_3,6176.0352809999995
S_86091,car,route_4,6176.7652375
S_86118,car,route_3,6177.2015863999995
S_86157,car,route_4,6177.9345836
S_86176,car,route_4,6178.4453179
S_86211,car,route_4,6179.5470159
S_86358,car,route_5,6183.0772744999995
S_86375,car,route_4,6183.3701167
S_86380,car,route_5,6183.4430943
S_86473,car,route_3,6185.2776646
S_86487,car,route_4,6185.5009001
S_86518,car,route_3,6186.0864877
S_86433,car,route_4,6188.2096169999995
S_86259,car,route_5,6190.9391122
S_86536,car,route_3,6190.9391963
S_86804,car,route_4,6191.1622608
S_86801,truck,route_4,6191.382103
S_86862,car,route_4,6192.1225216
S_86891,car,route_3,6192.4898409
S_86892,car,route_4,6192.4899393
S_86946,car,route_4,6193.5161069
S_86675,truck,route_4,6195.1376948
S_87074,car,route_5,6196.1678274999995
S_86788,car,route_3,6196.6841834
S_86989,car,route_5,6196.9048998
S_87102,car,route_3,6197.0506816
S_87153,car,route_4,6198.1516386
S_87111,car,route_5,6198.6660361
S_87176,car,route_3,6200.8743335
S_87241,car,route_5,6201.610292
S_87288,car,route_4,6201.7577494
S_87305,car,route_4,6201.9780672
S_87317,car,route_4,6202.1988639
S_87321,car,route_3,6202.2745323
S_87326,car,route_4,6202.4220673
S_87352,truck,route_4,6203.3049801
S_87324,car,route_5,6203.4518775
S_87368,car,route_4,6203.5984784
S_87371,truck,route_4,6203.7435402
S_87309,car,route_3,6204.0378918
S_87390,car,route_4,6204.3331488
S_87384,car,route_3,6204.4061765
S_87383,truck,route_4,6204.4062558
S_87405,car,route_5,6204.9918947
S_87369,car,route_5,6205.3584325
S_87269,car,route_3,6205.5768917
S_87365,car,route_4,6207.3388528
S_87456,car,route_4,6207.4857465
S_87283,car,route_3,6208.1493056
S_87473,car,route_4,6208.4407066
S_87485,car,route_3,6209.0973178
S_87487,car,route_3,6209.170291
S_87495,car,route_5,6209.686254
S_87504,car,route_5,6209.906005
S_87507,car,route_4,6210.0521957
S_87514,motorcycle,route_3,6210.2734414
S_87419,car,route_5,6211.8102915
S_87528,car,route_3,6211.8848007
S_87555,car,route_4,6211.8848767
S_87561,car,route_4,6212.0309462
S_87412,car,route_5,6215.3933328
S_87619,car,route_3,6216.1271055
S_87668,car,route_4,6216.4938408
S_87675,car,route_4,6216.7119885
S_87679,car,route_4,6216.8559109
S_87689,truck,route_3,6217.7996539
S_87701,truck,route_3,6218.018112
S_87717,car,route_4,6218.7484014
S_87718,truck,route_3,6218.8216755
S_87722,truck,route_3,6219.1119564
S_87745,car,route_3,6220.5747863999995
S_87757,car,route_3,6221.2298291
S_87642,car,route_5,6221.3743433
S_87774,motorcycle,route_4,6222.0357519
S_87776,car,route_4,6222.0358156
S_87781,motorcycle,route_4,6222.255259
S_87760,car,route_3,6222.5462099
S_87802,car,route_4,6223.1355688
S_87811,car,route_4,6223.2080913
S_87815,car,route_4,6223.4286391
S_87842,car,route_5,6224.2348505
S_87853,car,route_5,6224.7536621
S_87843,car,route_3,6225.1185781
S_87876,car,route_5,6225.9937829
S_87897,car,route_5,6226.2110996
S_87906,car,route_4,6226.4335716
S_87909,car,route_4,6227.3122367
S_87931,car,route_3,6228.0387459
S_87965,truck,route_4,6229.0641985
S_87969,truck,route_4,6229.2126292
S_87892,car,route_3,6230.0909991
S_87985,car,route_4,6231.6285209
S_88056,car,route_4,6231.992283
S_87905,car,route_5,6232.2829083999995
S_88066,car,route_3,6232.3577137
S_88071,truck,route_4,6232.7227957
S_88077,car,route_3,6232.8691177
S_88082,truck,route_4,6232.9419050999995
S_88074,car,route_3,6233.0142683
S_88091,truck,route_4,6233.1614659
S_88103,car,route_3,6233.4590339
S_88105,car,route_4,6233.4590956
S_88111,truck,route_4,6233.6058923
S_88121,truck,route_4,6233.8262954
S_88125,truck,route_4,6233.9739871
S_88114,car,route_5,6234.0478244999995
S_88132,truck,route_4,6234.1207994
S_88136,car,route_5,6234.270402
S_88137,car,route_4,6234.2704622
S_88148,car,route_4,6234.4890552
S_88161,car,route_4,6234.7817718
S_87813,car,route_3,6236.4052596
S_88212,car,route_4,6236.8406509999995
S_88228,car,route_4,6238.1540904
S_88233,car,route_4,6238.7410549
S_88247,car,route_4,6239.4676774
S_88261,car,route_4,6239.6914039
S_88266,car,route_4,6239.8367004
S_88270,car,route_4,6239.9827818
S_88185,car,route_5,6240.4958706
S_88282,car,route_4,6240.4959435
S_88226,car,route_3,6241.076868
S_88289,car,route_5,6241.663976
S_88292,car,route_4,6241.7365866
S_88293,car,route_5,6241.8815942
S_88245,car,route_3,6242.0321381
S_88297,car,route_3,6242.8343753
S_88298,car,route_4,6242.8344577
S_88296,motorcycle,route_3,6243.4111398
S_88305,car,route_4,6243.7005873
S_88312,motorcycle,route_3,6244.436061
S_88324,car,route_4,6245.6720905
S_88341,motorcycle,route_3,6246.6152252
S_88359,motorcycle,route_4,6248.4303758999995
S_88362,motorcycle,route_4,6248.6514703
S_88371,motorcycle,route_4,6249.4489531
S_88374,car,route_4,6249.4490027
S_88329,car,route_3,6249.5202279
S_88380,car,route_3,6250.1022536
S_88250,car,route_4,6250.5410558
S_88393,car,route_4,6250.9753477
S_88390,car,route_4,6251.1935567
S_88335,truck,route_5,6251.6285934
S_88407,car,route_4,6252.2788306
S_88412,car,route_4,6252.7137814
S_88425,car,route_4,6253.3653986
S_88432,car,route_4,6253.6543128
S_88437,car,route_4,6253.9513248
S_88440,car,route_4,6254.0946028
S_88332,car,route_3,6254.4536554
S_88450,car,route_4,6254.8926437
S_88455,car,route_4,6255.0371285
S_88458,car,route_4,6255.3261592
S_88465,car,route_3,6255.6923144
S_88466,car,route_4,6255.7640372
S_88471,car,route_4,6255.985669
S_88420,car,route_5,6256.0580927
S_88478,car,route_3,6256.8556499
S_88485,car,route_4,6256.855782
S_88489,car,route_4,6257.0733535
S_88506,car,route_4,6258.1712859
S_88511,car,route_4,6258.3150463
S_88515,car,route_4,6258.6794549
S_88518,car,route_4,6258.82354
S_88528,car,route_4,6259.7016089
S_88527,motorcycle,route_4,6259.9919401
S_88531,motorcycle,route_3,6260.0640234
S_88539,car,route_3,6260.3608712
S_88545,motorcycle,route_3,6260.7229428
S_88546,car,route_4,6260.7229933
S_88556,car,route_4,6261.4503167
S_88560,car,route_4,6261.7431461999995
S_88549,car,route_3,6262.9898521
S_88537,car,route_5,6264.6621067999995
S_88643,motorcycle,route_4,6266.5660683999995
S_88668,car,route_4,6268.1727824
S_88570,car,route_3,6268.8311542
S_88697,car,route_3,6269.1999042
S_88764,car,route_4,6272.4002911
S_88611,car,route_3,6272.5476729
S_88740,car,route_4,6272.767576
S_88795,car,route_4,6273.8627379
S_88822,car,route_5,6276.2041544
S_88826,car,route_5,6276.4255353
S_88841,car,route_5,6276.9390766
S_88844,car,route_5,6277.2309403
S_88851,car,route_5,6277.6678733
S_88857,motorcycle,route_4,6278.1772092
S_88876,car,route_4,6279.4227172
S_88891,car,route_5,6280.0783382
S_88906,car,route_4,6281.3988343
S_88907,truck,route_5,6281.835879
S_88909,truck,route_5,6281.9812679
S_88914,truck,route_5,6282.1999229
S_88929,truck,route_5,6282.8597382
S_88986,car,route_4,6288.4864662
S_89010,car,route_4,6289.9473312
S_89187,car,route_4,6303.52128
S_89201,car,route_4,6306.4509782
S_89222,car,route_4,6307.4738476
S_89233,truck,route_4,6307.985159
S_89253,car,route_4,6309.4490565
S_89312,car,route_5,6314.0668657999995
S_89349,car,route_4,6317.3002891999995
S_89325,car,route_5,6317.6660034
S_89249,truck,route_3,6317.9607892
S_89357,car,route_5,6318.2541215
S_89362,car,route_4,6318.5459399
S_89368,car,route_5,6318.6191114
S_89373,car,route_5,6318.8384098999995
S_89403,car,route_4,6322.8668749
S_89502,car,route_4,6330.9893888999995
S_89512,car,route_4,6332.3824463
S_89515,car,route_4,6332.7463345999995
S_89520,car,route_4,6333.3319039
S_89522,car,route_4,6333.5507661
S_89523,car,route_4,6333.8449496
S_89531,car,route_5,6334.4288482
S_89533,car,route_5,6334.7274817
S_89536,car,route_5,6335.0254182
S_89547,car,route_4,6336.9382932
S_89566,car,route_4,6338.5468063
S_89567,car,route_5,6338.6201475
S_89570,car,route_4,6338.7658128
S_89576,car,route_4,6339.6694036
S_89593,car,route_5,6341.5731379
S_89601,car,route_5,6341.9509812999995
S_89605,car,route_5,6342.4042828
S_89611,car,route_4,6342.8637464
S_89625,car,route_5,6344.1576079999995
S_89631,car,route_5,6344.5378617999995
S_89636,car,route_4,6344.8444738
S_89674,car,route_4,6348.85675
S_89683,car,route_4,6349.2379826
S_89693,car,route_5,6349.8472168
S_89690,car,route_4,6350.5388225
S_89711,car,route_4,6351.1341282
S_89715,car,route_5,6351.7931677
S_89719,car,route_4,6352.0841593
S_89718,car,route_5,6352.1569905
S_89732,car,route_4,6353.1101202
S_89755,car,route_4,6356.3226136
S_89770,car,route_5,6356.6150258
S_89777,car,route_5,6357.4186091
S_89786,car,route_5,6357.9338993
S_89850,car,route_5,6366.0031011
S_89880,car,route_5,6369.5302909
S_89888,car,route_5,6370.1170001
S_89895,car,route_5,6370.5572245
S_89901,car,route_5,6371.2205459
S_89912,car,route_5,6372.0998877
S_89915,car,route_5,6372.3187917
S_89981,car,route_5,6377.9644527
S_90018,car,route_5,6381.5578065
S_90026,car,route_5,6382.5086917
S_90062,car,route_5,6386.3941299
S_90079,car,route_5,6388.0844041
S_90131,car,route_5,6391.5292784
S_90172,car,route_5,6396.0009899
S_90176,car,route_5,6396.3659871
S_90178,car,route_5,6396.5849266
S_90183,car,route_5,6398.0548286
S_90191,car,route_5,6398.3459695
S_90299,car,route_5,6411.3509372
S_90306,car,route_4,6412.156502
S_90324,car,route_4,6414.5659007
S_90327,car,route_4,6414.7149399
S_90328,car,route_4,6414.8611452
S_90337,car,route_4,6415.7368971
S_90401,car,route_5,6427.9782863
S_90449,car,route_4,6429.4442335
S_90562,car,route_5,6442.5677662
S_90570,car,route_5,6442.8606115
S_90571,car,route_4,6443.0834311
S_90574,car,route_5,6443.0835016
S_90577,car,route_5,6443.4483455
S_90608,car,route_5,6446.530291
S_90675,car,route_5,6453.4984486
S_90681,car,route_5,6454.3040482
S_90688,car,route_5,6454.8947352
S_90695,car,route_5,6456.353014
S_90698,car,route_4,6456.7175013999995
S_90699,car,route_5,6459.7281691
S_90749,car,route_5,6462.955995
S_90754,car,route_4,6463.5459458
S_90757,car,route_5,6465.6681009
S_90779,car,route_5,6466.8467527
S_90785,car,route_5,6467.0662331
S_90786,car,route_5,6467.2856507
S_90790,car,route_5,6467.7255745
S_90792,car,route_5,6467.8720915
S_90797,car,route_5,6468.5306643
S_90814,truck,route_4,6470.8828452
S_90816,car,route_5,6470.9561684
S_90822,car,route_4,6472.0594946
S_90831,car,route_5,6472.7903718
S_90853,car,route_4,6474.7814531
S_90859,car,route_3,6475.2227512
S_90868,car,route_3,6475.6616736
S_90866,car,route_4,6475.7386774
S_90876,car,route_4,6476.9917323
S_90892,car,route_4,6479.0405441
S_90908,car,route_4,6480.2790821
S_90920,truck,route_4,6481.0816533
S_90924,truck,route_4,6481.2999844
S_90925,car,route_5,6481.5927014
S_90937,car,route_4,6482.3261367
S_90961,car,route_3,6484.1566094
S_90964,car,route_3,6484.3764015
S_90966,truck,route_5,6484.7405233
S_90968,car,route_3,6484.8872755
S_90971,car,route_5,6485.1069934
S_90974,car,route_3,6485.3242242
S_90987,car,route_5,6486.795682
S_90989,car,route_5,6487.1620926
S_91005,car,route_5,6488.8442266
S_90990,car,route_4,6489.5033421
S_91017,car,route_4,6489.8656995
S_91056,car,route_4,6492.5756199
S_91061,car,route_4,6492.7214022
S_91063,car,route_4,6492.9394378
S_91072,car,route_4,6493.3871818
S_91096,car,route_5,6494.9199851
S_91105,car,route_5,6495.3604058
S_91108,car,route_4,6495.5072707
S_91121,car,route_4,6496.2377981
S_91137,car,route_4,6497.1145423
S_91142,car,route_5,6499.3102413
S_91205,car,route_4,6499.6027403
S_91328,car,route_5,6503.927441
S_91348,car,route_5,6504.5233717
S_91490,car,route_4,6513.8247771999995
S_91538,car,route_3,6517.0647433
S_91543,car,route_3,6518.1705376
S_91548,car,route_3,6518.3894057
S_91574,car,route_3,6519.4243872
S_91597,car,route_5,6524.7979135
S_91692,car,route_5,6526.336723
S_91830,car,route_3,6538.0116101
S_91833,car,route_5,6538.2313082
S_91843,car,route_5,6539.0366304
S_91845,car,route_4,6539.3295947999995
S_91884,car,route_5,6543.0723789
S_91896,car,route_4,6544.3857368
S_91912,car,route_5,6545.8560261
S_91917,car,route_5,6546.8830681
S_91983,car,route_5,6552.6123339
S_92022,car,route_4,6556.0550396
S_92039,car,route_5,6556.6417242
S_92043,car,route_4,6556.7166734
S_92225,truck,route_4,6563.2444061
S_92240,truck,route_4,6563.5375452
S_92291,car,route_5,6565.4506335999995
S_92382,car,route_4,6567.3600292
S_92403,car,route_4,6568.0208063
S_92366,car,route_5,6569.1228564
S_92435,car,route_4,6569.8591998
S_92453,car,route_5,6570.5928705
S_92458,car,route_5,6570.7399211
S_92462,car,route_5,6570.8878789
S_92470,car,route_5,6571.3269558
S_92494,car,route_4,6571.989368
S_92505,car,route_3,6572.4305091
S_92511,car,route_3,6572.5051055
S_92516,car,route_3,6572.8005978
S_92521,car,route_3,6572.9466386
S_92481,car,route_5,6574.8572618
S_92607,car,route_4,6575.4468073
S_92610,car,route_4,6575.5930416
S_92620,car,route_4,6575.8844939
S_92629,car,route_4,6576.8462738
S_92648,car,route_5,6576.8464186
S_92747,car,route_5,6579.0556218
S_92678,car,route_3,6579.1290243
S_92769,car,route_4,6579.717444
S_92592,car,route_5,6583.241984
S_92699,car,route_3,6584.4914222
S_92411,car,route_4,6585.5913303
S_92982,car,route_4,6586.0306723
S_92991,car,route_4,6586.2550873
S_93005,car,route_3,6586.5468074
S_93039,car,route_4,6587.3476675
S_93057,car,route_3,6587.9351289
S_93066,car,route_3,6588.2981758
S_93071,motorcycle,route_3,6588.5892021
S_92952,car,route_5,6589.0297935
S_93097,car,route_3,6589.7627925
S_93110,car,route_5,6590.4891099
S_93023,car,route_4,6590.6344663
S_93122,car,route_3,6590.7806122
S_92918,car,route_3,6590.8536204
S_93128,car,route_3,6590.9273117
S_93199,car,route_3,6592.9074673
S_93207,car,route_3,6593.054773
S_93211,car,route_4,6593.2014333
S_93222,car,route_4,6593.4925854
S_93231,car,route_4,6593.7139572
S_93237,car,route_3,6593.8614271
S_93239,car,route_4,6593.8614910999995
S_92912,car,route_5,6594.0132201999995
S_93245,car,route_4,6594.1591149
S_93247,car,route_4,6594.1591777
S_93248,car,route_3,6594.1592269
