N_Name,Class,Direction,Time 
N_26537,motorcycle,route_10,2420.9844541999996
N_26538,car,route_10,2421.2044167
N_26549,car,route_10,2422.0821708
N_26581,motorcycle,route_10,2424.4296176999997
N_26567,motorcycle,route_9,2427.1472919
N_26619,motorcycle,route_10,2429.7126470999997
N_26630,motorcycle,route_10,2430.5921916999996
N_26575,car,route_9,2430.6657091999996
N_26665,car,route_9,2431.3239366999996
N_26676,motorcycle,route_11,2432.3480155999996
N_26678,motorcycle,route_11,2432.4947033
N_26681,motorcycle,route_10,2434.2550653
N_26689,motorcycle,route_9,2434.9895481
N_26717,motorcycle,route_9,2437.0455546
N_26721,motorcycle,route_9,2437.336277
N_26734,motorcycle,route_9,2438.1445783
N_26811,motorcycle,route_11,2443.5007078
N_26829,motorcycle,route_11,2444.4556389
N_26810,motorcycle,route_9,2444.894391
N_26817,motorcycle,route_10,2445.1896084
N_26826,motorcycle,route_10,2445.7796396999997
N_26809,motorcycle,route_10,2446.0010681
N_26857,motorcycle,route_11,2446.3123133
N_26880,motorcycle,route_9,2449.6963048999996
N_26904,motorcycle,route_9,2450.6527426
N_26897,motorcycle,route_9,2450.9469348
N_26913,motorcycle,route_10,2452.8635560999996
N_27009,motorcycle,route_11,2458.0996296999997
N_27049,motorcycle,route_10,2461.8596304
N_27122,motorcycle,route_10,2465.6310301
N_27123,truck,route_10,2466.0743177
N_27097,motorcycle,route_9,2466.2211648999996
N_27120,motorcycle,route_10,2466.3682356
N_27137,motorcycle,route_10,2466.5887991
N_27158,motorcycle,route_9,2467.77186
N_27176,motorcycle,route_10,2468.4399068
N_27180,motorcycle,route_9,2469.3122114
N_27195,motorcycle,route_9,2469.53205
N_27210,motorcycle,route_10,2470.3346558
N_27215,motorcycle,route_10,2470.6992689
N_27216,motorcycle,route_9,2471.4322226
N_27253,motorcycle,route_9,2476.6198335
N_27352,motorcycle,route_9,2478.5177142
N_27353,motorcycle,route_9,2480.2747695
N_27365,motorcycle,route_9,2483.417105
N_27411,motorcycle,route_11,2483.5627649999997
N_27423,motorcycle,route_11,2484.2897826999997
N_27435,motorcycle,route_11,2485.0190073
N_27438,motorcycle,route_11,2485.3823736
N_27444,motorcycle,route_11,2485.7503297
N_27443,motorcycle,route_10,2486.0400185999997
N_27462,motorcycle,route_9,2487.9396485999996
N_27458,motorcycle,route_10,2490.1374586999996
N_27488,motorcycle,route_9,2492.2487567
N_27541,motorcycle,route_9,2496.0374073
N_27632,motorcycle,route_10,2499.2483909999996
N_27661,motorcycle,route_10,2501.6619594
N_27480,car,route_9,2502.7533442999998
N_27680,motorcycle,route_9,2503.0479633
N_27690,motorcycle,route_9,2503.4139637
N_27713,motorcycle,route_9,2504.6512764
N_27715,motorcycle,route_11,2504.8693888
N_27683,motorcycle,route_10,2505.1612213999997
N_27561,car,route_9,2515.3638606
N_27832,motorcycle,route_10,2515.9468995999996
N_27860,car,route_11,2518.1403827
N_27877,motorcycle,route_10,2519.9664058
N_27916,truck,route_9,2526.0872719
N_27920,truck,route_9,2526.5233455999996
N_27933,truck,route_9,2527.9738227999997
N_27989,truck,route_9,2533.4361695
N_28000,car,route_9,2534.3827220999997
N_28002,car,route_9,2534.6733883999996
N_28012,car,route_9,2535.6181275
N_28061,truck,route_9,2542.4831359
N_28062,truck,route_9,2542.6296187999997
N_28065,truck,route_9,2542.7754228999997
N_28067,truck,route_9,2542.9201912
N_28070,car,route_9,2543.3568489
N_28079,truck,route_9,2546.0602688999998
N_28081,truck,route_9,2546.35223
N_28074,motorcycle,route_10,2547.6702535
N_28140,motorcycle,route_10,2555.1638101999997
N_28167,motorcycle,route_10,2555.3816583
N_28170,motorcycle,route_10,2555.8163077
N_28177,car,route_9,2556.6983885
N_28179,truck,route_9,2560.5563502
N_28245,car,route_9,2562.3830863999997
N_28283,motorcycle,route_10,2566.0969395999996
N_28304,motorcycle,route_10,2567.6319335999997
N_28322,truck,route_9,2569.0923248
N_28339,car,route_9,2570.4771210999997
N_28356,car,route_9,2571.4227764999996
N_28384,truck,route_9,2573.3198224
N_28404,truck,route_9,2574.6235334
N_28425,motorcycle,route_10,2576.4416835999996
N_28443,motorcycle,route_10,2578.4059429
N_28456,truck,route_9,2579.9329662
N_28462,car,route_9,2580.4408753
N_28488,truck,route_9,2582.4017626
N_28500,truck,route_9,2583.9224840999996
N_28522,car,route_9,2586.0223797999997
N_28527,car,route_9,2586.240468
N_28543,truck,route_9,2587.4801942999998
N_28556,car,route_9,2588.3532679
N_28572,car,route_9,2588.7900277999997
N_28578,car,route_9,2589.0842134
N_28585,truck,route_9,2589.7401398999996
N_28599,truck,route_9,2589.9569603
N_28674,car,route_9,2592.5861014999996
N_28483,car,route_10,2596.9766444999996
N_28843,truck,route_10,2597.7067654999996
N_28870,truck,route_10,2597.9997208
N_28890,bus,route_10,2598.3660323999998
N_28426,car,route_9,2598.8781034999997
N_28923,truck,route_10,2599.5349678
N_28939,car,route_10,2601.1454947999996
N_28946,car,route_10,2601.3656514
N_29011,motorcycle,route_9,2604.3646869
N_28627,car,route_9,2604.8032028999996
N_29028,motorcycle,route_9,2605.6039806999997
N_28750,truck,route_10,2605.9745395
N_28857,car,route_10,2606.4806765999997
N_29049,car,route_9,2606.5524327999997
N_29081,car,route_10,2607.6495449
N_28874,car,route_9,2609.0416984999997
N_29164,motorcycle,route_10,2611.1519727
N_29103,car,route_10,2611.2974259
N_29199,motorcycle,route_11,2612.6841728
N_29139,car,route_9,2613.9196690999997
N_29192,motorcycle,route_9,2613.9927283999996
N_29246,motorcycle,route_9,2615.4445680999997
N_29251,motorcycle,route_10,2616.0239932
N_29263,motorcycle,route_9,2616.4629112
N_29267,motorcycle,route_10,2618.1436597999996
N_29281,motorcycle,route_9,2618.7230523999997
N_29313,motorcycle,route_11,2618.8677334999998
N_29334,motorcycle,route_11,2619.9620452999998
N_29336,motorcycle,route_11,2620.2569297
N_29337,motorcycle,route_9,2620.5472594999997
N_29242,car,route_10,2621.4184345999997
N_29354,motorcycle,route_9,2622.2910847999997
N_29367,motorcycle,route_11,2622.5119136999997
N_29364,car,route_10,2622.5119314
N_29409,motorcycle,route_9,2625.4971425999997
N_29413,motorcycle,route_9,2625.4971603999998
N_29419,motorcycle,route_11,2626.154936
N_29421,motorcycle,route_9,2627.7482400999997
N_29422,motorcycle,route_10,2627.9647213999997
N_29437,motorcycle,route_10,2628.1105878
N_29459,motorcycle,route_11,2629.7764012
N_29471,motorcycle,route_11,2630.504951
N_29472,motorcycle,route_11,2630.6552884999996
N_29491,motorcycle,route_11,2631.7463046
N_29480,motorcycle,route_9,2631.8920900999997
N_29502,motorcycle,route_11,2632.4048604
N_29512,motorcycle,route_11,2633.2026521999996
N_29547,motorcycle,route_9,2636.1792461
N_29532,motorcycle,route_10,2636.6201838999996
N_29561,motorcycle,route_11,2637.1277821999997
N_29576,motorcycle,route_11,2638.0721535999996
N_29584,motorcycle,route_11,2638.7266379
N_29562,motorcycle,route_9,2639.4585125
N_29605,motorcycle,route_11,2640.8394283999996
N_29565,car,route_10,2641.0553022999998
N_29608,motorcycle,route_11,2641.1323159999997
N_29667,motorcycle,route_9,2645.4928759
N_29625,motorcycle,route_9,2645.5659781
N_29677,motorcycle,route_11,2646.4390116
N_29689,motorcycle,route_11,2647.6784034999996
N_29687,motorcycle,route_9,2647.8244047
N_29693,motorcycle,route_11,2647.9712621
N_29675,motorcycle,route_10,2648.4027414999996
N_29714,motorcycle,route_11,2650.1473395999997
N_29754,motorcycle,route_11,2652.2615244
N_29762,motorcycle,route_11,2652.7006825999997
N_29764,motorcycle,route_11,2653.9414564
N_29736,motorcycle,route_10,2654.6750368999997
N_29741,motorcycle,route_9,2654.8203621
N_29800,motorcycle,route_11,2655.4776887
N_29810,motorcycle,route_11,2655.7683932
N_29814,motorcycle,route_11,2656.0581945
N_29824,motorcycle,route_11,2656.6468797999996
N_29821,motorcycle,route_10,2657.0119329
N_29856,motorcycle,route_11,2658.5418919999997
N_29864,motorcycle,route_11,2658.9055144
N_29869,motorcycle,route_11,2659.1976243
N_29838,motorcycle,route_9,2659.6341251
N_29876,motorcycle,route_11,2659.9263867
N_29881,motorcycle,route_11,2660.0715852
N_29890,motorcycle,route_11,2660.6563143
N_29911,motorcycle,route_11,2662.1106897
N_29896,motorcycle,route_9,2662.4022161999997
N_29915,motorcycle,route_11,2662.549161
N_29886,motorcycle,route_10,2662.6214732999997
N_29870,motorcycle,route_9,2662.6214971
N_29917,motorcycle,route_9,2663.4864716999996
N_29933,motorcycle,route_9,2664.1763822999997
N_29939,motorcycle,route_9,2664.56148
N_29983,motorcycle,route_9,2668.8950034
N_29982,motorcycle,route_9,2669.0462980999996
N_30037,motorcycle,route_11,2669.9490729
N_30065,motorcycle,route_11,2671.5386716999997
N_30055,motorcycle,route_9,2671.9151405
N_30072,motorcycle,route_11,2672.2255217999996
N_30081,motorcycle,route_11,2673.5131171
N_30087,motorcycle,route_11,2673.6631838
N_30089,motorcycle,route_11,2673.8186806999997
N_29980,motorcycle,route_10,2674.0373649999997
N_30094,motorcycle,route_11,2674.0374149
N_30111,motorcycle,route_9,2675.5671706999997
N_30113,motorcycle,route_9,2675.7114858
N_30116,motorcycle,route_9,2675.9333936
N_29975,car,route_10,2676.1515329
N_30088,motorcycle,route_9,2676.8091493999996
N_30130,motorcycle,route_9,2677.09685
N_30138,motorcycle,route_9,2677.4632162
N_30106,motorcycle,route_9,2678.486008
N_30146,motorcycle,route_10,2679.2876978
N_30190,motorcycle,route_10,2682.7774875
N_30220,motorcycle,route_10,2682.9219177
N_30244,motorcycle,route_11,2684.2362559
N_30257,motorcycle,route_10,2684.890321
N_30210,motorcycle,route_9,2685.1840073999997
N_30223,motorcycle,route_10,2686.0572298999996
N_30273,motorcycle,route_9,2686.7837483999997
N_30238,motorcycle,route_10,2688.1660432
N_30332,motorcycle,route_11,2689.0397602999997
N_30321,motorcycle,route_9,2689.1125288
N_30336,motorcycle,route_9,2689.3303471
N_30340,motorcycle,route_11,2689.4765405
N_30348,motorcycle,route_9,2690.1344062999997
N_30314,motorcycle,route_9,2690.8660569
N_30380,motorcycle,route_11,2691.4518319
N_30393,motorcycle,route_11,2692.0309902999998
N_30329,motorcycle,route_10,2692.2472273999997
N_30408,motorcycle,route_11,2692.5446429999997
N_30410,motorcycle,route_10,2694.0786765999997
N_30388,motorcycle,route_9,2694.4416174999997
N_30449,motorcycle,route_9,2694.5882733999997
N_30447,motorcycle,route_10,2694.6612965
N_30441,motorcycle,route_10,2695.6098189
N_30451,motorcycle,route_10,2697.1442779999998
N_30504,motorcycle,route_9,2701.5900328
N_30610,motorcycle,route_11,2702.4619199999997
N_30629,motorcycle,route_9,2703.4084116999998
N_30638,motorcycle,route_9,2704.5035863
N_30378,car,route_10,2704.7916794999996
N_30664,motorcycle,route_9,2706.7592689999997
N_30691,car,route_10,2708.723947
N_30699,car,route_10,2708.8678209
N_30707,car,route_10,2709.8902795
N_30708,motorcycle,route_10,2710.4705406
N_30727,motorcycle,route_9,2713.7447011
N_30779,motorcycle,route_10,2717.0347454999996
N_30798,motorcycle,route_10,2717.6964421
N_30808,motorcycle,route_9,2718.3531995999997
N_30810,motorcycle,route_9,2718.4980269
N_30818,motorcycle,route_9,2718.8617974999997
N_30870,motorcycle,route_9,2722.7208898
N_30739,car,route_9,2725.5654877999996
N_30933,motorcycle,route_10,2727.6775737999997
N_30935,motorcycle,route_10,2727.823974
N_30937,motorcycle,route_10,2728.1135198999996
N_30952,motorcycle,route_10,2731.2545281999996
N_30965,motorcycle,route_10,2732.2000977
N_31044,car,route_10,2743.8040386999996
N_31046,car,route_10,2744.7538691
N_31035,car,route_9,2746.5724735
N_31056,truck,route_10,2748.3938423
N_31068,car,route_10,2751.7527238
N_31158,car,route_9,2768.7185421
N_31262,truck,route_10,2782.4164065
N_31428,car,route_10,2787.3894241
N_31561,car,route_10,2789.7385974
N_31598,car,route_10,2790.4717060999997
N_31647,car,route_10,2791.4911208999997
N_31654,car,route_9,2791.5639142
N_31327,car,route_9,2791.6371572
N_31664,car,route_9,2791.7826154
N_31669,car,route_9,2791.9282451999998
N_31671,car,route_10,2792.0004173999996
N_31754,car,route_10,2794.4243981
N_31816,car,route_10,2796.6144645
N_31824,car,route_10,2796.7619247
N_31827,motorcycle,route_10,2796.9070904
N_31817,motorcycle,route_9,2797.0519415
N_31908,motorcycle,route_9,2799.680735
N_31656,car,route_9,2802.1000796999997
N_31658,car,route_10,2803.4108588
N_31866,truck,route_10,2804.1414548
N_32020,car,route_10,2804.5837054
N_32024,car,route_10,2804.8005193999998
N_32076,motorcycle,route_11,2806.3349602
N_32079,motorcycle,route_11,2806.6233755999997
N_32037,motorcycle,route_9,2807.1401321999997
N_32095,motorcycle,route_9,2807.2121067999997
N_32118,motorcycle,route_11,2808.4456385999997
N_32113,motorcycle,route_9,2808.810595
N_32145,motorcycle,route_10,2810.9268125
N_32153,motorcycle,route_9,2811.580862
N_31997,car,route_10,2811.6561067
N_32182,motorcycle,route_11,2812.6726249
N_32165,motorcycle,route_9,2813.1813743
N_32207,motorcycle,route_9,2815.2189879
N_32225,motorcycle,route_11,2816.1591609999996
N_32213,motorcycle,route_10,2817.2460717999998
N_32240,motorcycle,route_9,2818.4088614999996
N_32258,motorcycle,route_9,2819.2788447999997
N_32269,motorcycle,route_9,2820.7389027
N_32270,motorcycle,route_9,2821.8227066
N_32320,car,route_11,2822.0398004
N_32321,motorcycle,route_10,2823.1335798
N_32346,motorcycle,route_11,2823.4238493
N_32344,motorcycle,route_9,2823.6405446
N_32371,motorcycle,route_9,2825.9711546
N_32388,motorcycle,route_9,2826.1885411
N_32406,motorcycle,route_10,2828.150956
N_32430,motorcycle,route_11,2828.5140945
N_32409,motorcycle,route_9,2828.8833335
N_32438,motorcycle,route_11,2829.0289854
N_32428,motorcycle,route_10,2830.0693985
N_32490,motorcycle,route_9,2832.7465693
N_32546,motorcycle,route_9,2833.9213237999998
N_32556,motorcycle,route_9,2834.2843091
N_32559,motorcycle,route_9,2834.5744716
N_32522,motorcycle,route_10,2834.7195777999996
N_32569,motorcycle,route_9,2835.5254809
N_32536,motorcycle,route_10,2836.6182694999998
N_32570,motorcycle,route_9,2837.4949890999997
N_32515,car,route_10,2838.5191705999996
N_32619,motorcycle,route_9,2839.6894819
N_32594,motorcycle,route_10,2839.8347148999997
N_32623,motorcycle,route_9,2840.0523971999996
N_32617,motorcycle,route_10,2840.6352764
N_32652,motorcycle,route_10,2842.5349862999997
N_32675,motorcycle,route_9,2844.0045118
N_32731,motorcycle,route_11,2845.8293848
N_32681,motorcycle,route_9,2845.9014175999996
N_32439,car,route_10,2846.6468043
N_32781,motorcycle,route_9,2848.9835067
N_32785,motorcycle,route_9,2849.2170644
N_32787,motorcycle,route_9,2849.3749108999996
N_32792,motorcycle,route_9,2849.6897698
N_32783,motorcycle,route_9,2851.1881836999996
N_32793,motorcycle,route_10,2852.4251910999997
N_32830,motorcycle,route_11,2854.0204471999996
N_32839,motorcycle,route_11,2854.7785959999997
N_32848,motorcycle,route_11,2855.6903911
N_32854,motorcycle,route_11,2855.9952208
N_32852,motorcycle,route_9,2857.1324777
N_32859,motorcycle,route_9,2857.6604307999996
N_32770,car,route_10,2858.4195216999997
N_32888,motorcycle,route_10,2860.1641999
N_32886,motorcycle,route_9,2860.5434618
N_32892,motorcycle,route_10,2860.5434926999997
N_32894,motorcycle,route_9,2860.8436932
N_32925,motorcycle,route_9,2864.569595
N_32934,motorcycle,route_9,2867.2287899
N_32872,car,route_10,2869.9679941
N_32974,motorcycle,route_11,2872.2585065
N_32979,car,route_9,2872.7876963
N_32983,car,route_9,2873.3162159
N_32987,motorcycle,route_9,2873.8463024999996
N_32989,car,route_9,2874.1515676
N_32990,motorcycle,route_9,2874.4541384999998
N_33019,car,route_9,2876.7156529999997
N_33038,motorcycle,route_9,2880.6346738999996
N_33050,motorcycle,route_9,2881.0139228999997
N_33052,car,route_9,2881.4655771
N_33066,car,route_9,2884.1768952999996
N_33068,car,route_9,2884.3277442999997
N_33075,car,route_9,2885.1583656
N_33077,car,route_9,2885.3829195999997
N_33080,car,route_9,2885.5354389
N_33085,car,route_9,2885.9879583999996
N_33087,car,route_9,2886.1388137999998
N_33097,car,route_9,2887.8729267999997
N_33098,car,route_9,2888.0221791999998
N_33105,motorcycle,route_9,2889.0035283999996
N_33116,car,route_9,2889.6088114
N_33118,car,route_9,2889.8342411999997
N_33170,motorcycle,route_9,2896.7710819
N_33186,motorcycle,route_9,2896.998057
N_33174,motorcycle,route_10,2897.3035986
N_33190,motorcycle,route_9,2897.3816174
N_33244,motorcycle,route_10,2905.0857502
N_33277,motorcycle,route_10,2905.6155987999996
N_33280,car,route_9,2905.8422246
N_33286,car,route_9,2906.1429755999998
N_33303,car,route_9,2907.2006367
N_33314,car,route_9,2908.0348758
N_33326,motorcycle,route_9,2909.1649659
N_33342,motorcycle,route_9,2909.9948406999997
N_33360,car,route_9,2911.0526099
N_33369,motorcycle,route_10,2912.1115649
N_33383,motorcycle,route_10,2912.7902535
N_33385,truck,route_9,2912.9410897
N_33427,motorcycle,route_9,2915.1346893
N_33454,motorcycle,route_10,2917.0206046
N_33460,motorcycle,route_10,2917.3236263999997
N_33462,motorcycle,route_10,2917.4730668999996
N_33616,motorcycle,route_9,2926.4538731999996
N_33617,motorcycle,route_9,2926.6057834999997
N_33626,motorcycle,route_11,2926.9865391
N_33629,truck,route_9,2927.2114116999996
N_33663,motorcycle,route_9,2930.7552557999998
N_33692,motorcycle,route_9,2931.2800985999997
N_33693,motorcycle,route_9,2931.5068958999996
N_33709,motorcycle,route_9,2932.8631991999996
N_33737,truck,route_9,2934.5253194999996
N_33739,truck,route_9,2934.7511628999996
N_33736,motorcycle,route_9,2935.203247
N_33770,car,route_9,2936.7116082
N_33753,motorcycle,route_9,2936.8613244
N_33778,motorcycle,route_9,2937.0113419
N_33784,motorcycle,route_9,2937.2394427
N_33882,motorcycle,route_9,2942.0615817999997
N_33888,bus,route_9,2942.891037
N_33907,truck,route_9,2943.5664232999998
N_33916,truck,route_9,2943.9412651
N_33920,truck,route_9,2944.0910854999997
N_33922,truck,route_9,2944.243661
N_34070,car,route_9,2950.5027173999997
N_34197,motorcycle,route_11,2955.2836244
N_34191,motorcycle,route_10,2955.8152972999997
N_34248,car,route_9,2957.6247424999997
N_34249,motorcycle,route_11,2957.7003007
N_34252,car,route_9,2958.0810125
N_34258,car,route_9,2958.1569455
N_34261,car,route_9,2958.2327548
N_34195,motorcycle,route_10,2959.2229014
N_34299,motorcycle,route_10,2959.4516801
N_34225,motorcycle,route_9,2959.7523683
N_34289,motorcycle,route_9,2959.9784618
N_34314,motorcycle,route_10,2960.5873855
N_34316,motorcycle,route_9,2960.6625882
N_34304,motorcycle,route_9,2960.8129875
N_34328,motorcycle,route_9,2961.4930786
N_34338,motorcycle,route_10,2962.7000289
N_34282,motorcycle,route_10,2963.000623
N_34342,motorcycle,route_9,2963.000671
N_34401,motorcycle,route_9,2964.7338332
N_34373,motorcycle,route_9,2964.9598085999996
N_34380,motorcycle,route_9,2965.7189386
N_34439,motorcycle,route_10,2966.770435
N_34443,motorcycle,route_9,2967.2957603
N_34444,motorcycle,route_9,2968.1951197
N_34487,motorcycle,route_9,2968.2700806999997
N_34490,motorcycle,route_9,2968.4209717999997
N_34493,motorcycle,route_9,2968.5701602
N_34503,motorcycle,route_11,2970.5160204999997
N_34475,motorcycle,route_10,2970.6656329999996
N_34532,motorcycle,route_11,2970.665712
N_34535,motorcycle,route_11,2970.9630091
N_34553,motorcycle,route_9,2972.4744044999998
N_34568,motorcycle,route_11,2972.4744751999997
N_34563,motorcycle,route_9,2972.8492312
N_34621,car,route_10,2975.2456709999997
N_34625,motorcycle,route_9,2975.9176101
N_34635,motorcycle,route_11,2975.9176715
N_34640,motorcycle,route_11,2976.0684930999996
N_34641,motorcycle,route_9,2976.2180120999997
N_34644,motorcycle,route_9,2976.5220233
N_34660,motorcycle,route_9,2977.5743408
N_34662,motorcycle,route_9,2977.7232574
N_34672,car,route_10,2979.7550726
N_34719,car,route_10,2981.3396918999997
N_34749,car,route_9,2982.8410006
N_34766,car,route_9,2983.3695301999996
N_34800,motorcycle,route_11,2985.3953485999996
N_34796,motorcycle,route_10,2986.0001297999997
N_34825,motorcycle,route_11,2986.8397228999997
N_34830,motorcycle,route_9,2987.0640282
N_34835,motorcycle,route_11,2987.1420264
N_34872,motorcycle,route_11,2989.0932415999996
N_34881,motorcycle,route_11,2989.6944291
N_34886,motorcycle,route_11,2989.8460127
N_34893,motorcycle,route_11,2990.0697086
N_34900,motorcycle,route_11,2990.5957925
N_34904,motorcycle,route_11,2990.8222668
N_34912,motorcycle,route_11,2991.4993627
N_34920,motorcycle,route_10,2992.3254137
N_34926,motorcycle,route_11,2992.3254675999997
N_34928,motorcycle,route_11,2992.5522766999998
N_34930,truck,route_10,2992.626499
N_34916,motorcycle,route_9,2992.8513955999997
N_34937,truck,route_10,2993.6814891
N_34949,motorcycle,route_9,2996.5389434
N_34972,motorcycle,route_11,2996.5389901
N_34974,motorcycle,route_11,2996.8434644999998
N_34984,motorcycle,route_11,2997.6719513
N_34989,motorcycle,route_11,2997.8971672
N_34971,motorcycle,route_9,2998.585099
N_35031,motorcycle,route_11,3000.0948813
N_35047,motorcycle,route_10,3001.2237446999998
N_35078,motorcycle,route_11,3003.6314577999997
N_35081,motorcycle,route_11,3004.0852757
N_35084,motorcycle,route_11,3004.6108354
N_35089,motorcycle,route_11,3005.0604982
N_35053,truck,route_10,3005.2096659999997
N_35095,motorcycle,route_11,3005.7494266999997
N_35103,motorcycle,route_11,3006.0473863999996
N_35107,motorcycle,route_11,3006.3510007
N_35111,motorcycle,route_11,3006.5775138
N_35119,motorcycle,route_11,3006.9516126999997
N_35121,motorcycle,route_11,3007.1811488
N_35154,motorcycle,route_11,3010.3564342
N_35147,car,route_10,3010.8091437999997
N_35158,motorcycle,route_11,3010.8091790999997
N_35161,motorcycle,route_11,3011.0318746
N_35166,motorcycle,route_11,3011.4078547
N_35157,motorcycle,route_9,3011.4833974
N_35179,car,route_10,3013.0656680999996
N_35191,motorcycle,route_9,3013.6020343
N_35192,motorcycle,route_9,3013.7521076999997
N_35029,car,route_10,3013.9774598
N_35218,car,route_10,3015.9372037
N_35229,car,route_10,3017.2989387999996
N_35238,motorcycle,route_11,3017.6008776
N_35243,motorcycle,route_11,3017.9782100999996
N_35039,car,route_9,3019.2588552999996
N_35257,motorcycle,route_11,3019.3340157999996
N_35170,bus,route_10,3020.0925343999997
N_35390,motorcycle,route_9,3030.0073715999997
N_35395,motorcycle,route_9,3030.3109323
N_35400,motorcycle,route_9,3030.4616459999997
N_35415,motorcycle,route_11,3030.9908968
N_35453,car,route_10,3034.2507825999996
N_35345,car,route_10,3034.5546075999996
N_35474,car,route_10,3034.7824552999996
N_35475,motorcycle,route_11,3034.8575008
N_35477,car,route_10,3035.0070825
N_35479,car,route_10,3035.2349906
N_35485,car,route_10,3035.6122381
N_35489,car,route_10,3035.6871518999997
N_35490,car,route_10,3035.9135732
N_35495,motorcycle,route_9,3035.9882727
N_35497,motorcycle,route_9,3036.1373979
N_35499,motorcycle,route_9,3036.2907929999997
N_35507,car,route_10,3036.6713284999996
N_35510,car,route_10,3036.8219895999996
N_35511,car,route_10,3036.8967175
N_35520,motorcycle,route_11,3037.4246326999996
N_35521,car,route_10,3037.5769071
N_35531,motorcycle,route_11,3038.1803956
N_35558,motorcycle,route_9,3039.7002884
N_35538,car,route_10,3040.0038485
N_35566,motorcycle,route_11,3040.078854
N_35541,motorcycle,route_9,3041.9647111
N_35600,motorcycle,route_9,3042.1149837
N_35602,motorcycle,route_9,3042.3458592999996
N_35636,motorcycle,route_9,3045.8278277
N_35688,motorcycle,route_9,3049.1579872999996
N_35699,motorcycle,route_11,3049.6108924
N_35732,motorcycle,route_11,3051.5022290999996
N_35726,motorcycle,route_9,3051.8093744999996
N_35722,motorcycle,route_9,3052.1889462
N_35806,motorcycle,route_11,3056.2687748999997
N_35807,motorcycle,route_11,3056.4172549
N_35850,motorcycle,route_11,3058.5424626
N_35856,motorcycle,route_11,3059.0730888
N_35858,motorcycle,route_11,3059.2238884
N_35867,motorcycle,route_11,3060.2104151999997
N_35676,car,route_9,3060.8185286
N_35897,motorcycle,route_11,3062.7981839999998
N_35910,motorcycle,route_9,3064.7792181
N_35930,car,route_10,3064.7792572
N_35932,motorcycle,route_11,3064.7792830999997
N_35940,car,route_10,3065.3912634999997
N_35958,car,route_10,3066.530926
N_35941,motorcycle,route_9,3066.6085513999997
N_35968,car,route_10,3067.1402995999997
N_35974,car,route_10,3067.4424329
N_35998,motorcycle,route_11,3068.9540872999996
N_36029,motorcycle,route_9,3074.5661862999996
N_36064,motorcycle,route_11,3076.2368859999997
N_36046,motorcycle,route_9,3076.388748
N_36074,motorcycle,route_11,3077.2283061
N_36081,motorcycle,route_9,3078.9800435999996
N_36070,motorcycle,route_9,3080.0488545
N_36102,motorcycle,route_9,3080.5071678
N_36131,motorcycle,route_9,3083.1696617999996
N_36165,car,route_9,3092.15642
N_36220,motorcycle,route_11,3092.5371262
N_36224,motorcycle,route_9,3092.9176358
N_36243,car,route_9,3094.2097520999996
N_36245,car,route_9,3094.3602002
N_36249,car,route_9,3094.6664959
N_36269,motorcycle,route_9,3096.6435256
N_36339,motorcycle,route_9,3103.2701101999996
N_36349,motorcycle,route_9,3103.6531751999996
N_36354,motorcycle,route_9,3103.8818944
N_36357,motorcycle,route_9,3104.0339827
N_36437,car,route_10,3109.8992934999997
N_36408,motorcycle,route_9,3112.1169729999997
N_36508,car,route_10,3114.8650365999997
N_36514,car,route_10,3115.324298
N_36486,car,route_9,3122.9330739999996
N_36660,truck,route_10,3123.0867971
N_36748,car,route_10,3125.6863477999996
N_36798,car,route_9,3128.5895060999997
N_36675,car,route_9,3129.3486878
N_36820,car,route_11,3129.9622581
N_36846,car,route_11,3130.1148747999996
N_36856,car,route_11,3130.50287
N_36863,car,route_11,3130.8087189999997
N_36889,car,route_11,3131.8770474
N_36890,car,route_10,3131.9526693999996
N_36893,motorcycle,route_11,3132.0280389
N_36907,car,route_10,3132.4840823
N_36919,car,route_10,3132.7915135999997
N_36921,car,route_10,3132.7915458999996
N_36923,motorcycle,route_9,3133.5543761
N_36935,car,route_10,3133.5544050999997
N_36939,motorcycle,route_11,3133.6326059999997
N_36962,car,route_10,3134.6952152
N_36804,car,route_9,3134.7747707
N_36965,car,route_10,3135.0016366
N_36819,car,route_10,3136.3678412
N_36998,car,route_10,3136.9013699999996
N_37002,car,route_11,3137.206013
N_37023,motorcycle,route_9,3137.8942949999996
N_37031,car,route_9,3138.0463989
N_36609,car,route_10,3139.10556
N_37058,motorcycle,route_9,3139.2554292
N_36821,car,route_9,3140.1730872999997
N_37105,car,route_10,3141.7669597
N_37063,car,route_9,3142.5256387
N_37111,car,route_10,3144.4116639999997
N_37174,motorcycle,route_9,3145.2465531999997
N_37177,motorcycle,route_9,3145.4751232
N_37187,motorcycle,route_11,3145.7033438
N_37194,truck,route_10,3145.9320095
N_37209,car,route_10,3146.6922750999997
N_37218,car,route_10,3147.0738874999997
N_37232,motorcycle,route_11,3147.5297032
N_37108,car,route_9,3151.1659409999997
N_37089,car,route_10,3151.4658074
N_37288,car,route_10,3152.298128
N_37295,car,route_10,3152.5989916999997
N_37279,motorcycle,route_10,3152.897572
N_37303,motorcycle,route_10,3152.9745325999997
N_37338,motorcycle,route_10,3154.6382471999996
N_37342,motorcycle,route_10,3154.788748
N_37344,motorcycle,route_9,3154.8646405
N_37346,motorcycle,route_10,3155.0215773
N_37366,motorcycle,route_11,3155.9292673
