Name,Class,Direction,Time
S_2332,car,route_4,216.461416

S_2327,car,route_3,216.6832395

S_2352,truck,route_4,217.12523140000002

S_2385,car,route_4,218.97703890000003

S_2188,car,route_5,219.4170191

S_2399,car,route_4,219.5668491

S_2407,car,route_4,219.93826460000002

S_2416,truck,route_3,220.5983104

S_2427,car,route_4,221.03871180000002

S_2434,car,route_3,221.62947490000002

S_2441,car,route_3,221.9971931

S_2433,car,route_4,222.14611630000002

S_2449,truck,route_3,222.58573700000002

S_2456,motorcycle,route_4,223.1014246

S_2451,truck,route_3,223.5460945

S_2472,car,route_3,224.5031365

S_2497,car,route_4,225.7569396

S_2507,car,route_4,226.4182197

S_2517,car,route_3,227.00875000000002

S_2518,car,route_3,227.23469060000002

S_2536,car,route_4,228.2620722

S_2564,motorcycle,route_4,230.54233680000002

S_2604,car,route_3,232.6690279

S_2606,car,route_4,232.8205618

S_2619,car,route_4,233.9222981

S_2636,motorcycle,route_4,234.5112029

S_2647,car,route_4,234.87860640000002

S_2652,car,route_3,235.0301001

S_2658,car,route_3,235.17752240000002

S_2667,car,route_3,235.9171712

S_2689,car,route_3,237.0957375

S_2695,car,route_4,237.24348020000002

S_2698,car,route_4,237.46275010000002

S_2710,car,route_4,238.2306282

S_2717,car,route_4,238.3837187

S_2758,car,route_4,241.5884667

S_2773,car,route_3,242.5421906

S_2776,car,route_3,242.8348785

S_2781,car,route_4,243.2768436

S_2784,car,route_4,243.49771410000002

S_2740,car,route_3,244.9664836

S_2822,car,route_4,246.0724585

S_2850,car,route_4,247.69703320000002

S_2856,car,route_4,248.21544690000002

S_2863,car,route_5,248.5873213

S_2870,car,route_5,249.03155700000002

S_2873,car,route_5,249.40068390000002

S_2875,car,route_5,249.76931100000002

S_2878,car,route_5,249.99238580000002

S_2879,car,route_3,250.3661232

S_2924,car,route_4,252.6847514

S_2943,car,route_4,254.56442520000002

S_2994,car,route_4,257.0661755

S_3011,car,route_4,257.3673063

S_3016,car,route_4,257.5930249

S_3157,car,route_4,261.719511

S_3134,car,route_3,262.0896863

S_3183,car,route_4,262.3178509

S_3192,car,route_4,262.5384439

S_3206,car,route_4,262.83214000000004

S_3220,car,route_3,263.6452731

S_2912,car,route_5,263.9427404

S_3261,car,route_3,264.4646784

S_3271,car,route_3,264.7612379

S_3292,car,route_3,265.5747557

S_3300,car,route_4,265.9454595

S_3390,car,route_5,268.6605798

S_3349,car,route_4,268.9623694

S_3399,car,route_4,268.9624334

S_3407,car,route_4,269.1111934

S_3412,car,route_4,269.2635879

S_3424,car,route_5,269.4868819

S_3450,car,route_5,270.3164972

S_3457,car,route_4,270.6927771

S_3503,truck,route_3,271.6029008

S_3551,car,route_4,272.6575851

S_3567,car,route_4,272.9625902

S_3597,car,route_5,273.727009

S_3614,car,route_5,274.0273689

S_3652,motorcycle,route_3,274.8572707

S_3661,car,route_5,275.08518580000003

S_3666,car,route_5,275.5401451

S_3574,car,route_3,275.6150415

S_3694,car,route_5,275.767743

S_3709,car,route_4,276.2244798

S_3722,car,route_4,276.5263288

S_3726,car,route_4,276.6784347

S_3740,car,route_4,276.9787826

S_3749,car,route_4,277.1284117

S_3764,car,route_4,277.6613823

S_3873,car,route_4,280.1609102

S_3876,car,route_4,280.3133086

S_3884,car,route_5,280.463403

S_3792,car,route_3,280.76951710000003

S_3912,car,route_4,281.14852110000004

S_3919,car,route_4,281.2985337

S_3936,car,route_4,281.6864273

S_3946,car,route_4,281.8370565

S_3982,car,route_4,282.6779818

S_4020,motorcycle,route_3,283.7476052

S_4036,motorcycle,route_3,283.9761302

S_3959,car,route_5,284.0515522

S_4043,car,route_4,284.0516059

S_4061,car,route_4,284.3574072

S_4071,car,route_4,284.7415653

S_4060,motorcycle,route_4,284.741595

S_4081,motorcycle,route_4,284.8948214

S_4084,motorcycle,route_4,285.0464351

S_4091,car,route_4,285.2018061

S_4102,car,route_5,285.3543806

S_4112,car,route_4,285.58281650000004

S_4119,car,route_4,285.738894

S_4142,car,route_4,286.2722045

S_4151,car,route_4,286.4249055

S_4154,car,route_4,286.5765928

S_3855,car,route_3,286.807271

S_4168,car,route_4,286.96003410000003

S_4172,car,route_4,287.1108459

S_4182,car,route_4,287.2634617

S_4192,car,route_4,287.41802110000003

S_4201,car,route_4,287.5737706

S_4202,car,route_5,287.6535529

S_4212,car,route_4,287.95689980000003

S_4220,car,route_4,288.10888090000003

S_4219,car,route_5,288.3378152

S_4241,car,route_4,288.7952257

S_4247,car,route_4,288.94665150000003

S_4248,motorcycle,route_3,289.1787428

S_4258,car,route_5,289.17876210000003

S_4262,car,route_4,289.25738490000003

S_4271,motorcycle,route_3,289.4104334

S_4288,car,route_4,289.79275920000003

S_4285,motorcycle,route_3,289.94541780000003

S_4303,motorcycle,route_3,290.2556984

S_4324,motorcycle,route_3,290.7888049

S_4404,motorcycle,route_4,292.473495

S_4424,car,route_4,292.8579336

S_4466,motorcycle,route_3,293.5478154

S_4478,car,route_4,293.7026366

S_4482,car,route_4,293.8554452

S_4549,car,route_4,295.8596561

S_4551,car,route_4,296.0155629

S_4560,car,route_4,296.31997970000003

S_4562,car,route_5,296.400194

S_4598,car,route_4,297.5569734

S_4178,car,route_3,298.0217069

S_4626,car,route_4,298.0983761

S_4637,car,route_4,298.2501247

S_4645,car,route_4,298.4028597

S_4323,car,route_3,298.4820482

S_4654,car,route_4,298.63451430000003

S_4673,car,route_4,298.93723470000003

S_4678,car,route_4,299.0906264

S_4746,car,route_3,300.8573516

S_4754,car,route_5,301.08593310000003

S_4732,car,route_5,301.238793

S_4762,car,route_3,301.2388116

S_4784,car,route_5,301.858751

S_4827,car,route_4,302.7814853

S_4753,car,route_5,303.0914093

S_4854,car,route_3,303.4000544

S_4869,car,route_5,303.55442370000003

S_4744,car,route_3,304.0182473

S_4915,car,route_4,305.12786140000003

S_4924,car,route_4,305.3725536

S_4936,car,route_4,305.6970346

S_4852,car,route_5,306.1011989

S_4949,car,route_4,306.1822613

S_4960,car,route_4,306.6664491

S_4962,motorcycle,route_4,306.6664635

S_4977,car,route_5,307.2328739

S_4994,car,route_4,307.6322425

S_5059,car,route_4,309.6544318

S_5063,car,route_4,309.8115589

S_5115,car,route_4,311.36692980000004

S_5073,car,route_5,311.7829294

S_5140,car,route_5,312.6474884

S_5143,car,route_4,312.72802060000004

S_4926,car,route_3,313.30669900000004

S_5161,car,route_4,313.30677180000004

S_5177,car,route_4,313.8777219

S_5198,car,route_4,314.7852714

S_5040,car,route_3,316.1875766

S_5257,car,route_5,317.21777990000004

S_5270,car,route_3,317.66824710000003

S_5271,car,route_4,317.66826910000003

S_5280,car,route_4,318.0633671

S_5282,car,route_4,318.21205280000004

S_5290,car,route_5,318.7382172

S_5293,car,route_5,318.8125117

S_5297,car,route_5,319.0392488

S_5302,car,route_5,319.3360126

S_5308,car,route_4,319.5818497

S_5313,car,route_4,319.8860376

S_5315,car,route_5,319.9672721

S_5318,car,route_5,320.36498140000003

S_5250,car,route_3,321.0107502

S_5329,car,route_5,321.5801432

S_5343,car,route_4,321.741672

S_5351,car,route_4,322.59782390000004

S_5279,car,route_3,324.3006674

S_5386,car,route_5,325.48731580000003

S_5371,car,route_5,325.8777394

S_5412,car,route_4,329.6755096

S_5416,car,route_4,329.8282564

S_5423,car,route_4,330.395851

S_5425,motorcycle,route_3,330.3958702

S_5428,motorcycle,route_3,330.5619591

S_5422,car,route_5,331.1238329

S_5439,car,route_4,331.2774959

S_5443,car,route_4,331.43413400000003

S_5444,car,route_4,331.5926997

S_5465,motorcycle,route_3,332.9194905

