W_Name,Class,Direction,Time
W_1042,motorcycle,route_0,51.7783899
W_1150,car,route_0,57.9079575
W_1113,car,route_1,58.9419477
W_1184,car,route_0,59.4486626
W_1199,car,route_1,60.0328503
W_1206,car,route_1,60.2507922
W_1214,car,route_0,60.7579268
W_1155,car,route_0,62.310075000000005
W_1250,car,route_2,63.343076700000005
W_1260,car,route_2,63.7107018
W_1266,car,route_2,64.0040748
W_1268,car,route_2,64.22502859999999
W_1275,car,route_2,64.6749584
W_1300,car,route_2,65.83867319999999
W_1312,truck,route_2,66.9407926
W_1327,truck,route_2,67.5994659
W_1386,car,route_0,69.3539747
W_1178,car,route_0,69.7234747
W_1402,car,route_0,69.79835999999999
W_1409,car,route_0,69.9491046
W_1518,car,route_2,74.143701
W_1308,car,route_1,74.21770289999999
W_1523,car,route_2,74.2906086
W_1533,motorcycle,route_2,74.5862736
W_1547,motorcycle,route_2,75.53373389999999
W_1545,car,route_0,75.68008739999999
W_1552,motorcycle,route_0,75.82493989999999
W_1556,motorcycle,route_0,75.97043049999999
W_1569,motorcycle,route_0,76.34316589999999
W_1576,bus,route_1,76.8638378
W_1588,bus,route_1,77.1559104
W_1597,bus,route_1,77.52469389999999
W_1610,car,route_0,78.4002252
W_1611,car,route_0,78.546977
W_1615,car,route_0,78.8523735
W_1616,car,route_0,78.92746009999999
W_1388,car,route_0,80.61323709999999
W_1710,car,route_0,84.514681
W_1712,car,route_0,84.73300839999999
W_1689,truck,route_2,89.33652
W_1658,car,route_0,90.73649209999999
W_1902,car,route_0,92.23729499999999
W_1940,car,route_0,94.45800609999999
W_1975,car,route_0,94.74982299999999
W_2002,car,route_0,96.72562529999999
W_2008,car,route_0,97.2407724
W_2012,car,route_0,97.4600509
W_2033,car,route_0,99.36956079999999
W_2079,car,route_0,100.47384779999999
W_2096,car,route_0,101.2101027
W_2097,car,route_0,101.35693359999999
W_2109,car,route_0,102.08760459999999
W_2112,car,route_0,102.3792271
W_2114,car,route_0,102.59795559999999
W_2130,car,route_0,103.3294129
W_2135,car,route_0,103.54694649999999
W_2145,car,route_0,103.84088639999999
W_2166,car,route_2,104.8700832
W_2176,car,route_2,105.08996599999999
W_2184,car,route_0,105.456948
W_2194,car,route_0,105.97758789999999
W_2247,bus,route_2,108.3194601
W_2255,truck,route_2,108.54445829999999
W_2261,truck,route_2,108.7646097
W_2273,car,route_0,109.05924879999999
W_2276,bus,route_2,109.2043648
W_2280,bus,route_2,109.4292102
W_2284,car,route_0,109.57513589999999
W_2291,car,route_0,110.08459579999999
W_2303,car,route_0,110.5994178
W_2317,car,route_0,111.3372405
W_2327,car,route_0,112.0678604
W_2335,car,route_0,112.43869869999999
W_2365,car,route_0,114.6330804
W_2384,car,route_0,115.7741743
W_2401,car,route_0,116.5269124
W_2408,car,route_0,117.05557329999999
W_2433,car,route_0,118.8823685
W_2436,car,route_0,119.3038005
W_2454,car,route_0,120.55912679999999
W_2470,car,route_0,121.5993165
W_2418,car,route_2,122.2522355
W_2490,car,route_0,123.4503347
W_2505,car,route_0,124.15422269999999
W_2532,car,route_2,125.312091
W_2541,car,route_0,126.0331142
W_2547,car,route_0,126.9479174
W_2592,car,route_0,131.53318009999998
W_2601,car,route_0,132.3874662
W_2609,car,route_0,132.9748219
W_2687,car,route_0,141.1713916
W_2698,car,route_0,142.0081478
W_2710,car,route_0,143.4312109
W_2713,car,route_0,143.5978309
W_2717,car,route_0,143.8466056
W_2720,car,route_0,144.09665909999998
W_2751,car,route_0,148.2444083
W_2783,car,route_0,150.6261281
W_2789,car,route_0,151.2038322
W_2675,bus,route_2,151.36369249999998
W_2794,car,route_0,151.7685033
W_2800,car,route_0,152.012995
W_2826,car,route_0,153.4786911
W_2844,car,route_0,154.7012912
W_2846,car,route_0,154.8655192
W_2849,car,route_0,155.02774879999998
W_2856,car,route_0,155.1879629
W_2861,car,route_0,155.3531074
W_2872,car,route_0,155.9923213
W_2895,car,route_0,157.5224327
W_2903,car,route_0,157.6831149
W_2930,car,route_0,159.7883397
W_2935,car,route_0,160.0310802
W_2938,car,route_0,160.1988331
W_2944,car,route_0,160.6042592
W_2953,car,route_0,161.2606607
W_2964,car,route_0,161.9148774
W_2805,car,route_0,162.5669857
W_2969,car,route_0,162.56702239999998
W_2988,car,route_0,163.3784183
W_3003,car,route_0,164.09448229999998
W_3008,car,route_0,164.81998819999998
W_3015,car,route_0,165.3676757
W_3059,car,route_0,167.93109049999998
W_3069,car,route_0,168.1762693
W_3079,car,route_0,168.7363594
W_3083,car,route_0,168.9030618
W_3095,car,route_0,169.4776257
W_3099,car,route_0,169.8069363
W_3121,car,route_2,171.6154197
W_3137,car,route_2,172.57500109999998
W_3146,car,route_0,173.5388064
W_3179,car,route_0,175.1707711
W_3190,car,route_0,176.4506567
W_3224,car,route_0,179.08024179999998
W_3127,car,route_0,180.5840584
W_3290,car,route_0,184.25016069999998
W_3301,car,route_0,184.7944827
W_3381,car,route_0,189.0036551
W_3382,car,route_2,189.5359217
W_3389,car,route_0,189.903495
W_3399,car,route_2,190.6378353
W_3402,car,route_2,191.2252852
W_3422,car,route_2,191.8167504
W_3503,car,route_0,196.3023134
W_3510,car,route_0,196.7421906
W_3518,car,route_0,197.0372583
W_3526,car,route_0,197.4032245
W_3537,car,route_0,198.14220659999998
W_3548,car,route_0,198.58711019999998
W_3550,car,route_0,199.1062456
W_3564,car,route_0,199.6943417
W_3570,car,route_2,200.06874539999998
W_3576,car,route_0,200.2173601
W_3587,car,route_0,200.9671728
W_3612,car,route_2,202.0877218
W_3616,car,route_2,202.2357682
W_3676,car,route_0,205.32046929999998
W_3679,car,route_0,205.5410072
W_3685,car,route_0,205.7595807
W_3690,car,route_0,205.98068809999998
W_3752,car,route_0,209.4349048
W_3770,car,route_2,209.9523908
W_3777,car,route_0,210.2438374
W_3779,car,route_2,210.3918709
W_3801,car,route_0,212.5106363
W_3785,truck,route_2,213.3893057
W_3816,bus,route_2,213.6844894
W_3848,truck,route_2,214.41944569999998
W_3856,truck,route_2,214.6414175
W_3894,car,route_0,216.6249535
W_3902,car,route_0,216.7706802
W_3906,car,route_0,217.1368343
W_3914,car,route_0,217.57707109999998
W_3919,car,route_0,217.9447606
W_3923,car,route_0,218.1634929
W_3930,car,route_0,218.673269
W_3933,car,route_0,218.81822549999998
W_3937,car,route_0,218.967682
W_3938,car,route_0,219.11286529999998
W_3941,car,route_0,219.25792909999998
W_3951,car,route_0,220.2061317
W_3999,car,route_0,224.9640255
W_4004,car,route_0,225.1845119
W_3953,car,route_0,225.3315757
W_4014,car,route_0,225.98810079999998
W_4017,car,route_0,226.2839989
W_4018,car,route_0,226.65238259999998
W_4021,car,route_0,226.79881659999998
W_4023,car,route_0,227.2397009
W_4030,car,route_0,227.7544527
W_4036,car,route_0,229.229449
W_4047,car,route_0,230.1787024
W_4054,car,route_0,230.5429586
W_4057,car,route_0,230.7618196
W_4073,car,route_0,232.0089219
W_4081,car,route_0,232.8859511
W_4084,car,route_0,233.2523115
W_4093,car,route_0,233.7682661
W_4067,car,route_0,233.8416191
W_4109,car,route_0,234.35454679999998
W_4117,car,route_0,234.6490796
W_4123,car,route_0,234.8718484
W_4147,car,route_0,235.6819906
W_4158,car,route_0,235.9802581
W_4166,car,route_0,236.4940892
W_4169,car,route_0,236.7166093
W_4173,car,route_0,237.0826376
W_4143,truck,route_2,237.5959377
W_4212,car,route_2,241.91837089999999
W_4216,car,route_2,242.13834169999998
W_4226,car,route_0,242.7990151
W_4230,car,route_2,242.9477379
W_4239,car,route_2,243.1695244
W_4241,car,route_0,243.31740969999998
W_4250,car,route_0,244.06704299999998
W_4254,car,route_0,244.1436343
W_4255,car,route_0,244.2175087
W_4259,car,route_0,244.3642385
W_4264,car,route_0,244.5838399
W_4270,car,route_0,245.5429405
W_4279,car,route_0,246.2830836
W_4284,car,route_0,246.58392329999998
W_4286,car,route_0,246.9524542
W_4290,car,route_0,247.2493735
W_4343,car,route_0,250.77140409999998
W_4352,car,route_0,251.22192139999999
W_4356,car,route_0,251.5921381
W_4358,car,route_0,251.7434307
W_4305,car,route_2,251.821661
W_4372,car,route_0,252.5732698
W_4376,car,route_0,252.72209569999998
W_4384,car,route_0,252.94793869999998
W_4390,car,route_0,253.1763353
W_4392,truck,route_2,253.4725046
W_4397,car,route_0,253.62432049999998
W_4408,car,route_0,254.75253909999998
W_4407,truck,route_2,254.8264894
W_4413,truck,route_2,255.2750281
W_4414,car,route_0,255.2750502
W_4415,car,route_0,255.4248247
W_4417,car,route_0,255.8030842
W_4420,car,route_0,256.0297996
W_4422,car,route_0,256.2544694
W_4429,car,route_0,256.8568326
W_4442,car,route_0,257.384458
W_4450,car,route_0,257.6160182
W_4458,car,route_0,258.1437194
W_4470,car,route_0,258.6687856
W_4480,car,route_0,259.1309398
W_4482,truck,route_2,259.2055948
W_4488,car,route_0,259.4305535
W_4492,car,route_0,259.65918569999997
W_4503,car,route_0,260.5660864
W_4511,car,route_0,261.0992116
W_4544,car,route_0,263.5973706
W_4573,car,route_0,265.340598
W_4581,car,route_0,265.7210532
W_4584,car,route_0,265.877215
W_4632,car,route_0,268.6993764
W_4647,car,route_0,269.2347857
W_4653,car,route_0,269.4637915
W_4677,car,route_0,270.9834793
W_4695,car,route_0,272.3526882
W_4643,truck,route_2,273.7007378
W_4760,car,route_0,276.3365204
W_4826,car,route_0,280.7380998
W_4895,car,route_0,285.3605899
W_4901,car,route_0,285.5056069
W_4981,car,route_0,289.90496559999997
W_5033,car,route_0,292.5333869
W_5081,car,route_0,294.7247552
W_5086,car,route_0,294.8697828
W_5099,car,route_0,295.3073954
W_5109,truck,route_2,296.4022983
W_5119,truck,route_2,296.6989499
W_5129,truck,route_2,297.2848335
W_5136,truck,route_2,297.64860419999997
W_5143,car,route_0,298.238988
W_5150,car,route_0,298.5353333
W_5152,truck,route_2,298.7539719
W_5156,car,route_0,298.9719201
W_5171,car,route_0,299.4870156
W_5202,car,route_0,301.5519594
W_5204,car,route_0,301.7000869
W_5213,car,route_0,302.0642875
W_5223,car,route_2,302.5022327
W_5228,car,route_2,302.7973733
W_5232,car,route_0,302.7974303
W_5236,car,route_2,303.0909848
W_5242,car,route_0,303.1645723
W_5248,car,route_2,303.5321612
W_5289,car,route_0,305.460258
W_5294,car,route_0,305.6825999
W_5295,car,route_0,305.6826154
W_5301,car,route_0,305.9758587
W_5304,car,route_0,306.1231992
W_5311,car,route_0,306.63928319999997
W_5336,car,route_0,307.7431625
W_5342,car,route_0,307.9645136
W_5352,car,route_0,308.56628489999997
W_5362,car,route_0,308.9354227
W_5376,car,route_0,309.3787878
W_5393,car,route_0,310.6346494
W_5411,car,route_0,311.0009354
W_5428,car,route_2,311.9602545
W_5454,car,route_0,313.0666664
W_5471,car,route_2,314.0245112
W_5489,car,route_2,314.610353
W_5498,car,route_2,314.9043012
W_5509,car,route_0,315.196494
W_5519,car,route_2,315.6351691
W_5542,car,route_2,316.44017859999997
W_5552,car,route_0,316.731766
W_5557,car,route_0,316.8777041
W_5567,car,route_0,317.1710087
W_5631,car,route_0,319.5954871
W_5653,car,route_0,320.4020524
W_5659,car,route_0,320.9178981
W_5677,car,route_0,321.2815247
W_5693,car,route_0,321.7931708
W_5708,car,route_0,322.67975459999997
W_5716,car,route_0,323.0453362
W_5740,car,route_0,324.3675042
W_5788,car,route_0,327.1468377
W_5931,car,route_2,333.00181299999997
W_5943,car,route_2,333.293588
W_5954,car,route_2,333.5845398
W_5975,car,route_0,334.4700294
W_6039,car,route_0,336.3724779
W_6052,car,route_0,336.73781379999997
W_6070,car,route_0,337.6900341
W_6088,car,route_2,338.4199148
W_6098,car,route_2,338.71024719999997
W_6114,car,route_0,339.2980244
W_6115,car,route_0,339.4489118
W_6121,car,route_2,339.5966192
W_6134,truck,route_2,339.8870873
W_6139,car,route_2,340.1782919
W_6141,car,route_2,340.3233301
W_6152,car,route_0,340.6145335
W_6157,truck,route_2,340.8386275
W_6163,car,route_0,341.1319459
W_6166,car,route_0,341.3496987
W_6176,car,route_0,341.7113928
W_6254,car,route_0,345.9510145
W_6293,car,route_0,346.5375711
W_6297,car,route_0,346.6103079
W_6302,car,route_0,347.0518427
W_6313,car,route_0,349.1707849
W_6430,car,route_0,354.5115844
W_6464,car,route_2,356.5571435
W_6470,car,route_0,356.7761506
W_6498,car,route_0,357.8818834
W_6504,car,route_0,358.1046078
W_6506,car,route_0,358.177824
W_6514,car,route_0,358.61835
W_6513,car,route_2,358.6917679
W_6518,car,route_0,358.7649504
W_6524,car,route_2,359.2101086
W_6525,car,route_0,359.2831581
W_6532,car,route_0,359.6524566
W_6558,car,route_0,360.2369177
W_6561,car,route_0,360.3845266
W_6582,car,route_0,361.1910122
W_6654,car,route_0,363.4678741
W_6707,car,route_0,364.79498209999997
W_6742,car,route_0,366.1947076
W_6750,car,route_0,366.5633382
W_6776,car,route_0,367.7583397
W_6787,car,route_0,368.1295998
W_6892,car,route_0,371.8155566
W_6901,car,route_2,372.1841551
W_6908,car,route_0,372.32999359999997
W_6910,car,route_2,372.5483712
W_6914,motorcycle,route_0,372.6961497
W_6924,car,route_2,372.9914635
W_6935,car,route_2,373.2845861
W_6937,motorcycle,route_0,373.35729929999997
W_6945,car,route_2,373.6518435
W_6946,car,route_0,373.65185529999997
W_6953,car,route_0,373.8757283
W_7008,car,route_0,376.1627772
W_7029,car,route_0,376.74957639999997
W_7083,car,route_0,379.1690121
W_7081,car,route_0,379.39283919999997
W_7106,car,route_0,380.1292216
W_7133,car,route_0,380.5741503
W_7159,car,route_0,381.6072837
W_7192,car,route_1,383.0176747
W_7196,car,route_0,383.4630596
W_7228,car,route_0,384.20258459999997
W_7250,car,route_2,384.9451282
W_7260,car,route_0,385.3928676
W_7211,car,route_1,386.0627175
W_7327,car,route_0,387.85791
W_7363,car,route_0,388.2321148
W_7372,car,route_0,388.603845
W_7383,car,route_1,388.977242
W_7414,car,route_0,390.541475
W_7423,car,route_0,390.9121896
W_7348,car,route_0,393.45194929999997
W_7523,car,route_0,394.3884231
W_7529,car,route_0,394.5496949
W_7539,car,route_0,394.9088994
W_7547,truck,route_0,395.5084834
W_7532,car,route_1,396.23274499999997
W_7627,car,route_0,398.0341868
W_7602,car,route_2,398.8471328
W_7624,car,route_1,399.4261604
W_7651,car,route_0,399.4261802
W_7664,truck,route_2,399.68600879999997
W_7685,car,route_0,400.1078627
W_7725,car,route_2,401.6042597
W_7741,car,route_0,402.2239658
W_7751,car,route_0,402.45788
W_7768,car,route_0,402.9051989
W_7766,car,route_0,403.88584729999997
W_7790,car,route_1,403.8858821
W_7793,car,route_1,404.0341952
W_7778,car,route_2,404.1091579
W_7800,car,route_2,404.415547
W_7821,car,route_2,405.2729466
W_7824,car,route_2,405.453978
W_7877,car,route_0,406.9211361
W_7871,car,route_0,407.3195506
W_7886,car,route_0,407.3195936
W_7753,car,route_1,410.4487863
W_7860,car,route_0,410.9911558
W_8004,car,route_0,410.9911867
W_8040,car,route_0,412.10478109999997
W_8046,car,route_0,412.5189601
W_7951,car,route_1,414.366149
W_8074,car,route_0,417.7646346
W_8028,truck,route_0,419.6663096
W_8141,car,route_1,419.9187545
W_8203,car,route_0,420.0772563
W_8247,car,route_1,422.3983142
W_8273,car,route_0,423.0516067
W_8255,car,route_1,425.8742228
W_8360,car,route_2,426.2615484
W_8372,car,route_2,426.6508058
W_8217,car,route_0,426.8030476
W_8380,car,route_2,427.0310674
W_8391,car,route_2,427.2506
W_8404,car,route_2,427.77729089999997
W_8427,car,route_1,428.8241081
W_8453,car,route_0,430.1743259
W_8462,car,route_0,430.327735
W_8508,car,route_0,432.2040444
W_8410,car,route_1,432.5029274
W_8577,motorcycle,route_1,435.0199353
W_8607,motorcycle,route_0,436.0625097
W_8615,motorcycle,route_0,436.2895113
W_8626,motorcycle,route_0,436.8235674
W_8641,car,route_0,437.2013602
W_8550,car,route_0,438.9448791
W_8692,truck,route_2,439.38597749999997
W_8700,car,route_0,439.6814036
W_8588,car,route_1,440.5603227
W_8727,car,route_0,440.5603572
W_8739,car,route_0,440.8523221
W_8762,car,route_1,441.6590466
W_8774,car,route_1,442.0230077
W_8777,car,route_1,442.2424879
W_8680,car,route_0,442.6829346
W_8859,car,route_0,445.3899338
W_8872,motorcycle,route_1,445.82666919999997
W_8879,motorcycle,route_1,446.0458807
W_8881,motorcycle,route_1,446.1919883
W_8884,car,route_1,446.4112861
W_8890,car,route_1,446.7028623
W_8744,car,route_1,446.8490165
W_8945,car,route_1,448.4633517
W_8672,truck,route_0,448.68244599999997
W_8952,car,route_0,448.7594402
W_8990,motorcycle,route_0,450.5189031
W_8981,truck,route_2,450.8109406
W_9008,car,route_0,453.792604
W_8996,car,route_1,456.0522171
W_9103,truck,route_2,457.9449058
W_9132,motorcycle,route_0,459.4102739
W_9133,motorcycle,route_0,459.55584419999997
W_9141,motorcycle,route_1,459.9241622
W_9181,motorcycle,route_0,461.901446
W_9188,car,route_1,464.1580804
W_9116,car,route_0,464.667243
W_9245,car,route_1,466.4174025
W_9277,motorcycle,route_0,468.6823647
W_9146,car,route_0,470.5093133
W_9216,car,route_1,470.8723177
W_9320,motorcycle,route_0,471.6808557
W_9321,car,route_0,477.7427471
W_9400,car,route_0,480.4536941
W_9463,car,route_0,481.8400784
W_9492,car,route_2,483.0852657
W_9510,car,route_2,485.13232039999997
W_9556,motorcycle,route_0,487.1160497
W_9512,truck,route_0,487.92432429999997
W_9609,truck,route_0,491.3658559
W_9647,car,route_0,498.2420349
W_9712,car,route_0,498.9031496
W_9819,truck,route_2,506.5981466
W_9823,car,route_0,506.598167
W_9831,car,route_0,507.2556108
W_9860,car,route_0,509.0964199
W_9868,truck,route_0,509.92476089999997
W_9870,car,route_0,510.22803860000005
W_9885,car,route_0,510.7693887
W_9935,car,route_0,514.3341258
W_9913,car,route_0,516.9478515000001
W_9991,car,route_2,518.3184506
W_10002,car,route_0,524.0877696
W_10100,car,route_2,531.741575
W_10230,car,route_0,539.5560644000001
W_10272,car,route_0,540.2828778
W_10345,car,route_0,543.9381544
W_10274,car,route_0,558.4435119000001
W_10557,car,route_0,560.4860981
W_10565,car,route_0,561.3038558000001
W_10569,car,route_0,561.5464804000001
W_10571,car,route_0,561.7916288
W_10577,car,route_0,562.351711
W_10579,car,route_0,562.6917663
W_10584,car,route_0,563.1805913000001
W_10590,car,route_0,563.6691489000001
W_10598,car,route_0,564.1526253000001
W_10599,car,route_0,564.2321625000001
W_10615,car,route_0,565.7723129000001
W_10644,car,route_2,567.3107397
W_10648,car,route_2,567.6351573000001
W_10654,car,route_2,567.9638829
W_10735,truck,route_2,574.9815099000001
W_10737,truck,route_2,575.2034388000001
W_10727,bus,route_2,588.4143736000001
W_10840,bus,route_2,601.1038743
W_11200,car,route_0,606.2956619
W_11223,car,route_0,607.6160543000001
W_11330,car,route_0,614.4110123
W_11372,truck,route_2,617.7908827
W_11384,truck,route_2,618.0146584
W_11521,car,route_2,624.8417348
W_11676,car,route_2,634.5154200000001
W_11695,car,route_0,635.5379752
W_11700,car,route_0,635.7576398000001
W_11734,car,route_0,638.7751841
W_11810,car,route_0,644.6514020000001
W_11906,car,route_0,650.6716297
W_11895,car,route_2,650.8195524
W_11987,car,route_0,655.8126434000001
W_12011,car,route_0,656.9161238
W_12006,car,route_0,656.9898075000001
W_12053,truck,route_0,658.6141451000001
W_12061,truck,route_0,659.2758938000001
W_12065,truck,route_0,659.5689195000001
W_12068,truck,route_0,659.7161202000001
W_12070,truck,route_2,659.8635015000001
W_12076,truck,route_2,660.1585179000001
W_12154,car,route_0,664.3750534000001
W_12159,car,route_0,664.596268
W_12181,car,route_2,665.9522740000001
W_12193,car,route_0,667.4420276000001
W_12197,car,route_0,667.6660553
W_12200,car,route_0,667.9616441000001
W_12208,car,route_0,668.2576739000001
W_12215,car,route_0,668.7754741
W_12217,car,route_1,669.2262820000001
W_12230,car,route_1,669.5256215
W_12229,car,route_0,669.6006196000001
W_12243,car,route_2,670.4962842000001
W_12246,car,route_1,670.794037
W_12255,car,route_1,671.6085344
W_12279,car,route_0,673.5595341000001
W_12281,car,route_0,673.8550082
W_12283,car,route_0,674.0028333
W_12292,car,route_1,674.5999503
W_12296,car,route_1,674.7490169
W_12302,car,route_1,674.8964455
W_12304,car,route_1,675.0440374000001
W_12328,car,route_1,675.9438209000001
W_12357,car,route_0,677.2133339000001
W_12396,car,route_0,679.7726346000001
W_12145,car,route_2,681.1151445
W_12419,car,route_2,681.7937624000001
W_12445,car,route_1,684.0365788
W_12450,car,route_1,684.2559631
W_12459,car,route_2,684.8419168
W_12465,car,route_1,684.9872588000001
W_12471,car,route_1,685.2782223
W_12468,car,route_2,685.4234190000001
W_12495,car,route_2,686.6004016
W_12525,car,route_2,691.2930336000001
W_12562,car,route_2,692.0241117
W_12586,car,route_1,694.1620405000001
W_12595,car,route_1,695.2634932000001
W_12607,car,route_1,697.4617761000001
W_12693,bus,route_2,704.9972559
W_12701,car,route_1,705.1423799
W_12706,truck,route_2,705.5062760000001
W_12709,car,route_1,705.5790824000001
W_12711,truck,route_2,705.7233457000001
W_12716,car,route_1,705.9408773
W_12718,bus,route_2,706.0854734000001
W_12722,car,route_1,706.0855165
W_12725,bus,route_2,706.4511311
W_12755,car,route_1,708.7924451
W_12774,car,route_1,709.5982951000001
W_12794,car,route_1,710.6970346
W_12818,car,route_1,711.936329
W_12798,car,route_0,712.3726537
W_12835,car,route_2,713.0310532000001
W_12837,car,route_2,713.3211776
W_12880,car,route_1,716.0950409000001
W_12890,car,route_0,716.7547794000001
W_12897,car,route_0,717.1912204
W_12900,car,route_0,717.4102778
W_12907,car,route_0,717.7021052
W_12917,car,route_0,718.0668599
W_12930,car,route_2,719.0128465
W_12935,car,route_2,719.1583402
W_12942,car,route_2,719.5942259000001
W_12954,car,route_1,719.8844674000001
W_12958,car,route_1,720.1751104
W_12989,car,route_2,721.6340077000001
W_12995,car,route_1,721.7802872000001
W_12999,car,route_2,721.9257477000001
W_13007,car,route_1,722.2205326000001
W_13011,car,route_1,722.3659901000001
W_13149,car,route_2,729.6068437
W_13166,car,route_2,730.1881256
W_13171,car,route_2,730.5556112
W_13176,car,route_2,730.628947
W_13365,car,route_1,738.2340720000001
W_13385,car,route_1,739.0396052000001
W_13401,car,route_1,739.5509544
W_13411,car,route_1,739.9933635000001
W_13416,car,route_1,740.1393031
W_13420,car,route_1,740.2867383
W_13428,car,route_1,740.7995802
W_13460,car,route_0,742.2636751
W_13463,car,route_0,742.774945
W_13471,car,route_0,742.9951415
W_13477,car,route_0,743.1413673000001
W_13488,car,route_0,743.8034068000001
W_13531,car,route_1,745.8626270000001
W_13570,car,route_1,747.8413665
W_13575,car,route_1,747.9875923000001
W_13584,car,route_1,748.4260919000001
W_13591,car,route_1,748.6514406
W_13637,car,route_1,750.1879157000001
W_13657,car,route_1,750.9930747000001
W_13666,car,route_1,751.3577479
W_13606,truck,route_2,752.3077605000001
W_13728,car,route_1,754.1411149
W_13785,car,route_1,756.5615756000001
W_13792,car,route_2,756.854585
W_13823,car,route_1,757.8839837
W_13840,car,route_2,759.8641680000001
W_13869,car,route_1,760.0819512
W_13888,car,route_1,761.4669357
W_13902,car,route_1,762.1250392000001
W_13926,car,route_1,763.3699483
W_13931,car,route_1,763.5186944000001
W_13872,car,route_2,763.7386436
W_13968,car,route_1,765.0530884000001
W_13976,car,route_1,765.4211573
W_13996,car,route_1,766.2953712000001
W_14008,car,route_1,766.7313828
W_14022,car,route_1,767.3981816
W_14038,car,route_1,767.835853
W_14046,car,route_1,768.1986424
W_14081,car,route_1,769.3027858
W_14093,car,route_1,769.7403742
W_14088,truck,route_2,772.5256730000001
W_14254,car,route_1,774.9456357
W_14257,car,route_1,775.0909846000001
W_14223,car,route_1,775.3111623000001
W_14284,car,route_1,775.6043489000001
W_14407,car,route_1,779.3479713
W_14436,motorcycle,route_0,779.7911974000001
W_14445,motorcycle,route_0,780.1569892
W_14488,car,route_0,783.0986856000001
W_14559,car,route_2,783.8348005
W_14567,car,route_0,784.0550165000001
W_14593,car,route_2,784.7210589
W_14596,car,route_2,785.0873994000001
W_14623,truck,route_2,785.8248183000001
W_14763,motorcycle,route_2,789.7794283000001
W_14791,motorcycle,route_2,790.4730487
W_14797,motorcycle,route_2,790.7817919
W_14403,car,route_1,791.8579904000001
W_14881,truck,route_1,793.857378
W_14887,car,route_0,794.2402182000001
W_14541,car,route_2,795.6232639000001
W_14958,car,route_0,796.7800553000001
W_15047,car,route_0,799.6466551000001
W_14909,car,route_2,799.7186217000001
W_15031,car,route_1,799.8653815
W_15092,car,route_0,802.6494806000001
W_14988,car,route_0,806.1474835
W_15139,car,route_0,807.3880681
W_15225,motorcycle,route_1,807.6768813000001
W_15226,truck,route_2,807.8249207
W_15252,car,route_0,810.5224599000001
W_15258,car,route_1,812.4190827000001
W_15286,truck,route_0,814.1712175
W_15334,car,route_1,814.6070158
W_15328,car,route_1,814.6796821
W_15172,car,route_0,815.6231211
W_15336,car,route_1,815.9879038
W_15372,car,route_0,816.6416999
W_15420,car,route_0,819.2782661
W_15388,car,route_1,820.0158135
W_15434,car,route_0,820.4534748000001
W_15402,truck,route_0,822.0536343
W_15468,truck,route_2,822.9257201
W_15474,truck,route_2,823.2886972
W_15404,car,route_1,823.5073117000001
W_15497,motorcycle,route_0,824.9653103
W_15502,motorcycle,route_0,825.1821961
W_15508,car,route_2,825.6176225
W_15512,car,route_2,825.8353440000001
W_15518,car,route_0,826.3437631
W_15579,motorcycle,route_0,828.8169663000001
W_15460,truck,route_0,829.6935831000001
W_15625,car,route_0,833.5613001
W_15665,car,route_0,835.3812056
