Name,Class,Direction,Time
E_137090,car,route_6,12404.0946985
S_144050,car,route_4,12404.1799943
E_137034,car,route_7,12404.2405053
S_144056,car,route_3,12404.5558214
S_144074,car,route_5,12404.93393
S_144079,car,route_3,12405.0086986
N_228325,car,route_10,12405.3705707
S_144092,car,route_5,12405.5351728
E_137060,car,route_8,12406.2076861
E_136990,truck,route_6,12406.3527583
S_144118,car,route_5,12406.3646589
S_144116,car,route_4,12406.5932537
S_144144,car,route_5,12406.668753
S_144163,car,route_4,12407.1235314
S_144189,car,route_4,12407.7269103
E_137152,car,route_7,12408.1790493
S_144206,car,route_4,12408.2562376
S_144209,car,route_4,12408.4051959
S_144232,car,route_4,12409.005022
E_137166,car,route_8,12409.2719773
N_228255,bus,route_10,12409.3534783
S_144214,car,route_5,12409.3821214
E_137170,motorcycle,route_6,12409.4188842
E_137175,truck,route_8,12409.5677751
S_144252,car,route_4,12409.6098415
S_144258,car,route_4,12409.7600502
S_144261,car,route_4,12409.9097795
N_228446,car,route_10,12409.9529302
S_144292,car,route_4,12410.7320464
W_184682,car,route_1,12410.8209099
S_144298,car,route_4,12410.9626483
S_144305,car,route_4,12411.1868668
W_184705,car,route_1,12411.5488935
S_144320,car,route_3,12411.7115112
S_144063,car,route_3,12411.8635512
S_144321,car,route_4,12411.8636333
S_144331,car,route_3,12412.0136545
E_137191,car,route_8,12412.4080521
W_184721,car,route_0,12412.5171175
E_137249,motorcycle,route_7,12412.552526
W_184722,car,route_0,12412.6781244
S_144372,car,route_4,12413.1578918
E_137192,car,route_6,12413.2058889
W_184726,car,route_1,12413.2428064
W_184730,car,route_2,12413.2428705
S_144408,car,route_4,12413.8411593
N_228602,motorcycle,route_10,12414.1773499
W_184735,car,route_1,12414.5201522
N_228617,motorcycle,route_10,12414.6188018
N_228623,car,route_9,12414.6188891
N_228632,motorcycle,route_9,12414.8367222
N_228635,car,route_10,12414.9138458
E_137295,motorcycle,route_6,12414.9541702
S_144453,car,route_3,12415.0554645
N_228652,car,route_9,12415.1319619
E_137299,truck,route_6,12415.4657514
E_137286,car,route_7,12415.6109466
N_228693,bus,route_10,12416.0046668
N_228695,motorcycle,route_9,12416.1551118
N_228717,bus,route_10,12416.6684338
S_144537,car,route_4,12417.1859798
S_144539,car,route_4,12417.2656456
S_144534,car,route_3,12417.4991177
N_228784,car,route_9,12417.8309386
N_228803,bus,route_10,12418.1924993
E_137376,motorcycle,route_6,12418.3146167
N_228810,bus,route_10,12418.4088908
S_144578,car,route_4,12418.4436836
