Name,Class,Direction,Time
S_4043,motorcycle,route_4,314.7249938
S_4081,motorcycle,route_4,315.3125899
S_4090,car,route_5,315.4579318
S_4087,car,route_5,315.6031784
S_4120,car,route_3,316.0390024
S_3702,car,route_3,316.1836337
S_4128,motorcycle,route_3,316.1836957
S_4130,car,route_5,316.2556177
S_4145,car,route_5,316.6213312
S_4150,motorcycle,route_3,316.8434619
S_4163,car,route_5,316.990183
S_4168,motorcycle,route_3,317.0631301
S_4171,car,route_5,317.20925079999995
S_4220,car,route_3,318.3748756
S_4231,motorcycle,route_4,318.5930631
S_4247,motorcycle,route_4,318.8139402
E_3930,car,route_7,319.7715461
S_4287,motorcycle,route_4,319.9854542
W_4794,motorcycle,route_1,319.9905901
W_4797,motorcycle,route_1,320.24122409999995
S_4300,car,route_5,320.4917849
W_4803,motorcycle,route_1,320.5655592
S_4351,car,route_5,321.5862531
S_4324,car,route_4,321.7355816
S_4361,motorcycle,route_4,321.8821495
S_3926,car,route_3,321.9549125
S_4386,truck,route_5,322.6791701
W_4854,motorcycle,route_0,323.97869699999995
S_4453,motorcycle,route_3,324.0659394
S_4456,motorcycle,route_3,324.2102443
S_4452,car,route_5,324.2102538
W_4861,motorcycle,route_0,324.56074429999995
S_4522,motorcycle,route_3,325.81237059999995
S_4531,motorcycle,route_3,326.02959969999995
S_4534,motorcycle,route_3,326.1014177
S_4530,motorcycle,route_4,326.1734771
S_4524,motorcycle,route_3,326.3197121
E_4069,car,route_7,326.3695877
S_4503,car,route_5,326.53681
E_4072,car,route_7,326.7357426
E_4077,car,route_7,327.1035162
E_4084,car,route_7,327.9827442
S_4618,car,route_5,328.2857872
S_4546,car,route_5,328.4308853
S_4631,motorcycle,route_3,329.3042112
S_4620,motorcycle,route_3,329.3042374
S_4679,car,route_3,331.3464713
S_4682,motorcycle,route_3,331.4893938
S_4686,motorcycle,route_3,331.7098079
N_6820,car,route_9,331.81606259999995
S_4692,car,route_5,332.2882592
W_4869,car,route_2,333.081428
S_4276,car,route_3,333.5225872
S_4676,car,route_5,334.46545999999995
S_4748,car,route_5,335.5540633
E_4189,car,route_7,337.606384
W_4997,motorcycle,route_0,338.2995049
S_4658,car,route_3,339.2430631
E_4242,car,route_7,343.2903298
W_5052,motorcycle,route_0,344.2694954
S_4812,car,route_3,352.6681624
S_4826,motorcycle,route_3,354.1786792
W_5165,motorcycle,route_1,354.4390335
W_5150,car,route_2,355.8138718
S_4861,motorcycle,route_5,357.2080698
E_4403,car,route_7,357.5507586
E_4411,car,route_7,357.8433943
W_5216,car,route_0,359.2721149
S_4884,motorcycle,route_3,360.4575145
S_4890,motorcycle,route_3,361.110791
N_7206,truck,route_11,363.9540872
S_4862,car,route_5,365.374775
W_5170,car,route_0,365.7123895
S_4933,car,route_5,366.8199694
S_4934,car,route_5,367.1801369
S_4932,motorcycle,route_3,367.6863212
S_4940,motorcycle,route_3,367.9075968
S_4944,motorcycle,route_3,368.8456102
E_4518,car,route_7,368.9836809
S_4948,motorcycle,route_3,369.06297
W_5375,car,route_0,369.9731956
E_4555,car,route_7,370.5193551
S_4885,car,route_3,370.5763882
