E_Name,Class,Direction,Time
E_33229,car,route_6,6365.284007599999
E_33275,car,route_7,6365.72059
E_33321,car,route_7,6376.3718444999995
E_33456,motorcycle,route_6,6398.2102605
E_33457,car,route_7,6400.5539493999995
E_33572,car,route_7,6416.7754199
E_33780,car,route_7,6438.9674027
E_33804,car,route_6,6440.7986531999995
E_33845,car,route_6,6443.5144328
E_33943,car,route_7,6456.3087786
E_34000,car,route_6,6467.4854783
E_34002,car,route_6,6467.6324009
E_34008,car,route_6,6468.4415985
E_34001,truck,route_7,6470.2091887999995
E_34239,car,route_7,6518.6702531
E_34265,car,route_6,6520.3560793999995
E_34266,car,route_6,6520.501624199999
E_34269,car,route_6,6520.6484826999995
E_34284,motorcycle,route_7,6522.6994754
E_34334,car,route_7,6528.9642408
E_34342,car,route_7,6530.4400059
E_34494,car,route_7,6552.375129499999
E_34616,car,route_6,6564.0071233
E_34609,car,route_7,6564.1541502
E_34664,truck,route_7,6577.6119982
E_34725,car,route_6,6578.2726468
E_34789,car,route_6,6584.532344499999
E_34798,car,route_6,6584.7507829
E_34806,car,route_6,6585.0432935
E_34635,car,route_8,6588.7999892
E_33303,car,route_6,6591.9510364
E_35023,truck,route_6,6597.005479099999
E_35031,car,route_6,6597.443517
E_34980,car,route_8,6598.3273921
E_35047,car,route_6,6601.539208599999
E_35117,car,route_6,6601.8347834
E_35080,car,route_8,6602.0575388
E_35121,car,route_6,6602.0575639
E_35104,truck,route_6,6605.9485380999995
E_35177,truck,route_8,6606.7532322
E_35268,car,route_6,6608.668862699999
E_35273,motorcycle,route_7,6608.887771799999
E_35294,car,route_8,6610.3548175
E_35197,car,route_6,6610.719958
E_35285,car,route_8,6612.4077828
E_35343,car,route_8,6613.6533684
E_35303,car,route_6,6614.1700278
E_35342,car,route_8,6614.6078945
E_35348,car,route_6,6614.826497999999
E_35299,car,route_6,6617.678416199999
E_35401,motorcycle,route_6,6619.7263598
E_35394,car,route_8,6621.0416595
E_35326,car,route_6,6621.2601636
E_35420,motorcycle,route_6,6622.5797211
E_35433,motorcycle,route_8,6623.823313999999
E_35367,truck,route_6,6625.0665676
E_35482,truck,route_7,6643.937837699999
E_35503,car,route_7,6651.055511
E_35550,car,route_7,6651.5872884
E_35564,car,route_8,6657.462573899999
E_35574,car,route_7,6659.9905564
E_35610,motorcycle,route_7,6663.4258033
E_35630,motorcycle,route_7,6669.7744372
E_35657,motorcycle,route_6,6683.2945617
E_35658,motorcycle,route_6,6684.030086299999
E_35662,motorcycle,route_6,6684.1754636
E_35639,car,route_6,6687.459774999999
E_35700,car,route_6,6689.9471076
E_35694,car,route_8,6692.3647034
E_35774,motorcycle,route_7,6696.6110891
E_35813,car,route_7,6702.555347799999
E_35838,car,route_6,6703.0704255
E_35804,car,route_7,6709.044738099999
E_35937,car,route_7,6711.261465799999
E_35942,car,route_7,6711.6286179
E_35949,car,route_7,6711.9956225
E_35976,car,route_7,6716.930292499999
E_36019,car,route_6,6720.0898695999995
E_36017,car,route_7,6723.702483499999
E_35754,car,route_6,6723.848336999999
E_36089,motorcycle,route_7,6731.0519427
E_36168,car,route_7,6743.616986
E_36478,car,route_7,6810.8066332
E_36606,car,route_7,6833.345436799999
E_36301,car,route_6,6844.2769044
E_36776,car,route_6,6846.843844399999
E_36818,car,route_7,6854.9290353
E_36981,car,route_6,6879.1056388
E_37333,motorcycle,route_7,6908.094015199999
E_37347,car,route_7,6911.2329893999995
E_37434,car,route_7,6924.3675488
E_37523,car,route_8,6957.452845299999
E_37850,car,route_7,6959.6299356
E_37853,car,route_7,6959.8544747999995
E_37859,car,route_8,6960.6008198
E_37826,car,route_6,6964.1921833999995
E_37872,car,route_8,6965.2395885999995
E_37913,car,route_8,6966.430922799999
E_37954,car,route_8,6967.944505799999
E_37961,car,route_6,6968.9165618
E_37887,car,route_6,6969.1396318
E_37931,car,route_8,6969.8929883
E_37997,car,route_8,6972.213819
E_37968,car,route_6,6974.3881808
E_38073,car,route_6,6976.040914599999
E_38018,car,route_8,6976.487738
E_38029,car,route_6,6977.7645579
E_38004,car,route_7,6977.9874424
E_38120,car,route_8,6978.5084325
E_38102,car,route_8,6980.303386099999
E_38175,car,route_8,6982.2463001
E_38183,truck,route_8,6984.1197126
E_38024,car,route_6,6985.0190991
E_38198,car,route_7,6986.358299699999
E_38234,truck,route_8,6988.232827899999
E_38207,car,route_7,6990.3982811
E_38275,car,route_8,6991.8962182
E_38304,car,route_7,6994.350517899999
E_38321,car,route_8,6994.9450711
E_38357,car,route_8,6995.614366299999
E_38361,car,route_8,6995.985555599999
E_38354,truck,route_6,6997.029892699999
E_38426,bus,route_6,7001.274164799999
E_38414,truck,route_8,7002.018505
E_38481,motorcycle,route_7,7006.341215099999
E_38484,car,route_8,7009.3962137
E_38468,car,route_6,7009.4694332
E_38462,car,route_6,7012.2254414
E_38538,car,route_8,7012.448527799999
E_38544,car,route_7,7015.5852078
E_38576,car,route_6,7015.7332589
E_38591,bus,route_6,7016.034516299999
E_38563,car,route_8,7016.182807599999
E_38586,car,route_6,7018.5977106
E_38599,car,route_8,7019.499836399999
E_38618,car,route_6,7022.8824463
E_38626,car,route_8,7023.6294068
E_38698,bus,route_8,7024.6066075
E_38675,car,route_6,7028.1345304
E_38706,car,route_8,7028.3638388
E_38716,car,route_7,7029.042030799999
E_38729,car,route_8,7029.564476799999
E_38732,car,route_8,7029.936038899999
E_38740,car,route_6,7031.4428485
E_38761,car,route_8,7036.9493598
E_38771,car,route_6,7038.5572151
E_38796,motorcycle,route_7,7042.3429372
E_38868,motorcycle,route_7,7051.3654566
E_38887,car,route_6,7053.7538883
E_38895,car,route_6,7054.5505648
E_38898,car,route_6,7054.811573399999
E_38926,car,route_6,7062.1754363
E_38942,car,route_6,7064.5919920999995
E_38899,car,route_6,7064.854554099999
E_38963,motorcycle,route_7,7067.738012399999
E_39134,motorcycle,route_7,7086.0482665
E_39146,motorcycle,route_7,7087.818327499999
E_39135,car,route_7,7093.560806199999
E_39173,car,route_6,7094.2522493999995
E_39178,car,route_6,7094.783787099999
E_39179,car,route_6,7094.9392155
E_39182,car,route_6,7095.6277319
E_39279,car,route_6,7109.4131989
E_39265,car,route_7,7113.4000952
E_39360,car,route_6,7125.108135199999
E_39368,car,route_6,7126.2598712
E_39417,car,route_8,7133.5939456999995
E_39430,car,route_6,7136.04732
E_39309,car,route_6,7143.5355504
E_39487,car,route_8,7145.4495459
E_39531,bus,route_8,7151.246829799999
E_39629,car,route_7,7168.209052499999
E_39599,car,route_6,7175.770694
E_39843,car,route_7,7195.9917231
E_39887,car,route_7,7197.4662597
E_39878,car,route_6,7199.0895701
E_40048,car,route_7,7216.4273218
E_40177,car,route_6,7228.6433369
E_40184,car,route_6,7228.9362289
E_40191,car,route_6,7229.8163238
E_40200,car,route_6,7230.550891899999
E_40202,car,route_6,7230.8442709
E_40240,car,route_7,7234.809826899999
E_40268,car,route_6,7235.983053399999
E_40270,bus,route_7,7235.9830796999995
E_40301,car,route_7,7240.1050368
E_40328,car,route_6,7243.923443
E_40460,car,route_6,7253.0905125
E_40465,car,route_7,7253.163707799999
E_40468,car,route_7,7253.8209025999995
E_40540,car,route_6,7266.247579399999
E_40544,car,route_6,7266.759913299999
E_40545,car,route_6,7266.833221999999
E_40550,car,route_6,7267.345296699999
E_40552,car,route_6,7267.8585858999995
E_40601,car,route_6,7272.3364735
E_40589,car,route_7,7274.6933437
E_40630,car,route_7,7276.672747199999
E_40736,car,route_6,7288.0714756
E_40738,car,route_6,7288.3682118
E_40839,bus,route_8,7299.455294099999
E_40861,motorcycle,route_7,7300.929101199999
E_40953,car,route_6,7313.0393094
E_40984,bus,route_8,7316.5719094999995
E_41068,car,route_7,7330.3843658999995
E_41114,car,route_7,7330.7525756
E_41117,bus,route_8,7331.192371599999
E_41120,car,route_7,7331.4847092
E_41131,car,route_6,7332.5143523
E_41138,car,route_7,7333.2462276999995
E_41149,car,route_7,7334.201652199999
E_41151,car,route_7,7334.4932807
E_41044,car,route_6,7336.0396861
E_41186,car,route_6,7336.7720745
E_41191,bus,route_8,7336.9187849
E_41214,car,route_6,7338.6116095
E_41176,car,route_7,7340.0216504
E_41239,car,route_6,7340.247973099999
E_41245,car,route_6,7340.8344361
E_41244,car,route_7,7340.834450699999
E_41251,car,route_7,7341.348197699999
E_41262,car,route_7,7342.2295722
E_41266,bus,route_8,7342.4543785
E_41267,car,route_7,7342.5270482999995
E_41277,car,route_7,7342.8966055
E_41377,car,route_6,7348.2787775
E_41406,car,route_7,7349.537503699999
E_41417,car,route_7,7349.832887699999
E_41435,car,route_7,7350.6452343
E_41446,car,route_7,7350.7938564
E_41429,car,route_6,7351.238907399999
E_41475,car,route_6,7352.6414085999995
E_41408,car,route_8,7354.0398374999995
E_41543,car,route_7,7355.5111423
E_41610,car,route_8,7357.3525552
E_41620,car,route_8,7357.5723757999995
E_41554,car,route_6,7358.6785665
E_41629,car,route_8,7360.8801696
E_41555,car,route_7,7361.2456545
E_41706,motorcycle,route_6,7361.614858
E_41669,car,route_7,7366.250485
E_41679,car,route_6,7367.4272076
E_41774,car,route_8,7368.2308796
E_41849,car,route_6,7368.3039203
E_41872,car,route_6,7368.9662091
E_41943,car,route_7,7373.8027119
E_41928,bus,route_8,7374.831230899999
E_41888,bus,route_6,7375.1214223
E_41978,car,route_6,7380.0410427
E_42089,car,route_6,7381.1473154
E_42094,car,route_6,7381.293327099999
E_41996,car,route_7,7381.6640018
E_42105,car,route_8,7383.128883099999
E_42095,car,route_6,7383.8616272
E_42133,car,route_6,7387.2344162
E_42147,car,route_7,7388.6265544
E_42174,bus,route_8,7388.9226862
E_42162,car,route_6,7390.977467
E_42139,car,route_7,7393.8329254
E_42288,car,route_8,7394.2715843
E_42264,truck,route_8,7394.5625082999995
E_42196,car,route_6,7396.3261107
E_42299,car,route_8,7397.4258371999995
E_42318,car,route_6,7397.501564499999
E_42334,motorcycle,route_6,7398.3812189
E_42379,motorcycle,route_6,7400.2211185999995
E_42388,car,route_6,7400.516515099999
E_42350,car,route_7,7402.1246713
E_42422,car,route_8,7403.7357807
E_42502,motorcycle,route_6,7405.9282232
E_42480,car,route_8,7406.8137928
E_42506,car,route_7,7408.7980792
E_42560,car,route_8,7410.9960071
E_42434,car,route_6,7411.4335943999995
E_42596,car,route_8,7412.1705968
E_42584,car,route_6,7414.079092
E_42597,car,route_8,7414.3018818
E_42643,car,route_6,7416.3672977
E_42647,car,route_8,7417.0271599
E_42683,car,route_8,7419.5265368
E_42645,car,route_6,7420.7861008
E_42721,car,route_8,7423.725898
E_42769,car,route_8,7427.1066855
E_42885,car,route_7,7447.875728399999
E_42960,car,route_7,7448.394309599999
E_42978,car,route_7,7449.5743317
E_42980,car,route_7,7449.7229797
E_42977,motorcycle,route_7,7449.7229947
E_42984,motorcycle,route_7,7450.092564799999
E_42993,car,route_7,7451.3546491
E_42986,car,route_7,7458.6101638
E_43072,car,route_7,7462.159946999999
E_43091,car,route_7,7470.338030999999
E_43219,car,route_7,7474.030250999999
E_43248,car,route_7,7474.6136
E_43239,car,route_7,7479.4493144
