Name,Class,Direction,Time

S_12,car,route_3,4.005892900000001

S_24,truck,route_3,5.478214299999999

S_26,car,route_3,5.642715600000001

S_36,car,route_3,6.851498599999999

S_58,truck,route_3,8.619079

S_64,truck,route_3,9.1800057

S_72,truck,route_3,9.669360900000001

S_126,truck,route_3,15.5256413

S_129,truck,route_3,15.762382599999999

S_135,car,route_3,16.084567

S_139,truck,route_3,16.407442

S_246,truck,route_3,27.4523566

S_250,truck,route_3,27.789806

S_286,car,route_3,29.647136300000003

S_328,car,route_3,33.65914239999999

S_331,car,route_3,33.896051799999995

S_334,car,route_3,34.3761435

S_353,car,route_3,36.65187400000001

S_355,car,route_3,36.8088606

S_359,car,route_3,36.9650814

S_392,truck,route_3,39.510000700000006

S_395,car,route_5,39.5100169

S_400,car,route_3,40.024917900000005

S_406,car,route_5,40.534424400000006

S_418,car,route_5,41.5562329

S_434,car,route_3,42.3603804

S_440,car,route_3,42.8751292

S_445,car,route_3,43.384319899999994

S_448,car,route_3,43.9668034

S_451,car,route_5,44.62635469999999

S_363,car,route_3,52.658822400000005

S_537,car,route_3,55.0047663

S_546,car,route_3,58.511556600000006

S_576,car,route_4,59.31235890000001

S_577,car,route_3,60.336595900000006

S_761,car,route_3,73.13810310000001

S_889,car,route_5,75.0379759

S_900,car,route_5,75.1831693

S_918,car,route_5,75.6220536

S_929,car,route_5,75.7682405

S_935,car,route_5,75.9893833

S_940,car,route_5,76.1356871

S_944,car,route_5,76.2807815

S_6,car,route_3,76.64657770000001

S_996,car,route_3,77.8198735

S_1022,car,route_3,79.4295132

S_1039,car,route_3,80.012853

S_1047,car,route_3,80.158345

S_1057,car,route_3,81.0429944

S_1063,car,route_3,81.3342701

S_1071,car,route_3,81.9927591

S_942,car,route_3,82.2113758

S_1096,car,route_5,83.6696215

S_1120,car,route_4,84.325449

S_1135,car,route_3,85.4177277

S_1143,car,route_3,86.0765011

S_1151,car,route_4,86.36778530000001

S_1152,car,route_3,86.3677979

S_1158,car,route_3,86.5849259

S_1157,car,route_3,86.65765780000001

S_1140,car,route_3,86.8759161

S_1029,car,route_5,88.26802690000001

S_1278,car,route_4,90.6785117

S_1284,car,route_4,90.82701320000001

S_1288,car,route_4,90.97177380000001

S_1325,car,route_4,91.9947266

S_1321,car,route_5,92.068109

S_1339,car,route_5,92.6529472

S_1367,car,route_3,94.184556

S_1330,car,route_4,94.4757118

S_1425,car,route_4,95.57548340000001

S_1415,car,route_5,95.7194968

S_1433,car,route_4,95.8659042

S_1446,car,route_4,96.5285626

S_1427,car,route_3,96.8934261

S_1498,car,route_4,98.06270020000001

S_1507,car,route_4,98.3541932

S_1528,car,route_5,99.009167

S_1609,car,route_5,101.51614550000001

S_1614,car,route_4,102.10944740000001

S_1637,car,route_3,102.9231402

S_1660,car,route_3,103.1470065

S_1657,car,route_5,103.68914500000001

S_1702,motorcycle,route_3,104.5577387

S_1708,motorcycle,route_4,104.7885248

S_1715,motorcycle,route_4,104.9854845

S_1691,car,route_5,106.4115939

S_1695,truck,route_3,108.43199940000001

S_1804,motorcycle,route_4,108.6254333

S_1816,truck,route_3,108.9901546

