W_Name,Class,Direction,Time 
W_80233,car,route_0,3773.9269729999996
W_80235,car,route_0,3774.0003213
W_80246,car,route_0,3774.4435789999998
W_80258,car,route_0,3774.8874265
W_80263,car,route_0,3775.1100535
W_80266,car,route_0,3775.847481
W_80264,car,route_0,3775.9954414
W_80271,car,route_0,3776.2160940999997
W_80274,car,route_0,3776.5126474
W_80279,car,route_0,3776.736133
W_80285,car,route_0,3776.956891
W_80291,car,route_0,3777.1782083
W_80305,car,route_0,3777.9160622
W_80306,car,route_0,3777.9902872999996
W_80315,car,route_2,3778.8048237
W_80316,car,route_0,3778.8049001
W_80330,car,route_0,3779.4700086
W_80333,car,route_0,3779.6910933
W_80341,car,route_0,3780.1383127999998
W_80404,car,route_0,3784.6366946999997
W_80420,car,route_0,3785.6683061
W_80424,car,route_0,3785.9607023
W_80427,car,route_0,3786.1068938
W_80432,car,route_0,3786.3295617
W_80442,car,route_0,3786.8439392
W_80439,car,route_0,3786.8439728999997
W_80466,car,route_0,3788.1637797999997
W_80478,car,route_0,3788.7586518999997
W_80495,car,route_0,3789.7871836
W_80565,car,route_2,3794.2155212999996
W_80650,car,route_0,3796.0690431
W_80671,car,route_0,3796.7340679999998
W_80677,car,route_0,3796.8811723
W_80710,car,route_0,3798.1411648999997
W_80754,car,route_0,3800.6462957999997
W_80763,car,route_0,3801.0175750999997
W_80776,car,route_0,3801.3844366
W_80781,car,route_0,3801.6046404
W_80785,car,route_0,3801.7512672999997
W_80789,car,route_0,3801.9021386
W_80810,car,route_0,3802.8617593999998
W_80816,car,route_0,3803.2299456
W_80818,car,route_0,3803.37666
W_80833,car,route_0,3804.1893964
W_80852,car,route_0,3805.149214
W_80856,car,route_0,3805.3697927999997
W_80867,car,route_0,3806.6968064
W_80876,car,route_0,3806.9160145
W_80881,car,route_2,3807.2826760999997
W_80884,car,route_2,3807.4295014
W_80892,car,route_2,3807.9427044999998
W_80918,car,route_0,3810.1480025
W_80930,car,route_0,3810.8821143
W_80932,car,route_2,3811.1773341999997
W_80943,car,route_0,3811.4731533
W_80944,car,route_0,3811.5465013999997
W_80947,car,route_2,3811.6968343999997
W_80953,car,route_0,3811.8437676999997
W_80957,car,route_0,3812.1430958
W_80968,car,route_0,3812.8796382
W_80974,car,route_0,3813.3230986999997
W_81037,bus,route_2,3816.710572
W_81041,bus,route_2,3816.9361071
W_81045,bus,route_2,3817.0820967
W_81050,truck,route_2,3817.1561917999998
W_81052,bus,route_2,3817.3020487
W_81059,car,route_0,3817.9635184999997
W_81056,bus,route_2,3818.1839956
W_81071,car,route_0,3818.4791793
W_81076,car,route_0,3818.6253247
W_81077,car,route_0,3818.7741655
W_81079,car,route_0,3818.9210485
W_81080,car,route_0,3819.0701854999998
W_81093,car,route_0,3819.8807299
W_81138,car,route_0,3822.2483651
W_81140,car,route_0,3822.5447412
W_81163,car,route_0,3823.572287
W_81169,car,route_0,3823.9403119
W_81193,car,route_0,3824.8938546
W_81209,car,route_0,3825.2618466999998
W_81214,car,route_0,3825.4829697
W_81224,car,route_0,3825.9981709999997
W_81231,car,route_0,3826.3657891999997
W_81184,car,route_0,3826.5867129999997
W_81240,car,route_0,3827.0304928
W_81267,car,route_0,3827.6946531999997
W_81275,car,route_0,3828.0673867
W_81283,car,route_0,3828.3621779
W_81290,car,route_0,3828.5815597
W_81304,car,route_0,3828.8027902
W_81373,car,route_0,3831.4654756
W_81383,car,route_0,3831.8334413
W_81390,car,route_0,3832.2116379999998
W_81409,car,route_0,3832.7657918
W_81430,car,route_0,3833.4299849999998
W_81447,car,route_0,3834.099163
W_81375,car,route_2,3834.2449211999997
W_81467,car,route_0,3834.6187674
W_81476,car,route_0,3834.8425537
W_81483,car,route_0,3834.9923903999997
W_81493,car,route_0,3835.2124624999997
W_81506,car,route_0,3835.7269982
W_81510,car,route_0,3835.9527027
W_81539,car,route_0,3836.6186723
W_81585,car,route_0,3838.1028481999997
W_81594,car,route_0,3838.32635
W_81605,car,route_0,3838.7751616
W_81622,car,route_0,3839.6691444999997
W_81720,truck,route_0,3842.6267353
W_81739,car,route_2,3843.3662056
W_81746,car,route_0,3843.5129417
W_81748,car,route_2,3843.5865355
W_81750,car,route_0,3843.5865988
W_81792,car,route_0,3844.9161009
W_81872,car,route_0,3847.7306221
W_81930,car,route_2,3849.6546233999998
W_81941,car,route_2,3849.9489544999997
W_81947,car,route_0,3850.1695239
W_81952,truck,route_2,3851.4202034
W_81997,car,route_0,3852.6089967
W_82014,car,route_0,3852.9782034
W_82022,car,route_0,3853.3495978
W_82028,car,route_0,3853.9413087
W_82031,car,route_0,3854.0881474
W_82034,car,route_0,3854.3107840999996
W_82045,car,route_0,3854.9057768
W_82055,car,route_0,3855.7225922
W_82060,car,route_0,3855.8712874999997
W_82076,car,route_0,3856.9836142
W_82078,car,route_0,3857.1309297
W_82079,car,route_0,3857.1309638
W_82093,car,route_0,3857.7931335999997
W_82112,car,route_0,3858.6819931
W_82117,car,route_0,3859.0502156
W_82126,car,route_0,3859.4193249
W_82133,car,route_0,3859.7885122
W_82139,car,route_0,3859.9366121999997
W_82146,car,route_0,3860.2334877
W_82153,car,route_0,3860.6753885999997
W_82156,car,route_0,3860.8225786
W_82162,car,route_0,3860.9704825
W_82184,car,route_0,3862.157304
W_82187,car,route_0,3862.3054595999997
W_82205,car,route_0,3862.9742171
W_82212,car,route_0,3863.4939139999997
W_82062,car,route_2,3865.8584962
W_82280,car,route_0,3866.5255391
W_82329,car,route_0,3868.4426544
W_82347,car,route_0,3869.4727871
W_82387,car,route_0,3871.6791246
W_82392,car,route_0,3871.8257034
W_82395,car,route_0,3871.9733816
W_82417,car,route_0,3873.3025654
W_82455,car,route_2,3874.70264
W_82498,car,route_2,3876.5536425
W_82504,car,route_0,3876.8529574
W_82508,car,route_2,3877.0002964
W_82514,car,route_2,3877.2210840999996
W_82527,car,route_2,3877.8090351
W_82539,car,route_0,3878.6237103999997
W_82544,car,route_0,3878.7706914
W_82567,car,route_2,3880.1720277
W_82583,car,route_2,3880.8375016
W_82585,car,route_0,3880.9849676999997
W_82593,car,route_0,3881.357983
W_82611,car,route_0,3882.317262
W_82628,car,route_0,3882.9838427
W_82633,car,route_0,3883.2044464
W_82660,car,route_0,3884.3876249
W_82680,car,route_0,3885.1275026999997
W_82685,car,route_0,3885.3530117
W_82692,car,route_0,3885.5755919999997
W_82696,car,route_0,3885.8690818
W_82701,car,route_0,3886.0893851
W_82719,car,route_0,3887.2697337
W_82572,car,route_2,3887.4932144
W_82725,car,route_0,3887.5663228999997
W_82742,car,route_0,3888.6007178
W_82753,car,route_0,3889.3396018999997
W_82766,car,route_0,3889.9299515999996
W_82768,car,route_0,3890.2976790999996
W_82786,car,route_0,3891.4028445
W_82791,car,route_0,3891.7722043
W_82815,car,route_0,3892.5838744999996
W_82821,car,route_0,3892.6576898
W_82841,car,route_0,3893.7667994
W_82854,car,route_0,3894.8761458
W_82852,car,route_2,3894.9522122999997
W_82858,car,route_0,3895.0999742
W_82863,car,route_2,3895.4686478
W_82866,car,route_0,3895.5427132
W_82885,car,route_2,3896.2818509999997
W_82892,car,route_0,3896.6493821
W_82914,car,route_0,3898.1240438
W_82919,car,route_0,3898.3450672
W_82927,car,route_0,3898.8636773
W_82934,car,route_0,3899.2333470999997
W_82937,car,route_0,3899.6037684999997
W_82941,car,route_0,3899.7501829999997
W_82946,car,route_0,3900.3383595
W_82954,car,route_0,3900.7048981999997
W_83023,car,route_0,3904.3046443
W_83030,car,route_0,3904.6713156
W_83035,car,route_0,3904.8171838
W_83040,car,route_0,3905.0371277
W_83050,car,route_0,3905.4043991
W_83055,car,route_0,3905.6247089999997
W_83059,car,route_0,3905.8452933
W_83067,car,route_2,3906.2853628
W_83081,car,route_0,3906.9471372
W_83177,car,route_0,3912.1804543
W_83192,car,route_0,3913.2131305
W_83194,car,route_0,3913.3645183999997
W_83225,car,route_0,3915.1357734
W_83246,car,route_0,3915.6518382
W_83264,car,route_0,3916.6873570999996
W_83266,car,route_0,3916.8329009
W_83272,car,route_0,3917.0566092999998
W_83297,car,route_0,3917.6470735
W_83304,car,route_0,3918.0213771
W_83311,car,route_0,3918.2424376999998
W_83302,car,route_2,3919.0498086
W_83348,car,route_0,3919.7152133
W_83362,car,route_0,3920.2294677
W_83401,car,route_0,3921.699016
W_83443,car,route_0,3923.0277945999997
W_83466,car,route_0,3923.9091418999997
W_83473,car,route_0,3924.4221659
W_83476,car,route_0,3924.569865
W_83495,car,route_0,3925.9748842999998
W_83499,car,route_0,3926.343687
W_83542,car,route_2,3928.1739459
W_83649,car,route_0,3932.4492923999996
W_83654,car,route_0,3932.5244006999997
W_83655,car,route_0,3932.8309538999997
W_83688,car,route_0,3933.6556861
W_83693,car,route_0,3933.8028145999997
W_83709,car,route_0,3934.2487375
W_83717,car,route_0,3934.4730936
W_83736,car,route_0,3934.9924551
W_83750,car,route_0,3935.5094077
W_83760,car,route_0,3935.94861
W_83768,car,route_0,3936.1679108999997
W_83809,car,route_0,3937.1950469999997
W_83585,car,route_2,3938.2249621
W_83855,car,route_2,3938.3713973
W_83861,car,route_0,3938.5932564
W_83874,car,route_0,3938.9669051
W_83890,car,route_0,3939.2652556
W_83896,car,route_0,3939.4126754999998
W_83903,car,route_0,3939.6341082
W_83931,car,route_0,3940.2297272
W_83948,car,route_0,3940.6702734
W_83965,car,route_0,3941.1170749999997
W_83967,car,route_0,3941.1905195
W_83979,car,route_0,3941.4860455
W_83989,car,route_0,3941.7809082999997
W_84002,car,route_0,3942.7408966999997
W_84066,car,route_0,3944.6635044
W_84091,car,route_0,3945.2536744999998
W_84116,car,route_0,3945.9880556
W_84121,car,route_0,3946.1373343
W_84132,car,route_0,3946.3580007
W_84146,car,route_0,3946.6499965999997
W_84172,car,route_0,3947.3839287
W_84189,car,route_0,3947.9745199
W_84220,car,route_0,3948.8588197
W_84250,car,route_0,3949.5256617
W_84281,car,route_0,3950.2623919
W_84311,car,route_0,3951.2257563999997
W_84327,car,route_0,3951.5930485999997
W_84363,car,route_2,3953.0667835
W_84385,car,route_0,3953.9461428
W_84391,car,route_0,3954.0988497999997
W_84396,car,route_0,3954.2460265
W_84399,car,route_0,3954.4687138
W_84406,car,route_0,3954.6159674
W_84419,car,route_0,3954.8367255999997
W_84477,car,route_0,3957.0509847
W_84494,car,route_0,3957.5670043
W_84502,car,route_0,3957.8602283
W_84519,car,route_0,3958.3002171999997
W_84548,car,route_0,3959.8598684
W_84560,car,route_0,3960.4513901
W_84574,car,route_0,3960.9712283
W_84579,car,route_2,3961.1187354
W_84598,car,route_0,3961.7093798
W_84600,car,route_2,3961.7829975
W_84605,car,route_0,3962.0041554
W_84606,car,route_2,3962.0041934
W_84608,car,route_0,3962.1518567
W_84607,car,route_2,3962.2253779999996
W_84611,car,route_0,3962.2988433
W_84618,car,route_0,3962.6715351
W_84650,car,route_0,3964.2893602
W_84656,car,route_0,3964.6607636
W_84657,car,route_0,3964.8783200999997
W_84663,car,route_0,3965.0986447
W_84666,car,route_0,3965.2461473
W_84670,car,route_0,3965.4703805
W_84683,car,route_0,3967.0942505
W_84722,car,route_0,3967.685228
W_84774,car,route_0,3969.9064740999997
W_84787,car,route_2,3970.4948636
W_84793,car,route_0,3970.7190221
W_84806,car,route_0,3971.3051047999998
W_84863,car,route_0,3973.5207751999997
W_84868,car,route_0,3973.8166007
W_84873,car,route_0,3974.1853085999996
W_84877,car,route_0,3974.4059588
W_84879,car,route_0,3974.5530015
W_84894,car,route_2,3975.2120323
W_84912,car,route_0,3976.0184639999998
W_84937,car,route_0,3977.3498651
W_85055,car,route_0,3984.2204269
W_85084,car,route_0,3985.1098686
W_85105,car,route_0,3986.4404274999997
W_85113,car,route_0,3986.5887387
W_85116,car,route_0,3986.8118228
W_85121,car,route_0,3986.9597977
W_85125,car,route_0,3987.1069939
W_84934,car,route_2,3987.7035114
W_85168,car,route_0,3989.2479249999997
W_85204,car,route_0,3991.233389
W_85220,car,route_0,3991.6022844999998
W_85229,car,route_0,3991.9695538
W_85238,car,route_0,3992.3359999
W_85257,car,route_0,3992.8548677
W_85264,car,route_0,3993.2210308999997
W_85314,car,route_0,3995.1425728
W_85328,car,route_0,3995.5098841999998
W_85339,car,route_0,3995.7329927
W_85352,car,route_0,3996.3224086
W_85361,car,route_0,3996.8378804999998
W_85367,car,route_0,3997.2782672
W_85374,car,route_0,3997.4967404999998
W_85379,car,route_0,3997.7179118
W_85386,car,route_0,3999.5497084999997
W_85518,car,route_0,4002.6585907
W_85529,car,route_0,4003.1008469
W_85532,car,route_0,4003.2489685
W_85536,car,route_0,4003.5473755
W_85540,car,route_0,4003.695824
W_85548,car,route_0,4004.0617161
W_85521,car,route_2,4004.3543439
W_85559,car,route_0,4004.7239941
W_85565,car,route_0,4005.0904266
W_85569,car,route_0,4005.2370628
W_85588,car,route_0,4006.2714452
W_85601,car,route_0,4007.1515331
W_85618,car,route_0,4008.1864766999997
W_85637,car,route_0,4009.5864266999997
W_85751,car,route_0,4017.3083543999996
W_85787,car,route_0,4019.1463157999997
W_85795,car,route_0,4019.5142499999997
W_85802,car,route_0,4019.7426304
W_85806,car,route_0,4019.9639521999998
W_85826,car,route_0,4020.8459051
W_85878,car,route_0,4024.2854829999997
W_85892,car,route_0,4026.0545176
W_85859,car,route_0,4026.4959612
W_85874,bus,route_2,4026.7925339
W_85900,car,route_0,4027.5253881
W_85910,car,route_0,4027.9664589
W_85914,car,route_0,4028.2596135
W_85954,car,route_0,4031.1978012
W_85971,car,route_0,4032.006433
W_85973,car,route_0,4032.0064795999997
W_85977,car,route_0,4032.3003986
W_85986,car,route_0,4032.5943325999997
W_85990,car,route_0,4032.8978807999997
W_86001,car,route_0,4033.4848858
W_86019,car,route_0,4035.1704065999998
W_86020,car,route_2,4035.5373302
W_86042,car,route_0,4036.6374195999997
W_86045,car,route_0,4036.7838665
W_86048,car,route_0,4036.9317941
W_86050,car,route_0,4037.371635
W_86059,car,route_0,4037.8899498
W_86062,car,route_0,4038.0360422999997
W_86063,car,route_0,4038.3292174999997
W_86086,car,route_2,4039.7946385
W_86090,car,route_2,4040.0971282
W_86110,car,route_0,4040.9009284
W_86117,car,route_0,4041.4876148
W_86129,car,route_0,4042.2926233999997
W_86133,car,route_0,4042.5863172
W_86135,car,route_0,4042.6597865999997
W_86139,car,route_0,4042.8052540999997
W_86144,car,route_0,4042.9525814999997
W_86145,car,route_0,4043.0257798
W_86149,car,route_0,4043.1731627
W_86168,car,route_0,4043.8345728
W_86201,car,route_0,4045.2354034
W_86228,car,route_0,4045.9681855999997
W_86236,car,route_0,4046.1156572
W_86243,car,route_0,4046.3378654
W_86246,car,route_0,4046.557802
W_86272,car,route_0,4047.3716022999997
W_86273,car,route_0,4047.6720225999998
W_86302,car,route_0,4048.9214446
W_86372,car,route_0,4050.5493784
W_86381,car,route_0,4050.7687407999997
W_86388,car,route_2,4051.0646793
W_86399,car,route_0,4051.3590133999996
W_86431,car,route_0,4052.3895552
W_86434,car,route_0,4052.3895944
W_86453,car,route_0,4052.9860145999996
W_86474,car,route_0,4053.5736475999997
W_86423,car,route_1,4054.4571665
W_86519,car,route_0,4054.7510448999997
W_86529,car,route_0,4055.0493647
W_86534,car,route_0,4055.2706943
W_86555,car,route_0,4055.7818460999997
W_86573,car,route_0,4056.959077
W_86595,car,route_1,4057.6197045
W_86604,car,route_1,4058.0641415
W_86614,car,route_1,4058.2095286999997
W_86623,car,route_1,4058.5778714
W_86637,car,route_1,4059.385068
W_86695,car,route_1,4061.3724895
W_86720,car,route_1,4061.8155963
W_86722,car,route_1,4062.9163153
W_86781,car,route_0,4063.502259
W_86782,car,route_0,4063.5022916
W_86773,car,route_2,4063.9423752
W_86859,car,route_0,4065.4900721999998
W_86809,car,route_0,4065.9318633
W_86889,truck,route_2,4066.0780166
W_86898,car,route_0,4066.2258355999998
W_86912,car,route_0,4066.5191061
W_86915,car,route_0,4066.5962698999997
W_86945,car,route_0,4067.4094802
W_86946,car,route_0,4067.4095133
W_86977,truck,route_0,4068.1481102999996
W_86994,car,route_2,4068.6629214
W_87033,car,route_1,4069.2523729
W_87041,car,route_1,4069.9155296
W_87077,car,route_0,4070.5063551
W_87113,car,route_0,4071.1697074
W_86997,car,route_0,4072.201898
W_86996,car,route_1,4074.0497189
W_87227,car,route_0,4074.4191957999997
W_87236,car,route_0,4074.7867981
W_87186,car,route_2,4075.3005226
W_87258,car,route_0,4075.5930832
W_87310,car,route_1,4077.2901343
W_87371,car,route_0,4079.2713538999997
W_87386,car,route_1,4079.4932679
W_87391,car,route_0,4079.4933372
W_87394,car,route_0,4079.5660949999997
W_87395,car,route_1,4079.640086
W_87396,car,route_0,4079.7141567
W_87403,car,route_0,4079.7879829999997
W_87412,car,route_0,4079.9370151999997
W_87424,car,route_0,4080.3087384
W_87433,car,route_1,4080.6038716999997
W_87418,car,route_0,4082.5221536
W_87416,car,route_1,4083.0434977
W_87558,car,route_1,4085.6955359999997
W_87688,car,route_1,4088.5608064
W_87693,motorcycle,route_0,4088.7799935
W_87281,car,route_0,4089.0002021
W_87701,motorcycle,route_0,4089.0740137
W_87732,car,route_1,4090.2577797999998
W_87744,car,route_1,4090.4770049999997
W_87712,car,route_0,4090.4770614
W_87771,car,route_1,4091.9458826
W_87889,car,route_0,4094.8155606999994
W_87945,car,route_0,4096.286216400001
W_87962,car,route_1,4096.7988162
W_87983,car,route_0,4097.974988700001
W_87994,car,route_1,4098.2700597
W_87710,car,route_0,4099.8843268
W_88063,car,route_0,4101.4283943
W_88086,car,route_0,4101.5759286
W_88029,car,route_1,4103.8490647
W_88112,car,route_0,4105.4633579
W_88101,car,route_1,4106.4913803
W_88213,car,route_0,4107.5891136
W_88150,car,route_0,4108.322924800001
W_88273,car,route_1,4110.079163400001
W_88294,car,route_0,4111.1050305
W_88379,motorcycle,route_1,4114.038971100001
W_88421,car,route_0,4115.8103116
W_88427,car,route_0,4116.106823800001
W_88099,car,route_0,4116.1813861
W_88432,motorcycle,route_1,4116.1814927000005
W_88462,car,route_0,4117.2171798
W_88466,car,route_1,4117.514017500001
W_88485,car,route_0,4118.1086162
W_88492,car,route_0,4118.328206200001
W_88518,car,route_0,4119.2783405
W_88525,car,route_0,4119.6456765
W_88537,car,route_0,4120.090832700001
W_88541,car,route_0,4120.2390433
W_88554,car,route_0,4120.6826215
W_88559,car,route_0,4120.906237200001
W_88561,car,route_0,4120.9812284
W_88578,car,route_0,4121.648299500001
W_88584,car,route_0,4121.8702064
W_88593,car,route_0,4122.2428343
W_88513,car,route_1,4123.270091
W_88601,car,route_0,4123.4172661
W_88634,car,route_0,4123.6382116
W_88636,car,route_0,4123.9305157
W_88670,car,route_0,4125.1095573
W_88676,car,route_0,4125.407072700001
W_88702,car,route_1,4126.668606
W_88717,car,route_1,4127.1082137
W_88726,car,route_1,4127.2575232
W_88798,truck,route_2,4130.5122630000005
W_88809,car,route_1,4131.473059100001
W_88856,car,route_1,4132.957607400001
W_88842,car,route_0,4133.4768881
W_88877,car,route_0,4133.8459723000005
W_88881,car,route_1,4133.84604
W_88888,car,route_2,4134.2883467
W_88897,car,route_1,4134.8807452
W_88846,car,route_2,4138.059927400001
W_89077,car,route_0,4142.4959207
W_89079,car,route_0,4142.569926300001
W_89083,car,route_0,4142.7926287
W_89097,car,route_0,4143.6778854
W_89189,car,route_2,4149.359970500001
W_89196,car,route_2,4149.6557604
W_89208,car,route_2,4150.09667
W_89213,car,route_2,4150.3928518
W_89228,car,route_2,4151.0560519
W_89234,car,route_2,4151.2755445
W_89243,car,route_2,4151.571769900001
W_89250,car,route_2,4151.7918736
W_89350,car,route_2,4157.089582500001
W_89327,car,route_2,4162.9352834
W_89502,car,route_2,4164.9305488
W_89511,car,route_2,4165.4527908
W_89765,car,route_0,4175.1352567
W_89798,car,route_0,4176.4653034
W_89806,car,route_0,4176.7576844000005
W_89822,car,route_2,4177.424972700001
W_89874,car,route_0,4187.0161422
W_90065,car,route_0,4191.7974639
W_90067,car,route_0,4191.9439475
W_90029,car,route_0,4200.7705874
W_90213,car,route_0,4201.8044158
W_90393,truck,route_2,4210.7693799
W_90504,car,route_0,4214.7293152
W_90519,car,route_0,4215.2457322
W_90540,car,route_1,4216.345504100001
W_90616,car,route_2,4221.1343925
W_90754,car,route_0,4226.143457800001
W_90791,car,route_2,4227.1740577
W_90778,car,route_0,4233.2097897
W_91021,car,route_0,4238.500175
W_91033,car,route_0,4238.9450478
W_91050,car,route_0,4239.877428600001
W_91062,car,route_2,4240.806318100001
W_91083,car,route_2,4241.2724132
W_91088,car,route_2,4241.5844766
W_91100,car,route_2,4242.275677500001
W_91273,car,route_0,4248.5461793
W_91291,car,route_2,4249.079673
W_91298,car,route_0,4249.537085700001
W_91294,truck,route_2,4254.0578322
W_91423,truck,route_2,4254.497133100001
W_91493,truck,route_2,4257.439824800001
W_91616,car,route_0,4262.957999300001
W_91667,car,route_2,4266.118164500001
W_91897,car,route_2,4277.9591527
W_91910,car,route_2,4278.4008998
W_91978,car,route_2,4281.1926361000005
W_91994,car,route_2,4281.707421
W_92002,car,route_0,4281.9274415
W_92008,truck,route_0,4285.3830887
W_92179,truck,route_2,4292.8499535
W_92189,truck,route_2,4293.290914
W_92197,truck,route_2,4293.7276223
W_92343,car,route_2,4300.6863015
W_92348,car,route_2,4300.980060700001
W_92364,truck,route_2,4301.6423842
W_92367,car,route_2,4301.7901047000005
W_92429,car,route_2,4304.352931400001
W_92437,car,route_2,4304.6477156
W_92440,car,route_2,4304.7940401000005
W_92503,bus,route_2,4308.8173404
W_92516,truck,route_2,4309.917340700001
W_92568,car,route_2,4314.9743612
W_92596,car,route_2,4315.4876142
W_92698,car,route_2,4321.068066700001
W_92904,car,route_2,4327.7567193
W_92936,truck,route_2,4328.9305172
W_92984,car,route_2,4336.8851952
W_93263,truck,route_2,4342.9274096
W_93301,truck,route_2,4344.4725502
W_93402,truck,route_2,4348.149336
W_93424,car,route_2,4348.6613948
W_93541,car,route_0,4355.4144713000005
W_93697,car,route_0,4363.199249400001
W_93706,car,route_2,4363.640790400001
W_93853,car,route_0,4370.8950608000005
W_93896,car,route_2,4374.858505200001
W_93945,truck,route_2,4385.9567059
W_94130,truck,route_2,4386.8402764
W_94234,car,route_2,4391.9106121
W_94254,car,route_2,4392.493833
W_94264,car,route_2,4392.7860471
W_94424,car,route_2,4399.682184400001
W_94478,truck,route_2,4401.2276761
W_94650,car,route_2,4411.625166100001
W_94676,truck,route_2,4412.5056395
W_94773,car,route_0,4417.571388300001
W_94815,truck,route_2,4419.5483952
W_95035,car,route_2,4427.0712486
W_95059,car,route_2,4427.883715700001
W_95175,car,route_2,4432.157680400001
W_95197,car,route_2,4432.8980787
W_95208,car,route_1,4433.1181077
W_95181,car,route_1,4433.2655148
W_95207,car,route_2,4434.3731626
W_95250,car,route_1,4434.520830400001
W_95253,car,route_1,4434.668546
W_95222,car,route_0,4435.4811084
W_95270,car,route_1,4435.6285174
W_95375,car,route_2,4438.150455100001
W_95389,car,route_2,4438.445598900001
W_95440,car,route_1,4440.149320400001
W_95379,car,route_2,4440.8869495
W_95462,car,route_2,4441.0397529
W_95433,car,route_1,4441.7034147
W_95490,car,route_1,4442.3634207000005
W_95510,motorcycle,route_0,4443.1722145
W_95512,car,route_0,4443.320625300001
W_95520,car,route_0,4443.6156717
W_95530,car,route_0,4443.9823536
W_95535,car,route_0,4444.1294982
W_95577,car,route_1,4445.605536
W_95554,car,route_0,4445.680307500001
W_95587,car,route_1,4446.2682002
W_95455,car,route_0,4446.7900562
W_95604,car,route_1,4446.936708900001
W_95605,car,route_0,4447.0107168
W_95607,car,route_1,4447.0842148
W_95615,car,route_1,4447.4536211
W_95601,car,route_1,4449.666199
W_95671,car,route_0,4452.1016165
W_95692,car,route_0,4452.914110000001
W_95743,car,route_0,4454.3917941
W_95608,car,route_1,4455.7880179
W_95768,car,route_2,4456.4507641
W_95784,car,route_0,4456.9637945
W_95785,car,route_2,4457.1100882
W_95798,car,route_0,4457.625484
W_95801,car,route_0,4457.9950748
W_95827,car,route_0,4460.1299856000005
W_95832,car,route_0,4460.4253328
W_95838,car,route_0,4461.0125964
W_95825,car,route_0,4461.8208129
W_95831,car,route_1,4462.8616219000005
W_95901,motorcycle,route_0,4465.2829683
W_95909,motorcycle,route_0,4465.651377200001
W_95907,car,route_1,4465.7240909
W_95916,car,route_0,4466.1640582
W_95874,car,route_0,4466.972033200001
W_95952,motorcycle,route_0,4468.2157267
W_95949,car,route_0,4471.3812503
W_96062,motorcycle,route_0,4472.7796261
W_96091,car,route_1,4474.3211231000005
W_95964,car,route_0,4474.3938593
W_96116,car,route_1,4477.11539
W_96038,car,route_0,4478.7983726
W_96130,car,route_1,4478.9453135
W_96160,car,route_1,4479.236169000001
W_96169,car,route_0,4480.0390130000005
W_96163,truck,route_1,4480.112517500001
W_96176,car,route_0,4480.331191
W_96161,car,route_0,4482.1769863
W_96219,car,route_2,4482.835683
W_96240,car,route_2,4483.425366
W_96258,truck,route_2,4484.0172897
W_96241,car,route_1,4484.5300672
W_96281,car,route_0,4485.1961871
W_96308,car,route_0,4488.148778600001
W_96309,car,route_0,4489.253133300001
W_96407,car,route_0,4491.17442
W_96417,car,route_0,4491.8329098
W_96418,car,route_0,4492.054182000001
W_96421,car,route_1,4492.5683667
W_96411,car,route_0,4494.5579403
W_96471,car,route_1,4494.778233100001
W_96486,car,route_1,4495.366084
W_96491,car,route_1,4495.6578274
W_96509,car,route_0,4496.8283818
W_96533,car,route_0,4497.418905
W_96536,car,route_0,4497.6397413
W_96540,car,route_0,4497.9366025
W_96435,car,route_0,4498.749909200001
W_96520,car,route_0,4502.2093841000005
W_96568,car,route_0,4503.3825612
W_96683,car,route_0,4507.1158169
W_96689,car,route_0,4507.4096004
W_96698,car,route_0,4507.9206019
W_96699,motorcycle,route_2,4507.920648
W_96706,car,route_0,4508.5810976
W_96687,car,route_0,4509.9709197
W_96726,car,route_0,4510.1176118
W_96627,car,route_1,4510.3358902
W_96821,car,route_0,4519.9599622000005
W_96846,car,route_0,4520.2584022
W_96925,car,route_1,4527.9516473
W_97042,car,route_0,4529.3563706
W_97105,car,route_2,4534.4520447
W_97268,car,route_0,4542.2070703
W_97281,car,route_0,4542.871333200001
W_97289,car,route_0,4543.3129073
W_97312,bus,route_2,4546.7168989
W_97336,truck,route_2,4547.383629700001
W_97376,truck,route_1,4548.9292243
W_97449,car,route_1,4553.8580692000005
W_97550,car,route_1,4562.515495500001
W_97619,car,route_1,4562.8818501000005
W_97628,car,route_1,4564.058612700001
W_97634,car,route_1,4564.423888900001
W_97662,car,route_0,4566.0428019
W_97666,car,route_2,4566.3384268
W_97678,car,route_0,4567.0029375
W_97685,car,route_2,4567.223887900001
W_97689,car,route_2,4567.5918517
W_97659,car,route_1,4568.7703358
W_97706,car,route_2,4569.209258
W_97746,car,route_1,4571.9298261
W_97836,car,route_1,4576.772084300001
W_97844,car,route_1,4577.356068800001
W_97849,car,route_1,4577.5031415
W_97859,car,route_2,4578.2382009
W_97852,car,route_1,4578.6051923
W_97866,car,route_2,4578.8249682000005
W_97868,car,route_2,4578.972040500001
W_97870,car,route_0,4579.1192044
W_97871,car,route_2,4579.193045700001
W_97880,car,route_0,4579.999309600001
W_97899,car,route_0,4581.0316975000005
W_97901,car,route_0,4581.4001202
W_97916,car,route_0,4582.8644272
W_97989,car,route_0,4587.7035911
W_98016,car,route_2,4589.396742
W_98022,car,route_2,4589.543775
W_98025,car,route_2,4589.6895197
W_98030,car,route_2,4589.9818176
W_98032,car,route_2,4590.2039174
W_98038,car,route_2,4590.720576000001
W_98041,car,route_2,4591.1612366
W_98048,car,route_1,4591.7470564000005
W_98087,car,route_1,4594.535890200001
