S_Name,Class,Direction,Time
S_16585,motorcycle,route_4,7802.7590537
S_16652,car,route_3,7821.772987
S_16697,car,route_3,7822.6591062
S_16712,car,route_3,7824.2247766
S_16753,car,route_3,7830.7359301
S_16787,car,route_3,7836.1245213
S_16788,motorcycle,route_5,7836.4295895
S_16789,car,route_3,7836.4296067
S_16790,car,route_3,7836.5057693
S_16860,motorcycle,route_5,7858.3108516
S_16862,motorcycle,route_5,7858.5448835
S_16863,motorcycle,route_5,7858.7063772
S_16864,motorcycle,route_5,7859.1719239
S_16958,car,route_4,7875.9947572
S_17093,car,route_5,7914.6094461
S_17179,motorcycle,route_5,7929.8435325
S_17197,motorcycle,route_5,7929.8435539
S_17256,car,route_3,7941.8104444
S_17270,motorcycle,route_4,7943.1857428
S_17333,car,route_3,7964.8832382
S_17361,motorcycle,route_3,7970.1210599
S_17459,car,route_3,7997.4922231
S_17469,motorcycle,route_5,8000.1805465
S_17474,motorcycle,route_5,8000.9110519
S_17530,car,route_3,8016.3126504
S_17550,car,route_5,8019.0732167
S_17577,car,route_3,8020.6035974999995
S_17584,car,route_3,8020.895608
S_17594,car,route_5,8021.9159085
S_17663,motorcycle,route_3,8037.3116727999995
S_17786,motorcycle,route_3,8094.273255
S_17821,car,route_5,8098.2713163
S_17832,motorcycle,route_3,8099.1437569
S_17841,motorcycle,route_3,8099.6575345
S_17877,car,route_5,8102.4282075
S_17915,car,route_5,8114.5107431
S_17997,car,route_3,8131.8360763
S_18033,car,route_5,8135.9836588
S_18061,car,route_3,8138.9102624
S_18105,car,route_3,8141.8979115
S_18107,car,route_3,8142.0430442
S_18115,motorcycle,route_3,8143.1363403
S_18121,car,route_3,8143.9356681
S_18260,car,route_5,8160.1694291
S_18262,motorcycle,route_3,8160.603293
S_18355,motorcycle,route_3,8178.0632106
S_18360,motorcycle,route_5,8179.3695609999995
S_18413,car,route_3,8195.2564037
S_18415,motorcycle,route_5,8195.7661856
S_18504,motorcycle,route_3,8233.8433343
S_18505,motorcycle,route_3,8233.9881625
S_18560,car,route_3,8261.9074175
S_18579,car,route_3,8263.1437567
S_18589,motorcycle,route_5,8264.0890482
S_18623,car,route_5,8280.5689994
S_18677,car,route_3,8297.5028299
S_18680,car,route_3,8297.9336435
S_18702,motorcycle,route_5,8304.3336873
S_18703,motorcycle,route_5,8304.5500313
S_18708,car,route_3,8305.7908659
S_18766,motorcycle,route_5,8319.6693368
S_18841,car,route_5,8348.3472944
S_18901,motorcycle,route_3,8351.5538554
S_18904,car,route_3,8351.9900657
S_18945,motorcycle,route_5,8368.1475188
S_18951,motorcycle,route_3,8368.6570105
S_18953,motorcycle,route_3,8369.1685642
S_18993,motorcycle,route_3,8375.4219101
S_18996,motorcycle,route_3,8375.7870778
S_19006,motorcycle,route_3,8376.5899861
S_19060,car,route_5,8384.6841267
S_19070,car,route_5,8386.9409693
S_19183,motorcycle,route_5,8409.0665036
S_19290,motorcycle,route_3,8438.6292041
S_19361,car,route_3,8454.3716531
S_19371,car,route_3,8454.515769
S_19377,car,route_3,8455.2416116
S_19402,motorcycle,route_5,8457.9406517
S_19401,motorcycle,route_5,8458.084568799999
S_19409,motorcycle,route_5,8458.3020392
S_19416,motorcycle,route_5,8459.4622234
S_19422,car,route_3,8460.2573803
S_19425,car,route_3,8461.3480809
S_19476,bus,route_3,8468.9487025
S_19485,car,route_5,8470.4726003
S_19506,car,route_5,8471.6359525
S_19480,car,route_3,8475.7785282
S_19541,car,route_3,8476.6497746
S_19543,car,route_3,8476.9379397
S_19564,car,route_3,8482.2517085
S_19598,car,route_3,8505.6727797
S_19654,motorcycle,route_3,8525.908465299999
S_19659,motorcycle,route_3,8526.1991075
S_19675,motorcycle,route_3,8529.8910346
S_19682,motorcycle,route_5,8531.1255642
S_19711,motorcycle,route_5,8537.3125015
S_19712,motorcycle,route_5,8537.8510283
S_19713,motorcycle,route_5,8538.0026853
S_19757,motorcycle,route_5,8567.6616633
S_19798,car,route_3,8593.7760924
S_19833,car,route_5,8600.9681597
S_19856,motorcycle,route_3,8606.0674561
S_19960,motorcycle,route_3,8653.0040201
S_19980,car,route_3,8661.722775
S_20056,motorcycle,route_5,8673.184924
S_20077,motorcycle,route_5,8677.5305563
S_20203,motorcycle,route_3,8707.5723121
S_20208,motorcycle,route_3,8707.9734821
S_20313,motorcycle,route_3,8725.0894594
S_20355,motorcycle,route_3,8732.2453572
S_20483,motorcycle,route_3,8763.7516857
S_20476,car,route_3,8772.7812821
S_20537,car,route_3,8785.7119764
S_20546,car,route_3,8785.8706017
S_20563,motorcycle,route_3,8796.3968417
S_20567,motorcycle,route_4,8796.5561565
S_20571,motorcycle,route_4,8797.0354513
S_20565,car,route_5,8801.2144752
S_20616,car,route_5,8804.0699719
S_20620,motorcycle,route_3,8804.3120241
S_20648,car,route_3,8814.0017831
S_20754,car,route_3,8851.2642967
S_20765,car,route_3,8852.3451475
S_20799,car,route_5,8871.0948779
S_20866,motorcycle,route_3,8872.2639247
S_20868,motorcycle,route_3,8872.6319987
S_20831,car,route_4,8883.8155812
S_20956,motorcycle,route_3,8891.3528926
S_20961,motorcycle,route_3,8891.9412706
S_20905,car,route_3,8897.929208
S_21017,truck,route_3,8908.2697907
S_21117,car,route_3,8918.7917197
S_21124,car,route_3,8919.4440024
S_21154,car,route_5,8922.662548
S_21173,car,route_3,8927.0288552
S_21200,motorcycle,route_3,8928.2577094
S_21240,car,route_3,8953.7805478
S_21278,car,route_3,8956.0285924
S_21280,motorcycle,route_5,8956.9703256
S_21316,motorcycle,route_3,8961.196334
S_21326,motorcycle,route_3,8961.3409637
S_21392,motorcycle,route_3,9001.6720575
S_21393,motorcycle,route_3,9002.1071641
S_21388,car,route_5,9005.3970775
S_21433,motorcycle,route_3,9011.4410253
S_21442,motorcycle,route_3,9013.4843504
S_21444,motorcycle,route_3,9014.0702923
S_21455,motorcycle,route_5,9016.7687846
S_21466,motorcycle,route_5,9018.2978971
S_21461,motorcycle,route_5,9018.370888
S_21474,motorcycle,route_3,9019.7574391
S_21477,motorcycle,route_3,9019.9029342
S_21524,motorcycle,route_3,9029.2984944
S_21561,car,route_5,9038.0312972
S_21575,motorcycle,route_5,9044.8001217
S_21579,motorcycle,route_5,9045.0196849
S_21635,motorcycle,route_3,9053.531333
S_21640,motorcycle,route_3,9053.8213722
S_21643,motorcycle,route_4,9053.9717631
S_21721,car,route_3,9068.6586047
S_21736,car,route_3,9070.3332709
S_21737,car,route_3,9071.5741984
S_21753,car,route_3,9072.0792884
S_21767,motorcycle,route_3,9076.2299066
S_21769,motorcycle,route_3,9076.3734528
S_21792,truck,route_3,9085.6049937
S_21841,motorcycle,route_3,9100.5597076
S_21858,motorcycle,route_3,9104.9081737
S_21859,motorcycle,route_3,9105.343066899999
S_21905,motorcycle,route_4,9118.8118154
S_21910,motorcycle,route_4,9119.2457388
S_21909,motorcycle,route_5,9119.2457528
S_21912,motorcycle,route_3,9120.1896179
S_21961,motorcycle,route_3,9126.4969161
S_21968,motorcycle,route_3,9126.6406602
S_21972,motorcycle,route_5,9127.219238399999
S_21985,motorcycle,route_3,9129.8354291
S_21994,car,route_3,9130.3486483
S_22011,motorcycle,route_3,9134.2666382
S_22012,motorcycle,route_5,9135.0666873
S_22083,motorcycle,route_5,9149.7770949
S_22084,motorcycle,route_5,9149.9226203
S_22085,motorcycle,route_5,9150.139684
S_22087,motorcycle,route_3,9150.9394399
S_22120,motorcycle,route_5,9156.6958006
S_22130,motorcycle,route_3,9157.496732399999
S_22156,car,route_5,9166.5275838
S_22201,motorcycle,route_5,9175.8491982
S_22223,motorcycle,route_5,9180.3626696
S_22253,motorcycle,route_5,9184.8001652
S_22262,motorcycle,route_3,9194.072184999999
S_22319,motorcycle,route_3,9198.9563505
S_22326,motorcycle,route_3,9199.3178382
S_22327,motorcycle,route_3,9199.5390617
S_22328,motorcycle,route_4,9199.611324899999
S_22329,motorcycle,route_3,9199.6844488
S_22339,motorcycle,route_3,9200.3396635
S_22397,motorcycle,route_3,9208.8072202
S_22399,car,route_5,9209.0974795
S_22483,motorcycle,route_5,9220.432632
S_22506,car,route_3,9220.5763169
S_22507,car,route_3,9220.9379789
S_22543,motorcycle,route_3,9225.4509893
S_22551,motorcycle,route_3,9228.7930349
S_22511,truck,route_4,9237.1391982
S_22600,motorcycle,route_5,9276.2763428
S_22648,car,route_5,9306.5231408
S_22673,car,route_3,9310.9529458
S_22678,car,route_3,9311.5296405
S_22679,car,route_3,9311.6757415
S_22696,motorcycle,route_3,9315.7305061
S_22715,motorcycle,route_4,9320.950121
S_22740,motorcycle,route_3,9323.128919
S_22742,car,route_3,9324.6564281
S_22774,motorcycle,route_4,9331.2625728
S_22853,motorcycle,route_3,9343.1842408
S_22889,motorcycle,route_3,9362.6636694
S_22917,motorcycle,route_5,9368.3305402
S_22969,motorcycle,route_5,9376.4090909
S_22980,motorcycle,route_3,9377.3582272
S_22986,car,route_5,9378.5239165
S_22984,motorcycle,route_4,9378.8156547
S_23013,motorcycle,route_3,9381.140247199999
S_23029,motorcycle,route_3,9381.3598589
S_23074,motorcycle,route_3,9387.3151223
S_23075,motorcycle,route_3,9387.7502575
S_23082,motorcycle,route_5,9389.1988107
S_23108,motorcycle,route_5,9391.5977462
S_23128,motorcycle,route_5,9397.6268891
S_23174,motorcycle,route_5,9415.0218809
S_23205,motorcycle,route_3,9421.500417
S_23170,car,route_3,9425.7943331
S_23239,car,route_3,9427.8611884
S_23291,motorcycle,route_3,9440.6285687
S_23297,motorcycle,route_3,9441.5913169
S_23333,motorcycle,route_5,9459.0340292
S_23327,car,route_3,9471.627532
S_23379,car,route_3,9476.9819468
S_23380,motorcycle,route_4,9477.481239
S_23385,motorcycle,route_4,9477.7309484
S_23386,car,route_3,9478.1216811
S_23450,motorcycle,route_5,9498.7710564
S_23461,motorcycle,route_5,9502.9340415
S_23468,motorcycle,route_5,9503.5125214
S_23493,motorcycle,route_5,9507.885994799999
S_23494,motorcycle,route_5,9508.1040482
S_23516,car,route_3,9510.8810049
S_23520,car,route_3,9511.1706239
S_23524,car,route_3,9511.461116299999
S_23529,motorcycle,route_5,9512.4829966
S_23642,motorcycle,route_3,9527.7232983
S_23645,motorcycle,route_3,9527.9455843
S_23651,motorcycle,route_3,9528.309461499999
S_23661,car,route_5,9529.6304334
S_23717,car,route_5,9536.5549472
S_23759,car,route_3,9542.7023268
S_23762,car,route_3,9542.9974976
S_23726,truck,route_5,9545.0417795
S_23772,car,route_3,9545.1891063
S_23923,motorcycle,route_5,9572.4147708
S_23718,car,route_3,9573.1508448
S_24024,motorcycle,route_5,9586.9743993
S_24027,motorcycle,route_3,9587.119392
S_24037,motorcycle,route_3,9589.979150699999
S_24116,motorcycle,route_3,9620.758139
S_24131,motorcycle,route_5,9624.6438964
S_24124,car,route_3,9625.8113257
S_24145,car,route_3,9626.977557
S_24170,car,route_3,9633.2159191
S_24118,car,route_4,9634.0243408
S_24206,motorcycle,route_3,9647.9621835
S_24228,motorcycle,route_5,9652.4583594
S_24269,motorcycle,route_3,9659.1634023
S_24290,motorcycle,route_4,9663.5109869
S_24311,motorcycle,route_5,9666.393036
S_24325,motorcycle,route_5,9668.3985989
S_24354,motorcycle,route_3,9673.5114471
S_24355,motorcycle,route_3,9673.810524299999
S_24368,motorcycle,route_3,9676.6271019
S_24450,motorcycle,route_3,9696.4583365
S_24451,motorcycle,route_3,9696.8265141
S_24452,motorcycle,route_3,9696.9750933
S_24524,motorcycle,route_3,9729.9433704
S_24600,motorcycle,route_5,9738.1382513
S_24612,motorcycle,route_3,9739.6677661
S_24618,motorcycle,route_3,9740.3993893
S_24633,motorcycle,route_5,9741.7124462
S_24653,car,route_5,9745.4477945
S_24684,motorcycle,route_3,9747.7168876
S_24789,motorcycle,route_4,9753.8712703
S_24804,motorcycle,route_4,9754.1675639
S_24814,motorcycle,route_5,9754.6798282
S_24818,motorcycle,route_5,9755.1201793
S_24802,motorcycle,route_3,9755.2665405
S_24809,motorcycle,route_3,9755.6362596
S_24781,car,route_5,9759.0749136
S_24902,motorcycle,route_3,9759.7331702
S_24908,motorcycle,route_3,9759.8818452
S_24932,motorcycle,route_3,9760.6818118
S_24934,car,route_5,9762.2169847
S_24985,motorcycle,route_3,9762.872671
S_25030,motorcycle,route_3,9765.425818
S_24796,car,route_3,9766.3029307
S_25055,motorcycle,route_3,9766.8868938
S_25065,car,route_3,9768.1249762
S_25025,motorcycle,route_5,9768.7132297
S_25104,motorcycle,route_3,9770.028445599999
S_25125,motorcycle,route_3,9771.9276267
S_25152,motorcycle,route_4,9775.135326
S_25156,motorcycle,route_4,9775.4262228
S_25077,car,route_3,9776.2979904
S_25161,motorcycle,route_4,9776.2980207
S_25178,motorcycle,route_3,9778.9240958
S_25189,truck,route_3,9806.0297222
S_25239,motorcycle,route_5,9826.9983202
S_25240,motorcycle,route_5,9827.1428963
S_25262,motorcycle,route_5,9833.0303997
S_25279,motorcycle,route_3,9837.6002554
S_25295,motorcycle,route_3,9844.3733402
S_25339,motorcycle,route_3,9866.043707
S_25340,motorcycle,route_4,9866.2674375
S_25357,motorcycle,route_3,9878.8520426
S_25359,motorcycle,route_3,9879.0704657
S_25360,motorcycle,route_3,9879.2145838
S_25390,motorcycle,route_3,9895.1955495
S_25465,motorcycle,route_3,9929.6008664
S_25470,motorcycle,route_5,9929.8903952
S_25439,car,route_3,9934.4159606
S_25474,car,route_5,9938.2865479
S_25585,car,route_3,9942.2277852
S_25473,car,route_5,9943.7583899
S_25620,car,route_3,9944.6328097
S_25531,car,route_3,9954.2570307
S_25777,motorcycle,route_5,9956.8866261
S_25879,car,route_5,9970.6435599
S_25976,car,route_5,9972.0315376
S_25978,car,route_3,9972.104317
S_25979,car,route_3,9972.3231716
S_25980,car,route_5,9972.3231873
S_25982,car,route_3,9972.5447982
S_25984,car,route_3,9972.8346925
S_25734,car,route_3,9976.5649695
S_26031,car,route_3,9977.7317729
S_26032,motorcycle,route_3,9977.9488961
S_26036,motorcycle,route_4,9978.2433004
S_26050,motorcycle,route_4,9979.7781178
S_26041,car,route_5,9981.2341284
S_26095,motorcycle,route_5,9984.0816762
S_26109,motorcycle,route_3,9990.4210358
S_26104,car,route_3,9992.5275073
S_26151,motorcycle,route_3,10018.9641936
S_26174,motorcycle,route_5,10024.6014376
S_26192,motorcycle,route_3,10037.4074122
S_26226,motorcycle,route_5,10043.3065062
S_26272,motorcycle,route_3,10064.1529392
S_26277,motorcycle,route_5,10066.3743639
S_26315,motorcycle,route_5,10070.5220588
S_26326,motorcycle,route_3,10071.3981541
S_26335,truck,route_5,10072.4368211
S_26408,motorcycle,route_3,10080.21739
S_26448,motorcycle,route_3,10084.8058906
S_26469,motorcycle,route_3,10093.6804077
S_26475,motorcycle,route_3,10093.8948551
S_26477,motorcycle,route_4,10094.3312933
S_26481,motorcycle,route_4,10094.6239218
S_26493,motorcycle,route_3,10097.1789327
S_26579,motorcycle,route_5,10127.4307154
S_26606,motorcycle,route_5,10132.4487116
S_26619,motorcycle,route_3,10136.3629441
S_26586,car,route_5,10136.5809128
S_26643,car,route_5,10138.692529
S_26653,motorcycle,route_3,10140.5838311
S_26725,motorcycle,route_3,10150.8698739
S_26734,motorcycle,route_5,10153.7828067
S_26763,car,route_5,10158.96828
S_26786,motorcycle,route_3,10163.8549599
S_26816,motorcycle,route_3,10168.1522939
S_26866,motorcycle,route_5,10182.4469336
S_26908,motorcycle,route_3,10185.4309966
S_26939,motorcycle,route_3,10197.9472818
S_26949,motorcycle,route_3,10200.1338514
S_26920,truck,route_3,10200.6501434
S_26934,car,route_5,10201.8823897
S_26970,car,route_3,10214.61464
S_26999,motorcycle,route_3,10231.8455438
S_27007,motorcycle,route_3,10232.5726425
S_27000,car,route_3,10234.3215859
S_27065,motorcycle,route_5,10245.1466662
S_27066,motorcycle,route_5,10245.3651278
S_27089,motorcycle,route_3,10253.150331499999
S_27096,motorcycle,route_3,10253.3691247
S_27087,car,route_5,10258.319585
S_27161,motorcycle,route_3,10263.2623465
S_27198,motorcycle,route_3,10265.8862217
S_27199,car,route_3,10266.1049014
S_27228,motorcycle,route_3,10269.1701031
S_27238,motorcycle,route_5,10271.0631018
S_27270,car,route_3,10286.1432241
S_27286,car,route_3,10287.4560446
S_27287,car,route_3,10287.7448225
S_27395,motorcycle,route_3,10318.7974074
S_27426,motorcycle,route_3,10321.5698665
S_27460,motorcycle,route_5,10324.7818366
S_27492,motorcycle,route_4,10327.5537548
S_27580,motorcycle,route_3,10338.2172909
S_27637,motorcycle,route_5,10356.2889694
S_27659,motorcycle,route_3,10359.8715785
S_27662,motorcycle,route_3,10360.3270067
S_27715,motorcycle,route_3,10366.3280191
S_27741,motorcycle,route_3,10368.2280927
S_27818,motorcycle,route_4,10376.8587645
S_27622,car,route_3,10382.0605946
S_27974,motorcycle,route_5,10390.5097637
S_27971,car,route_3,10394.5167294
S_27995,car,route_3,10395.2639426
S_28015,motorcycle,route_3,10396.6543325
S_28028,motorcycle,route_3,10398.9122681
S_28045,motorcycle,route_4,10406.1466156
S_28062,motorcycle,route_3,10412.5507022
S_28079,motorcycle,route_3,10417.9175402
S_28108,motorcycle,route_4,10427.8614648
S_28109,motorcycle,route_4,10428.0856521
S_28115,motorcycle,route_5,10435.6535967
S_28120,motorcycle,route_5,10437.3071472
S_28123,car,route_3,10438.2020266
S_28107,car,route_3,10438.3517623
S_28150,motorcycle,route_5,10443.6922515
S_28153,motorcycle,route_5,10443.917066
S_28210,motorcycle,route_5,10465.786429
S_28252,motorcycle,route_5,10478.2071707
S_28237,car,route_3,10483.9341414
S_28307,car,route_3,10489.6783523
S_28315,car,route_3,10500.5069185
S_28393,motorcycle,route_5,10503.6815346
S_28339,car,route_5,10506.1025114
S_28431,car,route_5,10508.1513994
S_28502,motorcycle,route_3,10520.91596
S_28514,car,route_3,10520.9888056
S_28516,motorcycle,route_3,10521.1344759
S_28468,car,route_5,10524.8590986
S_28541,car,route_5,10527.1965821
S_28567,motorcycle,route_5,10531.7491918
S_28608,motorcycle,route_5,10536.650231399999
S_28618,car,route_3,10538.3303022
S_28721,car,route_3,10549.2107996
S_28766,car,route_3,10562.7319993
S_28866,car,route_3,10562.8764636
S_28869,car,route_3,10563.6800323
S_28872,car,route_3,10564.0483766
S_28910,motorcycle,route_5,10567.6118307
S_28935,motorcycle,route_5,10569.3577162
S_28942,car,route_3,10572.5540695
S_28956,car,route_5,10574.6619606
S_28967,truck,route_5,10580.6977168
S_29007,motorcycle,route_5,10602.3413631
S_29060,motorcycle,route_5,10622.9422411
S_29076,motorcycle,route_3,10627.9322819
S_29117,motorcycle,route_3,10634.4026614
S_29154,motorcycle,route_3,10640.7067851
S_29203,motorcycle,route_4,10648.2030652
S_29160,truck,route_3,10651.2127746
S_29250,motorcycle,route_5,10658.0654116
S_29252,motorcycle,route_5,10658.2164107
S_29208,car,route_5,10660.4397894
S_29280,car,route_5,10661.617209
S_29321,truck,route_3,10667.5293948
S_29323,truck,route_3,10667.6752792
S_29326,car,route_3,10668.1223346
S_29329,car,route_3,10668.4908608
S_29332,car,route_3,10668.859077
S_29333,motorcycle,route_5,10671.7354718
S_29353,motorcycle,route_5,10673.797485
S_29356,motorcycle,route_5,10674.0195463
S_29361,car,route_3,10674.241253099999
S_29521,motorcycle,route_5,10692.2894869
S_29532,motorcycle,route_5,10693.7040891
S_29587,motorcycle,route_5,10701.2460282
S_29633,car,route_3,10707.8603452
S_29635,motorcycle,route_5,10708.234412
S_29637,car,route_3,10708.3127555
S_29681,motorcycle,route_5,10719.7859661
S_29685,motorcycle,route_5,10720.26778
S_29617,truck,route_3,10735.7655839
S_29253,truck,route_3,10746.8270828
S_29892,motorcycle,route_4,10750.3189682
S_29897,motorcycle,route_4,10750.5370203
S_29907,car,route_3,10752.4998492
S_29909,car,route_3,10753.0813637
S_29923,car,route_3,10755.6978101
S_29926,car,route_3,10755.9208567
S_29888,truck,route_3,10759.8606715
S_29956,truck,route_3,10761.5353024
S_29965,motorcycle,route_5,10763.8654024
S_29978,car,route_3,10765.2584989
S_30027,motorcycle,route_5,10780.0388373
S_30029,motorcycle,route_5,10780.2549413
S_30030,motorcycle,route_5,10780.5505849
S_30084,motorcycle,route_5,10799.6983983
S_30128,truck,route_3,10822.8713417
S_30217,motorcycle,route_5,10830.2231405
S_30262,motorcycle,route_5,10836.0557732
S_30273,car,route_3,10837.1515495
S_30294,motorcycle,route_5,10840.5831532
S_30311,car,route_3,10841.8234307
S_30337,car,route_3,10844.5868249
S_30344,car,route_3,10849.1162552
S_30323,car,route_5,10849.1890714
S_30393,car,route_3,10850.4984033
S_30404,car,route_3,10851.4470557
S_30429,car,route_5,10853.8489979
S_30464,motorcycle,route_3,10860.3296778
S_30439,car,route_5,10867.0336534
S_30500,car,route_5,10870.5544395
S_30545,motorcycle,route_4,10879.500182
S_30590,car,route_5,10885.844827
S_30610,car,route_5,10888.7828357
S_30621,car,route_5,10889.3740303
S_30625,car,route_5,10889.6726672
S_30632,car,route_5,10890.5000514
S_30630,car,route_5,10890.6465916
S_30552,car,route_3,10894.9346371
S_30722,motorcycle,route_4,10898.0675876
S_30789,motorcycle,route_4,10900.9396504
S_30864,motorcycle,route_5,10903.2791786
S_30918,motorcycle,route_4,10905.4781812
S_30919,car,route_3,10905.6261349
S_30922,car,route_3,10905.770582699999
S_30927,motorcycle,route_3,10905.9171707
S_30975,car,route_3,10907.7494075
S_30911,car,route_3,10911.6244206
S_31096,motorcycle,route_3,10916.6519983
S_31123,motorcycle,route_4,10922.4319509
S_31181,car,route_5,10959.2876969
S_31187,car,route_5,10960.6617199
S_31188,car,route_5,10960.9493172
S_31204,motorcycle,route_3,10972.1303996
S_31205,motorcycle,route_3,10972.4201708
S_31206,motorcycle,route_3,10972.638965099999
S_31229,motorcycle,route_5,10976.1914624
S_31259,motorcycle,route_3,10981.5716203
S_31276,motorcycle,route_3,10982.2952114
S_31279,motorcycle,route_3,10982.6652964
S_31262,motorcycle,route_3,10983.4652833
S_31327,motorcycle,route_3,10990.7333146
S_31395,motorcycle,route_3,11006.4125908
S_31411,motorcycle,route_5,11012.1347103
S_31446,motorcycle,route_3,11018.1625686
S_31482,motorcycle,route_3,11023.5393607
S_31483,motorcycle,route_3,11023.8339708
S_31488,motorcycle,route_5,11024.635008
S_31489,motorcycle,route_5,11024.9265732
S_31517,motorcycle,route_3,11028.418270099999
S_31531,motorcycle,route_3,11032.7149551
S_31597,motorcycle,route_5,11037.7362917
S_31629,motorcycle,route_3,11041.4491498
S_31631,motorcycle,route_4,11041.811287
S_31552,car,route_3,11042.7624151
S_31572,car,route_3,11048.0137909
S_31734,motorcycle,route_3,11063.4617287
S_31769,motorcycle,route_5,11068.7220157
S_31767,truck,route_3,11074.8454094
S_31822,car,route_5,11077.0335523
S_31868,car,route_5,11082.3542256
S_31907,motorcycle,route_5,11090.7405267
S_31947,motorcycle,route_5,11094.8874468
S_31963,motorcycle,route_5,11096.6386659
S_31931,truck,route_3,11097.0001865
S_31970,motorcycle,route_4,11097.2179015
S_32016,motorcycle,route_3,11109.3426137
S_32029,motorcycle,route_3,11110.9419637
S_32082,motorcycle,route_3,11120.0787346
S_32086,motorcycle,route_3,11121.3870787
S_32136,motorcycle,route_5,11131.104699
S_32159,motorcycle,route_3,11131.8992743
S_32161,motorcycle,route_3,11132.1175798
S_32164,motorcycle,route_3,11133.0631472
S_32166,motorcycle,route_3,11133.4245475
S_32167,motorcycle,route_3,11133.4985409
S_32171,motorcycle,route_3,11134.225027299999
S_32327,motorcycle,route_5,11164.8107809
S_32305,motorcycle,route_3,11164.8825639
S_32330,motorcycle,route_5,11165.0307444
S_32322,motorcycle,route_3,11170.1907192
S_32352,motorcycle,route_3,11170.8424836
S_32415,motorcycle,route_3,11175.1296411
S_32429,motorcycle,route_5,11182.2654356
S_32459,truck,route_4,11198.1912741
S_32536,truck,route_4,11198.5596647
S_32569,motorcycle,route_4,11203.656829
S_32573,motorcycle,route_5,11204.8962815
S_32605,motorcycle,route_5,11206.5751914
S_32609,motorcycle,route_5,11206.7198574
S_32619,motorcycle,route_5,11208.1038404
S_32633,motorcycle,route_3,11209.9951123
S_32665,motorcycle,route_3,11211.446575
S_32698,motorcycle,route_3,11222.6451776
S_32748,motorcycle,route_3,11224.7560446
S_32784,car,route_5,11228.6111912
S_32790,car,route_5,11228.8298936
S_32791,motorcycle,route_5,11228.973543
S_32801,motorcycle,route_5,11230.063694
S_32810,motorcycle,route_3,11231.0828025
S_32847,motorcycle,route_3,11236.0965206
S_32836,motorcycle,route_5,11236.2406211
S_32823,car,route_5,11239.5868212
S_32895,car,route_5,11241.8367825
S_32860,motorcycle,route_3,11241.9856127
S_32907,motorcycle,route_3,11242.4216927
S_32865,car,route_5,11247.5288481
S_32993,car,route_5,11250.9655521
S_32879,car,route_3,11252.2051025
S_33025,car,route_3,11253.51741
S_33044,car,route_3,11255.1280703
S_32854,car,route_4,11255.7113596
S_33091,car,route_5,11259.9515783
S_33092,car,route_5,11260.172046
S_33093,car,route_5,11260.317207
S_33101,car,route_5,11260.8281473
S_33133,car,route_5,11262.2898115
S_33137,car,route_5,11262.6705918
S_33143,car,route_5,11262.8248633
S_33160,car,route_5,11263.8216138
S_33173,car,route_3,11265.1985022
S_33197,car,route_3,11266.485577
S_33205,motorcycle,route_3,11266.7921255
S_33209,motorcycle,route_3,11266.9432459
S_33233,motorcycle,route_4,11269.0074389
S_33234,motorcycle,route_4,11269.1579078
S_33235,motorcycle,route_4,11269.3872566
S_33309,motorcycle,route_4,11277.5966295
S_33329,motorcycle,route_4,11280.6650431
S_33350,motorcycle,route_4,11280.8118581
S_33356,motorcycle,route_4,11281.0304877
S_33495,motorcycle,route_5,11287.3186155
S_33499,motorcycle,route_5,11287.5348963
S_33581,motorcycle,route_3,11308.9855744
S_33637,motorcycle,route_3,11318.0660313
S_33645,motorcycle,route_4,11319.4503087
S_33654,motorcycle,route_3,11320.6128618
S_33740,motorcycle,route_5,11351.7048035
S_33750,motorcycle,route_5,11352.574636
S_33753,motorcycle,route_5,11354.1053731
S_33773,motorcycle,route_5,11359.9215821
S_33765,car,route_3,11361.7343642
S_33846,motorcycle,route_5,11364.992746
S_33857,motorcycle,route_5,11365.2104789
S_33890,motorcycle,route_3,11372.419829299999
S_33970,motorcycle,route_5,11387.7913403
S_34001,motorcycle,route_4,11391.139056
S_34112,motorcycle,route_5,11411.4361311
S_34129,motorcycle,route_3,11413.2563978
S_34196,motorcycle,route_3,11425.1474795
S_34210,motorcycle,route_3,11425.3033839
S_34224,motorcycle,route_4,11428.242344799999
S_34225,motorcycle,route_4,11428.6085147
S_34260,motorcycle,route_4,11431.9032687
S_34270,motorcycle,route_4,11432.5577384
S_34283,motorcycle,route_4,11433.0700921
S_34288,motorcycle,route_4,11433.4386705
S_34293,motorcycle,route_4,11433.6554802
S_34311,motorcycle,route_5,11435.6196738
S_34317,motorcycle,route_5,11435.9838311
S_34314,motorcycle,route_5,11436.785681
S_34368,motorcycle,route_5,11441.1372827
S_34372,motorcycle,route_3,11441.7301289
S_34424,motorcycle,route_3,11447.6939847
S_34456,motorcycle,route_4,11449.3664206
S_34458,motorcycle,route_4,11449.510851
S_34479,motorcycle,route_3,11452.3452908
S_34490,motorcycle,route_3,11452.7830799
S_34524,motorcycle,route_5,11457.0670847
S_34527,car,route_4,11459.5648392
S_34564,motorcycle,route_3,11464.684519
S_34582,motorcycle,route_3,11471.0547046
S_34756,motorcycle,route_3,11491.411296
S_34805,motorcycle,route_3,11493.9625218
S_34835,motorcycle,route_5,11496.0825298
S_34868,motorcycle,route_5,11496.5941048
S_34854,motorcycle,route_5,11498.7296715
S_34991,motorcycle,route_5,11503.4112867
