N_Name,Class,Direction,Time
N_1726,car,route_10,224.657556
N_1723,car,route_10,224.9515495
N_1521,car,route_10,227.6284675
N_1864,car,route_9,227.92779259999998
N_1870,car,route_9,228.07868549999998
N_1927,car,route_10,229.2609473
N_1953,car,route_9,229.92657699999998
N_2006,car,route_9,232.6715286
N_2093,car,route_10,233.72986319999998
N_2109,car,route_9,234.18086839999998
N_1906,bus,route_10,234.7744009
N_2130,car,route_9,234.84846499999998
N_2195,car,route_11,236.25357459999998
N_2240,car,route_10,237.28876
N_2222,car,route_9,238.7698327
N_2341,car,route_10,239.88107069999998
N_2185,truck,route_11,241.13507829999998
N_2349,car,route_10,241.1351049
N_2386,car,route_9,241.1351523
N_2427,car,route_10,241.9433795
N_2437,car,route_10,242.09232569999998
N_2438,car,route_10,242.6082904
N_2467,motorcycle,route_11,242.83131179999998
N_2472,motorcycle,route_11,243.05199409999997
N_2487,car,route_9,243.4921024
N_2501,car,route_9,243.7903992
N_2289,car,route_10,245.56093159999998
N_2575,car,route_9,246.38420019999998
N_2588,car,route_9,246.5313277
N_2497,car,route_10,246.67920039999998
N_2555,car,route_10,249.22325659999998
N_2706,car,route_9,251.07118989999998
N_2739,car,route_9,251.440416
N_2704,car,route_9,251.44043219999998
N_2741,car,route_10,251.5150617
N_2759,car,route_10,251.81614359999998
N_2782,car,route_10,252.1135554
N_2709,car,route_10,252.7855472
N_2766,car,route_10,253.08702459999998
N_2856,car,route_10,253.38506199999998
N_2866,truck,route_9,253.5348683
N_2924,truck,route_10,254.9444578
N_2928,truck,route_10,255.0952643
N_2918,truck,route_10,255.3907122
N_2963,car,route_10,256.5043313
N_2977,car,route_10,256.57895909999996
N_2986,truck,route_10,257.02536699999996
N_2727,car,route_9,257.8356464
N_3107,car,route_10,260.643052
N_2804,car,route_10,260.7166617
N_3153,car,route_9,261.59887729999997
N_3094,car,route_11,261.89234339999996
N_3176,car,route_9,262.18614049999996
N_3178,car,route_10,262.1861646
N_3138,truck,route_9,263.36798
N_3096,car,route_10,265.0686146
N_3307,car,route_9,266.32246599999996
N_3316,car,route_9,266.3960533
N_3328,motorcycle,route_9,266.6185351
N_3331,car,route_9,266.76576639999996
N_3347,car,route_9,267.3535109
N_3346,truck,route_10,267.42645999999996
N_3350,truck,route_10,267.64697739999997
N_3354,car,route_9,267.72213089999997
N_3039,truck,route_10,267.8682747
N_3357,car,route_10,267.9411714
N_3364,car,route_9,268.3816635
N_3368,car,route_10,268.5303439
N_3278,car,route_9,268.74939689999997
N_3371,car,route_10,268.74943959999996
N_3374,car,route_11,268.9705053
N_3376,car,route_10,268.9705366
N_3396,motorcycle,route_10,270.0774717
N_3315,car,route_9,273.3214159
N_3381,car,route_10,273.6158464
N_3497,truck,route_10,274.2792046
N_3523,truck,route_10,274.4994732
N_3565,car,route_11,275.3893002
N_3541,motorcycle,route_9,276.3472356
N_3593,motorcycle,route_9,276.4207192
N_3626,motorcycle,route_9,276.78973759999997
N_3625,car,route_10,276.8638939
N_3472,car,route_10,277.0135539
N_3636,car,route_10,277.2354835
N_3682,truck,route_10,277.826027
N_3638,motorcycle,route_9,278.34421
N_3719,motorcycle,route_10,279.5889363
N_3461,car,route_10,279.6615309
N_3755,motorcycle,route_10,280.3254528
N_3783,car,route_10,280.9872448
N_3795,motorcycle,route_9,281.3544182
N_3799,car,route_10,281.50203289999996
N_3800,motorcycle,route_9,281.5020432
N_3806,car,route_10,281.7242462
N_3813,car,route_10,282.1667339
N_3814,motorcycle,route_11,282.2398482
N_3818,car,route_10,282.3129826
N_3746,truck,route_10,283.78106349999996
N_3815,car,route_10,284.7334411
N_3866,car,route_10,286.7098216
N_3926,car,route_10,286.93251749999996
N_3934,car,route_10,287.2250193
N_3947,car,route_10,287.6667253
N_3950,motorcycle,route_9,287.9606073
N_3785,car,route_9,290.60544419999997
N_3885,car,route_10,291.5616836
N_4067,car,route_11,292.2270549
N_4075,car,route_9,292.89094439999997
N_4080,motorcycle,route_9,293.0375206
N_4026,car,route_10,293.631085
N_4154,car,route_10,295.6964727
N_4156,car,route_10,295.91738649999996
N_4172,car,route_10,296.28519639999996
N_4198,truck,route_10,298.1279629
N_4094,car,route_10,298.49380149999996
N_4308,motorcycle,route_10,301.4327322
N_4220,truck,route_11,301.5787332
N_4315,motorcycle,route_10,301.651863
N_4355,motorcycle,route_10,302.8292765
N_4347,motorcycle,route_9,302.90271789999997
N_4407,motorcycle,route_9,304.7408427
N_4359,car,route_10,305.3331067
N_4414,motorcycle,route_9,305.3331292
N_4485,motorcycle,route_9,305.9940418
N_4494,motorcycle,route_10,306.4355466
N_4528,motorcycle,route_9,306.95061319999996
N_4538,motorcycle,route_10,307.02371569999997
N_4368,car,route_10,307.3919902
N_4552,car,route_10,307.3920227
N_4568,car,route_10,307.7590681
N_4579,car,route_10,308.1261129
N_4515,car,route_9,308.4891091
N_4616,motorcycle,route_10,308.9266467
N_4576,truck,route_10,310.9790718
N_4705,motorcycle,route_11,312.22560949999996
N_4476,car,route_10,313.39588599999996
N_4460,car,route_9,314.57140849999996
N_4776,car,route_10,314.7180203
N_4799,car,route_10,315.67138689999996
N_4816,motorcycle,route_9,316.4032145
N_4818,car,route_10,316.4032424
N_4819,car,route_10,316.5496986
N_4854,car,route_10,317.5130626
N_4844,motorcycle,route_9,318.028081
N_4876,motorcycle,route_9,318.4686903
N_4853,motorcycle,route_10,319.3479164
N_4907,car,route_10,319.8640233
N_4902,motorcycle,route_9,320.08430569999996
N_4923,car,route_10,320.2296886
N_4554,car,route_10,322.792627
N_5018,motorcycle,route_9,323.1567785
N_4932,car,route_10,323.6705173
N_5048,motorcycle,route_9,324.18479329999997
N_5103,truck,route_10,326.4515092
N_5108,truck,route_10,326.5980202
N_5110,truck,route_10,326.8909726
N_5125,truck,route_10,327.1106617
N_5138,truck,route_10,328.06173939999996
N_5143,motorcycle,route_9,328.0617483
N_5163,motorcycle,route_9,328.7198376
N_5171,truck,route_10,329.1603348
N_5179,truck,route_10,329.4563406
N_5081,car,route_10,329.5297112
N_4994,car,route_9,330.5593091
N_5257,car,route_10,332.248543
N_5262,car,route_10,332.3949511
N_5272,car,route_10,332.7648148
N_5290,car,route_9,335.0445615
N_5337,car,route_10,336.7373819
N_5123,car,route_10,339.3097947
N_5576,car,route_10,351.0602707
N_5631,car,route_10,354.1563088
N_5634,car,route_10,354.3758161
N_5640,car,route_10,354.66800739999996
N_5644,car,route_10,354.9658301
N_5660,car,route_10,356.6541147
N_5666,car,route_10,356.95089459999997
N_5672,car,route_10,357.0972261
N_5681,car,route_10,357.4628385
N_5683,car,route_10,357.6098116
N_5697,car,route_10,358.121573
N_5761,car,route_10,361.42095869999997
N_5780,motorcycle,route_9,362.0114614
N_5782,motorcycle,route_9,362.1592841
N_5785,car,route_10,362.3778478
N_5788,motorcycle,route_9,362.5266847
N_5793,car,route_10,362.7482437
N_5795,motorcycle,route_9,362.7482722
N_5801,car,route_10,363.18892109999996
N_5811,car,route_10,363.4813594
N_5813,car,route_10,363.7005653
N_5826,motorcycle,route_9,364.5795728
N_5832,car,route_10,364.7984894
N_5837,car,route_10,365.093394
N_5843,car,route_10,365.461837
N_5860,car,route_10,366.41805519999997
N_5865,car,route_10,367.2303808
N_5941,car,route_10,370.97402869999996
N_5970,car,route_10,372.7371743
N_5988,car,route_10,373.8445934
N_5990,car,route_10,373.9962645
N_6044,car,route_10,376.27190079999997
N_6050,car,route_10,376.564986
N_6073,car,route_10,378.11361949999997
N_6094,motorcycle,route_9,378.9979657
N_6102,motorcycle,route_9,379.21857819999997
N_6111,motorcycle,route_9,379.65826799999996
N_6190,car,route_10,385.20130869999997
N_6193,car,route_11,385.4983908
N_6199,truck,route_11,385.865303
N_6200,truck,route_11,386.01246979999996
N_6205,car,route_10,386.60264409999996
N_6209,car,route_10,386.7492215
N_6224,car,route_10,388.1507904
N_6229,car,route_10,388.5908897
N_6232,car,route_10,389.0315678
N_6240,car,route_10,389.7001476
N_6244,car,route_10,389.9225269
N_6264,car,route_10,391.10281699999996
N_6267,car,route_10,391.3955959
N_6272,car,route_10,391.76678899999996
N_6277,car,route_9,392.06042049999996
N_6281,car,route_9,392.2798148
N_6284,car,route_10,392.57434839999996
N_6294,car,route_10,393.23547329999997
N_6299,car,route_10,393.6754795
N_6302,car,route_10,393.8219086
N_6312,car,route_10,394.78629409999996
N_6318,car,route_10,395.52485079999997
N_6320,car,route_10,395.8954147
N_6412,car,route_10,405.01777749999997
N_6436,car,route_10,406.3417932
N_6442,car,route_10,406.7076379
N_6451,car,route_10,407.0053851
N_6455,car,route_10,407.1520517
N_6459,car,route_10,407.8131653
N_6470,car,route_10,409.06017149999997
N_6480,motorcycle,route_9,409.64703879999996
N_6492,car,route_10,410.2359689
N_6498,car,route_10,410.6748027
N_6502,car,route_10,410.8946099
N_6516,car,route_10,412.14225089999996
N_6539,car,route_10,413.7548152
N_6542,car,route_10,413.9731865
N_6558,motorcycle,route_9,414.92421379999996
N_6564,car,route_10,415.5113288
N_6568,car,route_10,415.8034206
N_6573,car,route_10,416.0224631
N_6576,car,route_10,416.3906922
N_6582,car,route_10,417.1974858
N_6586,car,route_10,417.7107602
N_6601,car,route_10,419.1063395
N_6602,car,route_10,419.255198
N_6608,car,route_10,419.4013799
N_6613,car,route_10,419.6212432
N_6614,car,route_10,419.84085089999996
N_6625,car,route_10,420.42902399999997
N_6630,car,route_10,420.86827289999997
N_6631,car,route_10,420.8682824
N_6635,car,route_10,421.30957359999996
N_6647,car,route_10,422.850311
N_6651,car,route_10,422.9969124
N_6664,car,route_10,423.8721819
N_6666,car,route_10,424.4633334
N_6668,car,route_10,424.6838781
N_6670,car,route_10,425.350593
N_6671,car,route_10,425.350622
N_6677,car,route_10,425.7244141
N_6728,car,route_10,429.9933964
N_6737,car,route_10,430.5077513
N_6744,car,route_10,430.8729171
N_6746,car,route_10,431.0185049
N_6750,car,route_10,431.2382174
N_6775,car,route_10,432.6340846
N_6778,car,route_10,432.7801957
N_6780,car,route_10,432.9263438
N_6781,car,route_10,433.3696869
N_6785,car,route_10,434.09741479999997
N_6820,car,route_10,438.14598689999997
N_6836,car,route_10,439.3067281
N_6841,car,route_10,439.7657014
N_6847,car,route_10,440.7640364
N_6860,car,route_10,441.7620472
N_6862,car,route_10,442.2217074
N_6864,car,route_10,442.4518793
N_6867,car,route_10,442.7592787
N_6868,car,route_10,442.9094187
N_6872,car,route_10,443.3710749
N_6875,car,route_10,444.36700049999996
N_6887,car,route_10,447.6747563
N_6895,car,route_10,449.05959409999997
N_6900,car,route_10,449.3707794
N_6907,car,route_10,450.32344889999996
N_6932,car,route_10,452.8237922
N_6938,car,route_10,453.41210129999996
N_6943,car,route_10,453.7770758
N_6969,car,route_10,455.756463
N_6973,car,route_10,457.1515586
N_6995,car,route_10,458.1754592
N_6997,car,route_10,458.32182109999997
N_7015,car,route_10,459.63698489999996
N_7019,car,route_10,460.00533839999997
N_7067,car,route_10,466.8156024
N_7071,car,route_10,467.1806659
N_7076,car,route_10,467.61988429999997
N_7078,car,route_10,467.8438805
N_7085,car,route_10,468.580043
N_7089,car,route_10,469.6069801
N_7093,car,route_10,470.1980353
N_7096,car,route_10,470.56450609999996
N_7101,car,route_10,471.5892315
N_7104,car,route_10,471.8831917
N_7117,car,route_10,472.3975609
N_7122,car,route_10,472.5432393
N_7131,car,route_10,473.5703584
N_7144,car,route_11,474.2311175
N_7146,car,route_11,474.6013331
N_7148,car,route_10,475.2597177
N_7156,truck,route_11,475.4793884
N_7190,car,route_10,477.2435493
N_7227,car,route_10,479.4470422
N_7119,car,route_11,479.7404183
N_7233,car,route_10,479.8129535
N_7241,car,route_10,480.6240296
N_7249,car,route_10,481.1347232
N_7251,car,route_10,482.5298319
N_7275,car,route_10,483.55435489999996
N_7282,car,route_10,484.95211359999996
N_7365,car,route_11,495.78832389999997
N_7443,car,route_10,499.17876739999997
N_7547,car,route_10,508.8555066
N_7620,car,route_10,514.8263828
N_7623,car,route_10,515.2681723000001
N_7626,car,route_10,515.8512281000001
N_7629,car,route_10,516.0710417
N_7635,car,route_10,516.2905639
N_7799,car,route_10,531.7656913000001
N_7818,car,route_10,533.4515254
N_7830,car,route_10,533.8177728000001
N_7926,car,route_10,538.2899761
N_8087,car,route_9,547.7666015000001
N_8091,car,route_10,548.3530528
N_8095,car,route_9,548.7215049
N_8259,car,route_9,560.1041474
N_8283,car,route_11,562.2296037000001
N_8527,bus,route_11,578.2819020000001
N_8644,car,route_10,586.5739450000001
N_8649,car,route_10,586.7945133000001
N_8653,car,route_10,587.0172032
N_8657,car,route_10,587.3094239000001
N_8662,car,route_10,587.45627
N_8670,car,route_10,587.8972014000001
N_8677,car,route_10,588.2632817
N_8697,car,route_10,589.2198207
N_8758,car,route_10,591.8701261
N_8770,car,route_10,592.3109228000001
N_8781,car,route_10,592.7537862
N_8813,car,route_10,594.2244661000001
N_8817,car,route_10,594.4438838000001
N_8825,car,route_10,594.7371765
N_8827,car,route_10,594.8105409000001
N_8830,car,route_10,594.9569378
N_8836,car,route_10,595.1768423000001
N_8843,car,route_10,595.3223618000001
N_8858,car,route_10,596.3457026000001
N_8910,car,route_10,600.254056
N_9003,car,route_11,601.2073201000001
N_9010,car,route_11,601.5780259000001
N_9028,bus,route_9,602.5322474000001
N_8992,car,route_11,602.6060145
N_9021,bus,route_10,603.3402125
N_9050,car,route_9,604.3684416000001
N_9150,bus,route_10,606.8755532
N_9153,car,route_10,606.9494853
N_9134,car,route_10,607.0974707
N_9158,car,route_9,607.2427044000001
N_9185,bus,route_9,608.2095911
N_9201,car,route_9,608.6526109
N_9211,car,route_9,608.9474542
N_9256,car,route_10,610.125036
N_9257,car,route_10,610.1250466
N_9260,car,route_10,610.3437098
N_9264,car,route_9,610.4175166
N_9274,car,route_10,611.2248143
N_9303,car,route_10,611.7385903
N_9360,truck,route_10,613.2898582
N_9365,truck,route_10,613.5819051000001
N_9392,car,route_9,614.9733978
N_9409,car,route_9,615.4135144
N_9312,car,route_10,615.9331889
N_9514,car,route_10,618.4438140000001
N_9521,car,route_9,618.4438441000001
N_9546,car,route_9,618.6709537
N_9552,car,route_10,618.7446032
N_9574,car,route_10,618.9661462
N_9577,car,route_11,619.1166311000001
N_9581,car,route_10,619.1913024
N_9702,car,route_9,621.4937254
N_9705,car,route_9,621.4937978
N_9640,car,route_10,621.7147734
N_9762,truck,route_9,622.7484555000001
N_9712,car,route_10,623.4863446
N_9827,truck,route_10,624.0717318000001
N_9831,car,route_10,624.3693002
N_9848,car,route_9,624.7365705000001
N_9860,car,route_10,624.9582716
N_9781,car,route_9,625.0322235000001
N_9882,truck,route_10,625.9895374
N_9893,truck,route_10,625.9895486
N_9899,truck,route_10,626.3599517
N_9915,truck,route_10,626.6545993000001
N_9920,truck,route_10,626.8021413
N_9649,car,route_9,628.2799299000001
N_10019,truck,route_10,629.5341423000001
N_10029,car,route_9,629.7535424
N_10041,motorcycle,route_9,630.0509184
N_10077,car,route_9,630.9365905000001
N_10095,truck,route_10,631.5255153
N_10119,car,route_10,632.1144106
N_9835,car,route_9,632.3350624000001
N_10140,truck,route_10,632.6292575
N_10163,truck,route_10,633.2880704
N_10181,motorcycle,route_10,633.800253
N_10188,truck,route_10,633.8732171
N_10211,motorcycle,route_10,634.3191634000001
N_10336,motorcycle,route_9,638.1453793000001
N_10387,car,route_10,639.3268752
N_10234,car,route_10,639.7729865
N_10450,car,route_10,641.4637995
N_10436,truck,route_9,641.9059714
N_10526,car,route_10,641.9059913000001
N_10533,motorcycle,route_10,641.9794445
N_10641,motorcycle,route_10,643.893491
N_10651,motorcycle,route_10,644.1121461
N_10625,car,route_9,644.3320219000001
N_10660,motorcycle,route_10,644.4052875000001
N_10680,truck,route_9,646.9095533000001
N_10492,car,route_10,647.4272621
N_10844,car,route_10,648.9719143000001
N_10832,car,route_10,649.0449063000001
N_10883,car,route_10,649.7063904
N_10859,car,route_9,650.4407029
N_10907,motorcycle,route_10,650.6650473000001
N_10913,motorcycle,route_10,650.8116177
N_10917,motorcycle,route_10,650.9570977000001
N_10919,motorcycle,route_10,651.1036523
N_10957,motorcycle,route_9,652.1321923
N_11036,car,route_10,654.5672704000001
N_11107,car,route_10,655.3050712
N_11153,car,route_10,656.1889272000001
N_11192,car,route_11,657.2192456
N_11215,truck,route_11,657.8064018
N_11075,bus,route_10,658.6147294
N_11010,car,route_10,659.9328311
N_11263,bus,route_10,662.5919544000001
N_11360,car,route_10,662.5919936
N_11380,bus,route_11,663.1802805000001
N_11397,car,route_10,663.6266155000001
N_11403,car,route_10,663.7720979000001
N_11409,bus,route_9,663.9184263000001
N_11447,truck,route_10,665.6889902
N_11458,truck,route_10,666.1358442000001
N_11468,truck,route_10,666.4276181
N_11475,car,route_10,666.5011714000001
N_11482,car,route_10,666.7213746
N_11490,car,route_10,667.2357605000001
N_11516,truck,route_10,667.6772327
N_11591,car,route_10,670.2544106
N_11552,car,route_9,670.9178908
N_11617,car,route_10,670.9179324
N_11629,car,route_10,671.0651875000001
N_11661,car,route_9,671.8763043
N_11711,truck,route_10,673.1972803
N_11722,motorcycle,route_9,673.4891447
N_11729,motorcycle,route_9,673.6344857
N_11751,motorcycle,route_11,674.0020666
N_11747,motorcycle,route_9,674.1504477000001
N_11830,motorcycle,route_10,675.9139488000001
N_11716,car,route_9,676.8719977000001
N_11879,car,route_10,678.1267317
N_11921,car,route_10,678.5665679
N_11930,motorcycle,route_9,678.9324429000001
N_11952,motorcycle,route_9,679.5968986
N_11985,truck,route_10,680.4079744000001
N_11674,car,route_10,680.7024495000001
N_11832,car,route_9,680.7757791
N_12006,truck,route_10,681.0694086000001
N_12014,truck,route_10,681.7323498000001
N_12036,car,route_9,682.0246094
N_12045,truck,route_10,682.1709308000001
N_12049,motorcycle,route_9,682.3210693000001
N_12061,car,route_9,683.1982096
N_12129,car,route_9,685.0365227000001
N_12186,car,route_10,686.7348654
N_12210,motorcycle,route_9,687.4694183
N_12211,truck,route_10,687.6166905
N_12220,motorcycle,route_9,687.6916487000001
N_12243,bus,route_10,688.2762343
N_12134,car,route_10,688.500179
N_12254,bus,route_10,688.5734677
N_12262,bus,route_10,688.7923543
N_12298,car,route_11,690.698785
N_12308,car,route_10,691.1376023
N_12073,bus,route_9,691.2841951
N_12351,bus,route_10,694.8138367
N_12318,car,route_9,695.0386117
N_12418,car,route_10,695.6254771
N_12324,truck,route_11,697.5480492
N_12494,car,route_10,699.3124281
N_12500,motorcycle,route_9,699.9015468
N_12508,car,route_10,700.1227355000001
N_12463,truck,route_10,701.3796468
N_12541,motorcycle,route_9,701.5992354
N_12548,car,route_9,702.1104402000001
N_12555,car,route_9,702.4804847
N_12560,car,route_9,702.6268466
N_12569,car,route_9,702.8457708000001
N_12431,car,route_10,703.0702462
N_12495,car,route_9,705.1353339000001
N_12644,motorcycle,route_9,705.2835263000001
N_12656,motorcycle,route_9,705.5049149
N_12705,car,route_10,707.7835777
N_12722,car,route_10,708.2980322000001
N_12683,car,route_10,708.4449241000001
N_12731,car,route_10,708.8135696
N_12734,bus,route_10,709.0348984000001
N_12789,truck,route_11,712.3320983000001
N_12672,car,route_9,712.9190015
N_12493,car,route_10,714.5994027
N_12826,car,route_9,714.8932151
N_12827,car,route_11,715.0386238000001
N_12839,motorcycle,route_9,715.9924870000001
N_12844,motorcycle,route_9,716.2847778
N_12852,motorcycle,route_9,717.0920324
N_12545,truck,route_10,717.4575182000001
N_12891,car,route_9,721.273799
N_12882,truck,route_10,721.5661272000001
N_12903,car,route_9,722.0076405000001
N_12901,car,route_11,722.1525238
N_12907,car,route_10,722.5162335
N_12913,car,route_10,722.8804293000001
N_12921,car,route_10,723.3940406
N_12926,car,route_10,723.7602657
N_12952,car,route_9,725.81173
N_12961,car,route_11,726.4724156000001
N_12841,bus,route_9,726.7651227
N_12951,car,route_10,729.4754444
N_13111,truck,route_10,739.5133673
N_13114,bus,route_10,740.4617065
N_13180,truck,route_10,746.906511
N_13183,truck,route_10,747.1253811
N_13217,truck,route_10,755.1001881000001
N_13422,bus,route_10,778.6105533
N_13484,bus,route_10,784.3275962
N_13525,bus,route_10,791.8559847
N_13544,bus,route_10,794.1343595000001
N_13547,bus,route_10,794.7196343
N_13552,bus,route_10,795.3049529
N_13563,bus,route_10,796.8390424
N_13569,bus,route_10,797.2044654
N_13585,bus,route_10,802.1806710000001
N_13674,bus,route_10,812.9255847000001
N_13769,bus,route_10,832.9591913
N_13775,bus,route_10,834.132594
N_13789,bus,route_10,839.2415470000001
N_13820,bus,route_10,849.0410461
N_13823,bus,route_10,850.3008986000001
N_13830,bus,route_10,851.7646997
N_13832,bus,route_10,852.4187297000001
N_13837,bus,route_10,853.9515467
N_13864,bus,route_10,861.2589413000001
N_13881,bus,route_10,865.0595045
N_13908,bus,route_10,873.5479433
N_13909,bus,route_10,873.7654814
N_13911,bus,route_10,873.9836411
N_13914,car,route_10,874.4979064
N_13919,bus,route_10,875.8095946000001
N_13941,bus,route_10,879.8274553
N_13966,bus,route_10,886.8349636
N_14014,bus,route_10,901.3733065
N_14140,bus,route_10,936.5116325
N_14153,bus,route_10,938.5593045
N_14155,bus,route_10,938.9244312000001
N_14159,bus,route_10,940.4541588000001
N_14161,bus,route_10,940.9648251000001
N_14186,bus,route_10,946.1541504
N_14193,bus,route_10,947.3998747
N_14204,bus,route_10,949.0791583
N_14208,bus,route_10,949.3705917000001
N_14209,bus,route_10,949.5908223
N_14211,bus,route_10,950.0305460000001
N_14213,bus,route_10,950.3951108
N_14214,bus,route_10,950.6131382000001
N_14227,bus,route_10,952.7300929
N_14233,bus,route_10,954.4853845
N_14234,bus,route_10,954.6309344
N_14235,bus,route_10,954.9945832000001
N_14236,bus,route_10,956.1655851
N_14276,bus,route_10,963.4668444
N_14300,bus,route_10,968.0002706
N_14310,truck,route_10,968.8064348
N_14311,bus,route_10,969.0247047
N_14323,bus,route_10,970.8493659000001
N_14347,truck,route_10,975.4617405
N_14350,truck,route_10,975.6814485
N_14354,bus,route_10,976.1997550000001
N_14356,bus,route_10,976.3456979
N_12964,bus,route_10,982.1264855000001
N_14411,car,route_9,983.3765899
N_14483,car,route_9,983.5950315
N_14487,car,route_9,983.7418124000001
N_14494,car,route_10,984.4773599
N_14500,car,route_10,984.7709406
N_14545,car,route_10,986.6071978
N_14563,car,route_9,987.1958673
N_14574,car,route_10,987.5617922
N_14582,car,route_9,987.6359871000001
N_14591,car,route_10,987.8567242
N_14600,car,route_9,988.2226558000001
N_14607,car,route_10,988.2950242000001
N_14617,car,route_10,988.5157017
N_14632,car,route_10,988.6620270000001
N_14647,car,route_10,989.3210381
N_14645,car,route_10,989.7636911000001
N_14598,car,route_10,990.4228257000001
N_14767,car,route_10,992.2523275000001
N_14769,truck,route_10,992.3979469000001
N_14778,motorcycle,route_9,992.3979912000001
N_14810,car,route_10,994.3770870000001
N_14849,car,route_9,994.3771223
N_14742,car,route_10,994.5961793
N_14868,car,route_10,995.4810749000001
N_14888,car,route_9,996.2204641000001
N_14918,car,route_10,996.2205198
N_14925,car,route_9,996.7395727
N_14917,car,route_9,998.3623512
N_14988,car,route_9,998.8790126
N_14805,car,route_10,999.0258378000001
N_15001,car,route_9,999.3176777
N_15051,car,route_9,1000.5694571
N_14670,car,route_10,1001.3789427
N_15082,car,route_10,1001.3789785
N_15119,car,route_10,1002.4112899
N_14909,car,route_9,1002.9262878000001
N_15226,car,route_10,1005.7938303000001
N_15187,car,route_10,1006.5322705000001
N_15271,car,route_9,1006.6057006000001
N_15273,car,route_9,1006.6780738
N_15280,car,route_9,1009.029362
N_15394,car,route_9,1009.7635401
N_15417,car,route_10,1010.2756947
N_15425,car,route_10,1010.4952715000001
N_15435,car,route_10,1010.6447523
N_15438,car,route_9,1013.7269109
N_15416,truck,route_10,1015.0527061
N_15723,motorcycle,route_9,1017.3327101000001
N_15710,car,route_10,1017.7756324000001
N_15788,car,route_10,1018.3615617
N_15797,car,route_10,1018.5081364
N_15800,car,route_10,1018.5081599
N_15807,car,route_10,1018.6578448
N_15765,truck,route_11,1018.8777724
N_15868,car,route_10,1019.6837809
N_15892,truck,route_10,1020.4931274
N_15897,truck,route_10,1020.6397995000001
N_15812,car,route_9,1021.227601
N_15910,truck,route_10,1021.3010423000001
N_15937,car,route_10,1021.744577
N_15957,car,route_10,1021.9663711000001
N_15977,car,route_10,1022.4101531
N_15987,truck,route_10,1022.5583888
N_15997,truck,route_10,1022.7784181000001
N_16014,car,route_10,1023.2200889
N_16017,truck,route_10,1023.2935052000001
N_15976,truck,route_9,1023.7347378000001
N_16031,car,route_11,1023.7348037
N_16039,car,route_10,1023.8078538999999
N_16042,truck,route_11,1023.9536972
N_16048,car,route_11,1024.1003601999998
N_16064,car,route_10,1026.3041432
N_16134,motorcycle,route_9,1026.4512183
N_16145,car,route_9,1026.5975165999998
N_16161,car,route_9,1026.9668227
N_16187,car,route_9,1027.6999959
N_16198,car,route_9,1027.9959050999998
N_16287,car,route_10,1030.1969113
